domain,n,mode,repetition,time_ms,throughput_mroots_s,checksum,nonfinite
bem,524288,serial,20,708.511528015,0.739985136824,1541597.1972558007,0
bem,524288,serial,21,708.026787758,0.740491756901,1541597.1972558007,0
bem,524288,serial,22,708.391787529,0.74011021758,1541597.1972558007,0
bem,524288,serial,23,708.648178101,0.739842443969,1541597.1972558007,0
bem,524288,serial,24,708.16191864,0.740350456866,1541597.1972558007,0
bem,524288,serial,25,707.718147278,0.740814690165,1541597.1972558007,0
bem,524288,serial,26,709.079819679,0.73939207611,1541597.1972558007,0
bem,524288,serial,27,707.964858055,0.740556531916,1541597.1972558007,0
bem,524288,serial,28,708.178717613,0.740332894735,1541597.1972558007,0
bem,524288,serial,29,708.56542778,0.739928846998,1541597.1972558007,0
bem,2097152,serial,0,2793.76618195,0.750654086069,6177853.5038025202,0
bem,2097152,serial,1,2830.60914993,0.740883636319,6177853.5038025202,0
bem,2097152,serial,2,2830.23293018,0.740982121166,6177853.5038025202,0
bem,2097152,serial,3,2831.51220131,0.740647347036,6177853.5038025202,0
bem,2097152,serial,4,2833.3653717,0.740162924607,6177853.5038025202,0
bem,2097152,serial,5,2830.04298019,0.741031855232,6177853.5038025202,0
bem,2097152,serial,6,2832.50805092,0.740386951176,6177853.5038025202,0
bem,2097152,serial,7,2830.53734875,0.740902430038,6177853.5038025202,0
bem,2097152,serial,8,2832.51123142,0.740386119827,6177853.5038025202,0
bem,2097152,serial,9,2833.0578413,0.740243269808,6177853.5038025202,0
bem,2097152,serial,10,2832.70237064,0.740336161587,6177853.5038025202,0
bem,2097152,serial,11,2829.40251923,0.741199594526,6177853.5038025202,0
bem,2097152,serial,12,2829.23005867,0.741244775614,6177853.5038025202,0
bem,2097152,serial,13,2832.90569019,0.740283027162,6177853.5038025202,0
bem,2097152,serial,14,2830.5343895,0.740903204633,6177853.5038025202,0
bem,2097152,serial,15,2830.5869503,0.740889446896,6177853.5038025202,0
bem,2097152,serial,16,2834.87628269,0.739768438152,6177853.5038025202,0
bem,2097152,serial,17,2834.76229191,0.739798185543,6177853.5038025202,0
bem,2097152,serial,18,2833.78005123,0.740054613303,6177853.5038025202,0
bem,2097152,serial,19,2836.51160336,0.739341942941,6177853.5038025202,0
bem,2097152,serial,20,2829.79203892,0.741097568711,6177853.5038025202,0
bem,2097152,serial,21,2834.07175159,0.739978442261,6177853.5038025202,0
bem,2097152,serial,22,2831.05214977,0.740767703685,6177853.5038025202,0
bem,2097152,serial,23,2831.99121952,0.740522069964,6177853.5038025202,0
bem,2097152,serial,24,2830.16723919,0.740999320097,6177853.5038025202,0
bem,2097152,serial,25,2833.15091038,0.740218952799,6177853.5038025202,0
bem,2097152,serial,26,2834.04798126,0.739984648766,6177853.5038025202,0
bem,2097152,serial,27,2831.69512081,0.740599503311,6177853.5038025202,0
bem,2097152,serial,28,2832.44854927,0.740402504589,6177853.5038025202,0
bem,2097152,serial,29,2831.18697071,0.740732428376,6177853.5038025202,0
bem,8388608,serial,0,11349.6413527,0.739107760268,24683164.9589849,0
bem,8388608,serial,1,11334.7190056,0.740080807991,24683164.9589849,0
bem,8388608,serial,2,11336.800806,0.739944905403,24683164.9589849,0
bem,8388608,serial,3,11337.4437065,0.739902946127,24683164.9589849,0
bem,8388608,serial,4,11321.8979979,0.740918881409,24683164.9589849,0
bem,8388608,serial,5,11358.581316,0.738526033017,24683164.9589849,0
bem,8388608,serial,6,11345.55128,0.739374208706,24683164.9589849,0
bem,8388608,serial,7,11336.2852764,0.739978555185,24683164.9589849,0
bem,8388608,serial,8,11341.2833576,0.739652448095,24683164.9589849,0
bem,8388608,serial,9,11338.8978071,0.73980806095,24683164.9589849,0
bem,8388608,serial,10,11336.1021452,0.739990509309,24683164.9589849,0
bem,8388608,serial,11,11334.8848734,0.740069978099,24683164.9589849,0
bem,8388608,serial,12,11340.1395769,0.739727050369,24683164.9589849,0
bem,8388608,serial,13,11352.2576027,0.738937424923,24683164.9589849,0
bem,8388608,serial,14,11351.5727911,0.738982003144,24683164.9589849,0
bem,8388608,serial,15,11355.3878956,0.738733725095,24683164.9589849,0
bem,8388608,serial,16,11348.9877214,0.739150328284,24683164.9589849,0
bem,8388608,serial,17,11341.154788,0.739660833204,24683164.9589849,0
bem,8388608,serial,18,11351.0781717,0.739014204033,24683164.9589849,0
bem,8388608,serial,19,11350.8857422,0.739026732409,24683164.9589849,0
bem,8388608,serial,20,11350.1548319,0.739074323148,24683164.9589849,0
bem,8388608,serial,21,11349.601922,0.739110328065,24683164.9589849,0
bem,8388608,serial,22,11351.0245018,0.739017698241,24683164.9589849,0
bem,8388608,serial,23,11349.9920216,0.739084924823,24683164.9589849,0
bem,8388608,serial,24,11348.398921,0.739188678367,24683164.9589849,0
bem,8388608,serial,25,11348.1969929,0.739201831381,24683164.9589849,0
bem,8388608,serial,26,11350.5742826,0.739047011289,24683164.9589849,0
bem,8388608,serial,27,11351.192812,0.739006740433,24683164.9589849,0
bem,8388608,serial,28,11347.8657112,0.739223411122,24683164.9589849,0
bem,8388608,serial,29,11349.6474905,0.739107360561,24683164.9589849,0
bem,16777216,serial,0,22387.961525,0.749385600886,49355617.765977256,0
bem,16777216,serial,1,22719.561574,0.73844805259,49355617.765977256,0
bem,16777216,serial,2,22722.5251245,0.738351741633,49355617.765977256,0
bem,16777216,serial,3,22719.5790138,0.738447485747,49355617.765977256,0
bem,16777216,serial,4,22722.4894657,0.738352900342,49355617.765977256,0
bem,16777216,serial,5,22698.8055925,0.739123295788,49355617.765977256,0
bem,16777216,serial,6,22721.1609955,0.738396070664,49355617.765977256,0
bem,16777216,serial,7,22721.9892349,0.738369155382,49355617.765977256,0
bem,16777216,serial,8,22726.9336767,0.73820851676,49355617.765977256,0
bem,16777216,serial,9,22729.5214586,0.73812447088,49355617.765977256,0
bem,16777216,serial,10,22696.0392313,0.739213385605,49355617.765977256,0
