domain,n,mode,repetition,time_ms,throughput_mroots_s,checksum,nonfinite
bem,1,omp_parallel_simd,0,0.0189790725708,0.0526896135873,0.12307233740234183,0
bem,1,omp_parallel_simd,1,0.0184803009033,0.0541116730313,0.12307233740234183,0
bem,1,omp_parallel_simd,2,0.0186595916748,0.0535917407748,0.12307233740234183,0
bem,1,omp_parallel_simd,3,0.0185403823853,0.0539363201481,0.12307233740234183,0
bem,1,omp_parallel_simd,4,0.0185804367065,0.0538200482472,0.12307233740234183,0
bem,1,omp_parallel_simd,5,0.0182704925537,0.0547330619063,0.12307233740234183,0
bem,1,omp_parallel_simd,6,0.0188598632812,0.0530226537217,0.12307233740234183,0
bem,1,omp_parallel_simd,7,0.0188999176025,0.0529102835806,0.12307233740234183,0
bem,1,omp_parallel_simd,8,0.0185995101929,0.0537648566887,0.12307233740234183,0
bem,1,omp_parallel_simd,9,0.0186100006104,0.0537345495542,0.12307233740234183,0
bem,1,omp_parallel_simd,10,0.0187902450562,0.0532191036898,0.12307233740234183,0
bem,1,omp_parallel_simd,11,0.0186605453491,0.0535890018909,0.12307233740234183,0
bem,1,omp_parallel_simd,12,0.0187902450562,0.0532191036898,0.12307233740234183,0
bem,1,omp_parallel_simd,13,0.0186204910278,0.0537042765685,0.12307233740234183,0
bem,1,omp_parallel_simd,14,0.0184307098389,0.054257269999,0.12307233740234183,0
bem,1,omp_parallel_simd,15,0.0189399719238,0.052798388721,0.12307233740234183,0
bem,1,omp_parallel_simd,16,0.0185394287109,0.0539390946502,0.12307233740234183,0
bem,1,omp_parallel_simd,17,0.0184307098389,0.054257269999,0.12307233740234183,0
bem,1,omp_parallel_simd,18,0.0187301635742,0.0533898167006,0.12307233740234183,0
bem,1,omp_parallel_simd,19,0.0185203552246,0.0539946446962,0.12307233740234183,0
bem,1,omp_parallel_simd,20,0.018759727478,0.0533056784098,0.12307233740234183,0
bem,1,omp_parallel_simd,21,0.0186700820923,0.0535616284415,0.12307233740234183,0
bem,1,omp_parallel_simd,22,0.0186595916748,0.0535917407748,0.12307233740234183,0
bem,1,omp_parallel_simd,23,0.0184803009033,0.0541116730313,0.12307233740234183,0
bem,1,omp_parallel_simd,24,0.01881980896,0.053135502179,0.12307233740234183,0
bem,1,omp_parallel_simd,25,0.0255603790283,0.0391230505186,0.12307233740234183,0
bem,1,omp_parallel_simd,26,0.0237598419189,0.0420878221081,0.12307233740234183,0
bem,1,omp_parallel_simd,27,0.0188102722168,0.0531624416954,0.12307233740234183,0
bem,1,omp_parallel_simd,28,0.019100189209,0.0523555022968,0.12307233740234183,0
bem,1,omp_parallel_simd,29,0.0190095901489,0.0526050268399,0.12307233740234183,0
bem,8,omp_parallel_simd,0,0.0187397003174,0.426901170483,8.033630044887845,0
bem,8,omp_parallel_simd,1,0.018500328064,0.432424764163,8.033630044887845,0
bem,8,omp_parallel_simd,2,0.0185098648071,0.432201968159,8.033630044887845,0
bem,8,omp_parallel_simd,3,0.0185499191284,0.431268726544,8.033630044887845,0
bem,8,omp_parallel_simd,4,0.0184392929077,0.433856115852,8.033630044887845,0
bem,8,omp_parallel_simd,5,0.0184898376465,0.43267010522,8.033630044887845,0
bem,8,omp_parallel_simd,6,0.0180501937866,0.443208538067,8.033630044887845,0
bem,8,omp_parallel_simd,7,0.0182304382324,0.438826532747,8.033630044887845,0
bem,8,omp_parallel_simd,8,0.0185403823853,0.431490561185,8.033630044887845,0
bem,8,omp_parallel_simd,9,0.0183992385864,0.434800601254,8.033630044887845,0
bem,8,omp_parallel_simd,10,0.0181999206543,0.4395623559,8.033630044887845,0
bem,8,omp_parallel_simd,11,0.0183906555176,0.435003526239,8.033630044887845,0
bem,8,omp_parallel_simd,12,0.0182905197144,0.437385056572,8.033630044887845,0
bem,8,omp_parallel_simd,13,0.0186100006104,0.429876396433,8.033630044887845,0
bem,8,omp_parallel_simd,14,0.0184202194214,0.43430535853,8.033630044887845,0
bem,8,omp_parallel_simd,15,0.0185699462891,0.430803615448,8.033630044887845,0
bem,8,omp_parallel_simd,16,0.0185098648071,0.432201968159,8.033630044887845,0
bem,8,omp_parallel_simd,17,0.0182800292969,0.4376360601,8.033630044887845,0
bem,8,omp_parallel_simd,18,0.0180902481079,0.442227212821,8.033630044887845,0
bem,8,omp_parallel_simd,19,0.0187492370605,0.426684028484,8.033630044887845,0
