p,test_best_mode,test_best_ms,rtx5090_frozen_mode,rtx5090_frozen_ms,frozen_regret_percent,frozen_ci95_low_percent,frozen_ci95_high_percent,cal_best_mode,cal_choice_test_ms,calibrated_regret_percent,calibrated_ci95_low_percent,calibrated_ci95_high_percent,failures
0.0,inline,11.0960636,inline,11.0950403,-0.009222189389757052,-0.023066411864691716,0.009231201594772642,inline,11.0960636,0.0,-0.01845168767203864,0.018455092948155283,0
0.001,block_local,22.0067844,block_local,21.9412479,-0.3885462691470942,-1.7617245524430114,1.5912224105649297,warp_local,22.068224,0.25825091694424707,-0.6693590763553581,1.8522859538911751,0
0.01,block_local,52.1983986,block_local,52.3202553,0.14813593413534054,-0.44709671277548546,1.264546250392251,block_local,52.1983986,0.0,-0.6207579688500053,0.6267308376549874,0
0.05,global_compact,95.0691833,global_compact,95.9088669,0.9356968570537472,-0.8637274517272586,2.8448240472679798,global_compact,95.0691833,0.0,-1.7438750751829657,1.8187825629857324,0
0.1,block_local,165.595139,block_local,165.408768,-0.11564812314740491,-0.4028301641820775,0.11418956045434747,block_local,165.595139,0.0,-0.2506433247598694,0.25251350360779856,0
0.25,global_compact,367.601654,block_local,372.712433,1.3907440976439034,1.1592052157389787,1.8326068736843615,global_compact,367.601654,0.0,-0.3551545348833507,0.35888851610761385,0
0.5,global_compact,707.779602,block_local,713.363464,0.7672572743254946,0.5481828607612593,1.059185060497847,global_compact,707.779602,0.0,-0.3126616761883749,0.3104807506168594,0
0.75,block_local,1035.52307,global_compact,1042.81799,0.6944831661710449,0.5329154795997493,0.7975257042169837,block_local,1035.52307,0.0,-0.15558332474441272,0.15289625883847524,0
1.0,block_local,1398.49622,inline,1407.8894,0.6715266482907989,0.6117645171088482,0.7367104476063924,block_local,1398.49622,0.0,-0.06405075999852405,0.06243686331264264,0
