history_id,direction,step,Da,gamma,beta,root_count,roots,selected_root,selected_branch,crossed_fold,status
case0_cold_up,cold_up,63,0.018089891667543416776924814772498307,88.35475208,20.49129565,3,0.036807388140038910477266809116204488;0.072989464535766345156872966310890092;0.9999966986286920111055521101752922,0.036807388140038910477266809116204488,low,0,ROOT_OK
case0_cold_up,cold_up,64,0.018377006701513001104627453691332926,88.35475208,20.49129565,3,0.038962656324701878393545634563093637;0.069660401245561256807184110160148299;0.9999967502100982671176120787834677,0.038962656324701878393545634563093637,low,0,ROOT_OK
case0_cold_up,cold_up,65,0.018664121735482585432330092610167545,88.35475208,20.49129565,3,0.041661474098902164211819600587646824;0.065805804560879873505967545568963938;0.99999680020446068428946625995611255,0.041661474098902164211819600587646824,low,0,ROOT_OK
case0_cold_up,cold_up,66,0.018951236769452169760032731529002163,88.35475208,20.49129565,3,0.045570446215304872492757082370387635;0.06075852085009460288208291814382649;0.99999684868391420111602170193250587,0.045570446215304872492757082370387635,low,0,ROOT_OK
case0_cold_up,cold_up,67,0.019238351803421754087735370447836782,88.35475208,20.49129565,1,0.99999689571628739359045675134063457,0.99999689571628739359045675134063457,single,1,ROOT_OK
case0_cold_up,cold_up,68,0.019525466837391338415438009366671401,88.35475208,20.49129565,1,0.99999694136541910494534636848930906,0.99999694136541910494534636848930906,single,0,ROOT_OK
case0_cold_up,cold_up,69,0.01981258187136092274314064828550602,88.35475208,20.49129565,1,0.99999698569144754362052176676951371,0.99999698569144754362052176676951371,single,0,ROOT_OK
case0_cold_up,cold_up,70,0.020099696905330507070843287204340639,88.35475208,20.49129565,1,0.99999702875107460251201064361816547,0.99999702875107460251201064361816547,single,0,ROOT_OK
case0_cold_up,cold_up,71,0.020386811939300091398545926123175258,88.35475208,20.49129565,1,0.99999707059780784236675860078957289,0.99999707059780784236675860078957289,single,0,ROOT_OK
case0_cold_up,cold_up,72,0.020673926973269675726248565042009876,88.35475208,20.49129565,1,0.99999711128218231077020858769541392,0.99999711128218231077020858769541392,single,0,ROOT_OK
case0_cold_up,cold_up,73,0.020961042007239260053951203960844495,88.35475208,20.49129565,1,0.99999715085196413021720495086059606,0.99999715085196413021720495086059606,single,0,ROOT_OK
case0_cold_up,cold_up,74,0.021248157041208844381653842879679114,88.35475208,20.49129565,1,0.99999718935233757973952440667662041,0.99999718935233757973952440667662041,single,0,ROOT_OK
case0_cold_up,cold_up,75,0.021535272075178428709356481798513733,88.35475208,20.49129565,1,0.99999722682607721062718603655455713,0.99999722682607721062718603655455713,single,0,ROOT_OK
case0_cold_up,cold_up,76,0.021822387109148013037059120717348352,88.35475208,20.49129565,1,0.99999726331370637462555857540142573,0.99999726331370637462555857540142573,single,0,ROOT_OK
case0_cold_up,cold_up,77,0.022109502143117597364761759636182971,88.35475208,20.49129565,1,0.99999729885364339978757726233049349,0.99999729885364339978757726233049349,single,0,ROOT_OK
case0_cold_up,cold_up,78,0.02239661717708718169246439855501759,88.35475208,20.49129565,1,0.99999733348233652248040330817238178,0.99999733348233652248040330817238178,single,0,ROOT_OK
case0_cold_up,cold_up,79,0.022683732211056766020167037473852208,88.35475208,20.49129565,1,0.99999736723438857179720498227292874,0.99999736723438857179720498227292874,single,0,ROOT_OK
case0_cold_up,cold_up,80,0.022970847245026350347869676392686827,88.35475208,20.49129565,1,0.99999740014267230300356529021388589,0.99999740014267230300356529021388589,single,0,ROOT_OK
case0_hot_down,hot_down,0,0.022970847245026350347869676392686827,88.35475208,20.49129565,1,0.99999740014267230300356529021388589,0.99999740014267230300356529021388589,single,0,ROOT_OK
case0_hot_down,hot_down,1,0.022683732211056766020167037473852208,88.35475208,20.49129565,1,0.99999736723438857179720498227292874,0.99999736723438857179720498227292874,single,0,ROOT_OK
case0_hot_down,hot_down,2,0.02239661717708718169246439855501759,88.35475208,20.49129565,1,0.99999733348233652248040330817238178,0.99999733348233652248040330817238178,single,0,ROOT_OK
case0_hot_down,hot_down,3,0.022109502143117597364761759636182971,88.35475208,20.49129565,1,0.99999729885364339978757726233049349,0.99999729885364339978757726233049349,single,0,ROOT_OK
case0_hot_down,hot_down,4,0.021822387109148013037059120717348352,88.35475208,20.49129565,1,0.99999726331370637462555857540142573,0.99999726331370637462555857540142573,single,0,ROOT_OK
case0_hot_down,hot_down,5,0.021535272075178428709356481798513733,88.35475208,20.49129565,1,0.99999722682607721062718603655455713,0.99999722682607721062718603655455713,single,0,ROOT_OK
case0_hot_down,hot_down,6,0.021248157041208844381653842879679114,88.35475208,20.49129565,1,0.99999718935233757973952440667662041,0.99999718935233757973952440667662041,single,0,ROOT_OK
case0_hot_down,hot_down,7,0.020961042007239260053951203960844495,88.35475208,20.49129565,1,0.99999715085196413021720495086059606,0.99999715085196413021720495086059606,single,0,ROOT_OK
case0_hot_down,hot_down,8,0.020673926973269675726248565042009876,88.35475208,20.49129565,1,0.99999711128218231077020858769541392,0.99999711128218231077020858769541392,single,0,ROOT_OK
case0_hot_down,hot_down,9,0.020386811939300091398545926123175258,88.35475208,20.49129565,1,0.99999707059780784236675860078957289,0.99999707059780784236675860078957289,single,0,ROOT_OK
case0_hot_down,hot_down,10,0.020099696905330507070843287204340639,88.35475208,20.49129565,1,0.99999702875107460251201064361816547,0.99999702875107460251201064361816547,single,0,ROOT_OK
case0_hot_down,hot_down,11,0.01981258187136092274314064828550602,88.35475208,20.49129565,1,0.99999698569144754362052176676951371,0.99999698569144754362052176676951371,single,0,ROOT_OK
case0_hot_down,hot_down,12,0.019525466837391338415438009366671401,88.35475208,20.49129565,1,0.99999694136541910494534636848930906,0.99999694136541910494534636848930906,single,0,ROOT_OK
case0_hot_down,hot_down,13,0.019238351803421754087735370447836782,88.35475208,20.49129565,1,0.99999689571628739359045675134063457,0.99999689571628739359045675134063457,single,0,ROOT_OK
case0_hot_down,hot_down,14,0.018951236769452169760032731529002163,88.35475208,20.49129565,3,0.045570446215304872492757082370387635;0.06075852085009460288208291814382649;0.99999684868391420111602170193250587,0.99999684868391420111602170193250587,high,1,ROOT_OK
case0_hot_down,hot_down,15,0.018664121735482585432330092610167545,88.35475208,20.49129565,3,0.041661474098902164211819600587646824;0.065805804560879873505967545568963938;0.99999680020446068428946625995611255,0.99999680020446068428946625995611255,high,0,ROOT_OK
case0_hot_down,hot_down,16,0.018377006701513001104627453691332926,88.35475208,20.49129565,3,0.038962656324701878393545634563093637;0.069660401245561256807184110160148299;0.9999967502100982671176120787834677,0.9999967502100982671176120787834677,high,0,ROOT_OK
case0_hot_down,hot_down,17,0.018089891667543416776924814772498307,88.35475208,20.49129565,3,0.036807388140038910477266809116204488;0.072989464535766345156872966310890092;0.9999966986286920111055521101752922,0.9999966986286920111055521101752922,high,0,ROOT_OK
case0_hot_down,hot_down,18,0.017802776633573832449222175853663688,88.35475208,20.49129565,3,0.034978821172070939706953086748635652;0.076010418030097101281698269607354773;0.99999664538345334547300921292169283,0.99999664538345334547300921292169283,high,0,ROOT_OK
case0_hot_down,hot_down,19,0.017515661599604248121519536934829069,88.35475208,20.49129565,3,0.033373863583585153719593442778099299;0.07882695685356160848461555612735974;0.99999659039255864143795410739727759,0.99999659039255864143795410739727759,high,0,ROOT_OK
case0_hot_down,hot_down,20,0.01722854656563466379381689801599445,88.35475208,20.49129565,3,0.031933976345071981508537372573384692;0.081498253242689211067244281449478987;0.99999653356872964591632401440100696,0.99999653356872964591632401440100696,high,0,ROOT_OK
case0_hot_down,hot_down,21,0.016941431531665079466114259097159831,88.35475208,20.49129565,3,0.030622178011934760522599050784154929;0.084061953781797248722155158470034185;0.99999647481877124972363340968263549,0.99999647481877124972363340968263549,high,0,ROOT_OK
case0_hot_down,hot_down,22,0.016654316497695495138411620178325213,88.35475208,20.49129565,3,0.029413364359880937622781286987660609;0.086543861953419400050380499416275359;0.99999641404306144127181614781939653,0.99999641404306144127181614781939653,high,0,ROOT_OK
case0_hot_down,hot_down,23,0.016367201463725910810708981259490594,88.35475208,20.49129565,3,0.028289584233828902948013205702024829;0.088962664665575153925104951863423582;0.99999635113498757412667778504869354,0.99999635113498757412667778504869354,high,0,ROOT_OK
case0_hot_down,hot_down,24,0.016080086429756326483006342340655975,88.35475208,20.49129565,3,0.027237484817058407425471811125106189;0.091332489569401818494296358720333661;0.9999962859803222380332241737383079,0.9999962859803222380332241737383079,high,0,ROOT_OK
case0_hot_down,hot_down,25,0.015792971395786742155303703421821356,88.35475208,20.49129565,3,0.026246820938468264877796211239775435;0.093664398572093331861016999071875106;0.99999621845653104701449444163582334,0.99999621845653104701449444163582334,high,0,ROOT_OK
case0_hot_down,hot_down,26,0.015505856361817157827601064502986737,88.35475208,20.49129565,3,0.025309532564438091927022542831809033;0.095967313424391968922803834002789128;0.99999614843200351949036719598900209,0.99999614843200351949036719598900209,high,0,ROOT_OK
case0_hot_down,hot_down,27,0.015218741327847573499898425584152118,88.35475208,20.49129565,3,0.024419146468357283614525836892341357;0.098248617418687174899915168246690632;0.99999607576519689335784027598647243,0.99999607576519689335784027598647243,high,0,ROOT_OK
case0_hot_down,hot_down,28,0.014931626293877989172195786665317499,88.35475208,20.49129565,3,0.023570372965348284234761279048319948;0.10051456234320169647350441138790684;0.99999600030368115644385577957168684,0.99999600030368115644385577957168684,high,0,ROOT_OK
case0_hot_down,hot_down,29,0.014644511259908404844493147746482881,88.35475208,20.49129565,3,0.022758825271037222097312851970701296;0.10277055317091441200258088228029366;0.99999592188307173448755379108721537,0.99999592188307173448755379108721537,high,0,ROOT_OK
case0_hot_down,hot_down,30,0.014357396225938820516790508827648262,88.35475208,20.49129565,3,0.021980818823581509988038783444184164;0.10502135318672152374611747745177222;0.99999584032583410968958645206748902,0.99999584032583410968958645206748902,high,0,ROOT_OK
case0_hot_down,hot_down,31,0.014070281191969236189087869908813643,88.35475208,20.49129565,3,0.021233224401523207209540844902762971;0.10727123576903093335905920787693212;0.99999575543994207536263473919928127,0.99999575543994207536263473919928127,high,0,ROOT_OK
case0_hot_down,hot_down,32,0.013783166157999651861385230989979024,88.35475208,20.49129565,3,0.020513358418820624812058100167933756;0.10952409950025371008381198846333389;0.9999956670173682833382332944585096,0.9999956670173682833382332944585096,high,0,ROOT_OK
case0_hot_down,hot_down,33,0.013496051124030067533682592071144405,88.35475208,20.49129565,3,0.019818899520671736612096797664360751;0.11178355754663863246424931417519642;0.99999557483238210811690751643987971,0.99999557483238210811690751643987971,high,0,ROOT_OK
case0_hot_down,hot_down,34,0.013208936090060483205979953152309786,88.35475208,20.49129565,3,0.019147824172502203745410389718138771;0.11405300868880096607277057060807786;0.99999547863962550838942123660112138,0.99999547863962550838942123660112138,high,0,ROOT_OK
case0_hot_down,hot_down,35,0.012921821056090898878277314233475168,88.35475208,20.49129565,3,0.018498356217322358368930949719047733;0.11633569511283255663432710296736177;0.99999537817193235458623831824515599,0.99999537817193235458623831824515599,high,0,ROOT_OK
case0_hot_down,hot_down,36,0.012634706022121314550574675314640549,88.35475208,20.49129565,3,0.017868926874592622856946683264594899;0.11863475058736088041453400617021404;0.99999527313785041313244212764794016,0.99999527313785041313244212764794016,high,0,ROOT_OK
case0_hot_down,hot_down,37,0.01234759098815173022287203639580593,88.35475208,20.49129565,3,0.017258142659185524646778742382387001;0.12095324166236469189117272214929421;0.99999516321881758620524933386263767,0.99999516321881758620524933386263767,high,0,ROOT_OK
case0_hot_down,hot_down,38,0.012060475954182145895169397476971311,88.35475208,20.49129565,3,0.016664759387767524810618952849647204;0.12329420385570544580840432418647069;0.99999504806593478720079249779487861,0.99999504806593478720079249779487861,high,0,ROOT_OK
case0_hot_down,hot_down,39,0.011773360920212561567466758558136692,88.35475208,20.49129565,3,0.016087660920432059513957929332045968;0.12566067433536171057603528656074723;0.99999492729626659008765950259382344,0.99999492729626659008765950259382344,high,0,ROOT_OK
case0_hot_down,hot_down,40,0.011486245886242977239764119639302073,88.35475208,20.49129565,3,0.015525841626262948077788758766501985;0.12805572229150490303873293690868446;0.99999480048858701953662212232228809,0.99999480048858701953662212232228809,high,0,ROOT_OK
case0_hot_down,hot_down,41,0.011199130852273392912061480720467454,88.35475208,20.49129565,3,0.014978391806970865227888192807452555;0.13048247797957200519492655314581889;0.99999466717847089969313153825366059,0.99999466717847089969313153825366059,high,0,ROOT_OK
case0_hot_down,hot_down,42,0.010912015818303808584358841801632836,88.35475208,20.49129565,3,0.014444485491979321219147549565730872;0.13294416127550486045203729626128686;0.99999452685261021652430242714498829,0.99999452685261021652430242714498829,high,0,ROOT_OK
case0_hot_down,hot_down,43,0.010624900784334224256656202882798217,88.35475208,20.49129565,3,0.013923370150882890927409928220720374;0.13544411049942214839797734045855105;0.99999437894220888707582734993494513,0.99999437894220888707582734993494513,high,0,ROOT_OK
case0_hot_down,hot_down,44,0.010337785750364639928953563963963598,88.35475208,20.49129565,3,0.013414357968374393989436566281706891;0.13798581222292969774754803488112803;0.99999422281527675254470693200390381,0.99999422281527675254470693200390381,high,0,ROOT_OK
