sample_id,fold_side,relative_fold_offset,fold_x,fold_Da,root_spacing_min,Fx,condition,raw_gradient,regularized_gradient_lambda_1e-4,regularization_relative_bias,root_count,selected_branch
cstrfold_0000018,lower,0.0005884536051233535614136225,0.0527989299615728221040039796125,0.0191363167014676223462268497227,+inf,0.999953948451992558767411546632,1.00004605366885018320560121637,0.000180483427974736830883735690166,0.000180483426169736326879591143624,0.0000000100009209945679860698683238752,1,single
cstrfold_0000019,lower,1.620639737291067275211374e-8,0.0501975052301609867658106079858,0.0172481576899631696012864136727,+inf,0.992349731466171256848245601468,1.00770924633851179438348396134,0.0965601930242923342350163673083,0.0965601920437448995424197447776,0.0000000101547791484417738619676569028,1,single
cstrfold_0000020,lower,-0.0001248418528918918759644426,0.0146490599985034265494660615721,0.00517584829194945762545084967008,0.000482072812333556029188070858399,0.0148880877182748798972598578595,67.1677934011979686705596117359,184.322229862916366991383191043,184.313914517678245320611855357,0.0000451130894212051197809243195247,3,low_triple
cstrfold_0000021,upper,-0.0003052380127864680749671403,0.922429644733826878516409526024,0.00000164164756879833989481067266838,+inf,0.99996556522199806675063235381,1.00003443596379670187140702551,1.00006558996685375210440717191,1.00006557996550917614806131508,0.0000000100006886311205159666760071314,1,single
cstrfold_0000022,upper,0.000003834177555176411644173446,0.794059760415184431213533253649,0.000374941884776942085920999628811,0.00102318144090402488052994687417,-0.00245253949689110357032939060824,407.740630178483726518383245615,-178160.288670522010883050162527,-177864.584491816392701561697139,0.00165976481578604845774984858487,3,middle_triple
cstrfold_0000023,upper,1.105684659896400632592683e-8,0.820476342416728321979666432317,0.0000000456562349466841029694958659322,0.0000463985250897936786087875572648,0.000140396780441836035604707577165,7122.67045478498526347272736592,22976647313.3278240967637593785,15243333263.7727319861803319888,0.336572779487689194315684525195,3,high_triple
cstrfold_0000024,lower,-1.466353159674103597110195e-8,0.0516690599927476620715798879575,0.0187258138310612626995745208735,0.0000179653583520266243615544027502,0.00015996819238895942986270248899,6251.24273185834463318192343224,16354.7819128557929069659213048,11759.4283176409611757687495515,0.280979203495377781827610911955,3,low_triple
cstrfold_0000025,lower,-0.005977777970268363918997474,0.0543482994760515472726872311036,0.0187415822521749443586111993809,0.0127174941962981257879699006737,-0.0990975543305778127852479501496,10.0910663916499628596042946643,-31.0198481717947034513817282696,-31.0198165844330652306689518505,0.00000101829517228076022901441072321,3,middle_triple
cstrfold_0000026,lower,0.001184251744626941296144885,0.0155767802338556756545327000503,0.00549750836929968858847751558196,+inf,0.999996805015420996062467284276,1.00000319499478696301187750931,0.00010734141159963151288160961797,0.000107341410526210548503605600683,0.0000000100000637999965421731043252606,1,single
cstrfold_0000027,upper,3.098074513246228625954872e-8,0.925132542752395001194560321897,0.00000110021942458389257867739701486,0.0000368244984711528679715510563477,0.000233068389442338849989527966562,4290.58613393559374426325420974,270045022.093015155099875244514,228060981.04394078350070985103,0.155470523854401051352797851891,3,high_triple
cstrfold_0000028,upper,-0.001008483239947947756396709,0.784801188438390777582110218009,0.000439675670896768363405459843021,+inf,0.990115403291696313802561672793,1.00998327737902245420002720428,1.0191215334880545021561762859,1.01912152309234009837708862862,0.0000000102006621017992057219298292991,1,single
cstrfold_0000029,upper,-0.000009306402478869107792628813,0.830328468377233941194895569901,0.000000022590633784201654092751545945,+inf,0.999998299404887387516976196509,1.0000017005980046411382350639,1.00000335601652205743120317076,1.00000334601645458516383948573,0.0000000100000339119883339175717105508,1,single
cstrfold_0000030,lower,0.00008735116795872902079148995,0.050864253649689495378354331129,0.0184440087676453028841397683974,+inf,0.999971432505872357685466375493,1.00002856831025267769456739096,0.000112758259661123039519839218302,0.000112758258533476027006537561239,0.0000000100005712743551102471958467772,1,single
cstrfold_0000031,lower,1.957326135823073150812939e-8,0.0499842901456279954906243464041,0.0172690716688143653981980256051,+inf,0.994506745615895909750042901882,1.00552359690702965469360345645,0.0636567974530248264371324610149,0.0636567968094051468568524951055,0.000000010110776937140695263331260754,1,single
cstrfold_0000032,lower,-0.00000734490257212299806808001,0.0153276366868610192322083436416,0.00541200246709510766546012866791,0.000122423063993007322531828634894,0.0036182084140958320626014557983,276.379877981654029239532749608,767.732966197368002958040039528,767.146974560189403117990643164,0.000763275335278430275740385667076,3,low_triple
cstrfold_0000033,upper,-1.039054352240867381461075e-8,0.918201721466264891501441319394,0.00000406099859995835738317713034742,+inf,0.999920405555591496269087791642,1.00007960078018837730823501001,1.00015108123946325058136102282,1.00015107123636021873381135452,0.0000000100015919789347664985783755167,1,single
cstrfold_0000034,upper,4.663407043196199429416792e-8,0.784696711166584073634692864705,0.000368779022326511281194552085217,0.000116650401257824036155631180576,-0.00027018192697372673086255939653,3701.2098151822082518806631799,-1695958.92715995729787183001964,-1491622.27625065333819863120988,0.120484433695269316639344451526,3,middle_triple
cstrfold_0000035,upper,0.0000002729109927210662370008108,0.829105426437747197261327664832,0.0000000245842507901958500782192244143,0.00022126438545172009400140699373,0.000698906026047895177478711871189,1430.80752308676076537918340984,8242119169.53269307680746398963,8076770698.53638446362416922449,0.020061402607174805689030136133,3,high_triple
cstrfold_0000036,lower,-0.000730605806791096775117008,0.050696495742742229090941825653,0.0183778159268382206906483117434,0.00393460156731672759955889406202,0.0353989899257799168674838749406,28.2493936153735556459716944816,71.3423706447440048804102567161,71.3418013170228298105759304135,0.00000798021871196417587687275891671,3,low_triple
cstrfold_0000037,lower,-0.00002059529864872434284780158,0.0509361154068724282686509152761,0.0175765950876869656009448230692,0.000697404212153834463486646501826,-0.00571807353469863092244867742544,174.884074842997739152693615535,-484.123658794881894632065326661,-483.975637558171143495866673325,0.000305750884142322361214115753057,3,middle_triple
cstrfold_0000038,lower,0.001131208327944019869082927,0.0156388387542722384130245074244,0.00551270554111275476785637405211,+inf,0.999995508153331267215891873958,1.00000449186684550991050305694,0.000156296986231248289795013944947,0.000156296984668264401775964400328,0.0000000100000897375368831169705533124,1,single
cstrfold_0000039,upper,0.0001479464285869734468281151,0.919655454292741621973053728966,0.00000288518601758621419772674309397,0.00272780874422906679776446687953,0.0159570790600588651973602933974,62.6681108889806446371221653044,1579922.31149361351829701192158,1579860.26576585126983089603388,0.0000392713789221649789068284899591,3,high_triple
cstrfold_0000040,upper,-0.0001493415752380303433600917,0.791230195696774505025926016366,0.000383304313678606810688072383298,+inf,0.99138316457681388225929437908,1.00869173063561588468656300291,1.01664219676844045379209592194,1.0166421864245229544519823044,0.000000010174589971004456599478227857,1,single
cstrfold_0000041,upper,-3.459307523899978920349424e-8,0.836098543953434534990361733598,0.0000000158433969053419275209590754628,+inf,0.999998808092064628972911537865,1.00000119190935601724676838921,1.00000235213258591016390950227,1.0000023421325386505813639454,0.0000000100000237382008510594773274169,1,single
cstrfold_0000042,lower,0.004602155682772286920166578,0.0540804712139628635549896234185,0.0196193034533018049827059445132,+inf,0.999950599254097922338333879508,1.00004940318645633854421109413,0.000185423133178877650829571448836,0.000185423131324463123188761705935,0.0000000100009879881161133525425231821,1,single
cstrfold_0000043,lower,0.0003600319981009350334449874,0.0531210430176461692281603598542,0.0182809624699221481273957393037,+inf,0.99168652633359495386154597539,1.0083831669037000347043139843,0.0954397167342787699372828274889,0.0954397157638127983352014136852,0.0000000101683660095516852547845948063,1,single
cstrfold_0000044,lower,-0.0002669297793191429020355461,0.0144097199263198848579875312026,0.00508902500748778513801329217139,0.000693733060366936448002896962475,0.0217222221399933530826333117388,46.0358058008657302220677530839,125.484850460598185264610103656,125.482191122274167048408401511,0.0000211925050255627420020569557893,3,low_triple
cstrfold_0000045,upper,-0.00001033510553227007476975056,0.920258198974521098876842609039,0.00000255468946317331922644117305204,+inf,0.999948019272710471599889242418,1.00005198342942599696730497187,1.00009885827141781385616958783,1.00009884826938953277887310398,0.0000000100010395955904952953413545451,1,single
cstrfold_0000046,upper,0.00001010501385206458629168552,0.78826451150356904091539378374,0.000387047045050054605278326767485,0.00169704418755626816749830524995,-0.00397886128433764022543162168152,251.328188780139813912384793318,-108694.899396155488607304444457,-108626.284670913059834025042283,0.000631259844055347264451529328962,3,middle_triple
cstrfold_0000047,upper,0.0003017563065392335743795447,0.836182239821087009291884209439,0.0000000156247670968193358455647961114,0.00710164161852252939423211914235,0.0231188703828506868061718989764,43.2547085320305504080138988799,372490557.602952197459433631783,372483588.547462558684835283612,0.000018709348055655360077107643986,3,high_triple
cstrfold_0000048,lower,-0.00000563943677463858999545074,0.0540413699317948551565031082897,0.0195919914529777624374551673751,0.00036837783554381340478768827773,0.00312767969464222953211392442632,319.725834366293208728489898148,831.57906957674880434768553066,830.729859224970505538479253773,0.00102120217168347424782353826828,3,low_triple
cstrfold_0000049,lower,-0.000002704602674177448152643038,0.0520615231389675390367018042698,0.0179499711136181712734996998446,0.000258532078351293600834028799038,-0.00206611551908790433887312913656,484.000042960547694433627142799,-1333.82409563790806236873043834,-1330.70683448233787431498978341,0.00233708565152239379375452258171,3,middle_triple
cstrfold_0000050,lower,0.000008437737720736636302429238,0.0146754541298017942510519802276,0.00518100045876516279563650444952,+inf,0.999997726315693467728218141168,1.00000227368947618435170980083,0.0000827553703152680014640543758105,0.0000827553694877105433824167284777,0.0000000100000453738403118464966662045,1,single
cstrfold_0000051,upper,0.00006133942796135884221434008,0.924850390508817047027015340317,0.00000109660593080552418437998548468,0.00164421197240280689434732862755,0.0103406882018087208357575187074,96.7053623979385623580998061709,6067306.67144421733133278928407,6066739.31440518509776176768486,0.0000935105261289164486100008567674,3,high_triple
cstrfold_0000052,upper,-0.004248637283766805863315881,0.79466976343129976652395300235,0.000320597133906966815956837026053,+inf,0.99267031008798632993519304237,1.00738381095669517469278604958,1.01414756497881804391938841779,1.01414755468702410054584226818,0.0000000101482213227899485495080206479,1,single
cstrfold_0000053,upper,-0.0002780400622657833144505786,0.82864932518059568336440548933,0.0000000192988513764043252349616460518,+inf,0.999998507865241366101639138821,1.00000149213698510335847677377,1.0000029456880499561142640176,1.00000293568799075638478062085,0.0000000100000297427613709388716853914,1,single
cstrfold_0000054,lower,0.004329234094617132836114558,0.0540418019698559399599342285453,0.0196019151840698331814819308737,+inf,0.999949414864295238635603775256,1.00005058769469016225728991316,0.000190900703688797383732097983901,0.000190900701779597216522402323347,0.0000000100010116794647161727032973372,1,single
cstrfold_0000055,lower,0.00005418569337132055605005555,0.0521786566787320342129461273004,0.0179834947138206531291308254556,+inf,0.992745047253761280570201047113,1.00730797173585318241707431484,0.0831041743547003930999416282743,0.0831041735114678159725829295946,0.0000000101466933962705960155254419695,1,single
cstrfold_0000056,lower,-0.0000004219872325936271734540019,0.0152238365874752745460023528766,0.00538362652927906466796799280207,0.0000291002993585805799912485261037,0.000869387016390845909340006402867,1150.23571912929865334169318902,3200.11092726179488173525708471,3158.3249549921535564736613596,0.0130576636933632443858259211882,3,low_triple
cstrfold_0000057,upper,-0.001020787648405619433815323,0.921879732750390591893475552635,0.00000192453976858590985197722394183,+inf,0.999960203051282887230349965365,1.00003979853257727276371611856,1.00007575235349571186220322675,1.00007574235194224156211447708,0.0000000100007958864748580451455001792,1,single
cstrfold_0000058,upper,0.00003403356841239144862986579,0.782844200866788897802566257707,0.000449419107316464312363074917463,0.00318114131265125812333442320051,-0.0072866704880037603186983416735,137.236890517600134624680231472,-52184.5113255337095058589169358,-52174.6847641260640701997071247,0.000188304176048446227937534957655,3,middle_triple
cstrfold_0000059,upper,0.000001944892971816613962041902,0.824571248819377494653103634967,0.0000000341305335658825858726337658194,0.000603708955225911368680864720407,0.00186303400367277316717562527276,536.75885573135352195719036986,2271828430.08068928070805160171,2265301867.30307685118065262361,0.00287282379742937869722117536231,3,high_triple
cstrfold_0000060,lower,-0.00003230577296139019411077437,0.0525413543761772330884611744851,0.0190640510102169101598904408916,0.000856500566648488539684693757951,0.00749484811247354489745564116777,133.424985402401611600477929622,345.739407964975560059278987234,345.677869606873985856574784634,0.00017799058100952212863968531288,3,low_triple
cstrfold_0000061,lower,-1.320026047480143286241987e-8,0.0538553172416070106664005999539,0.0185580317391607030920504552705,0.0000186949456921050827162527097071,-0.000143919205828652136683990141547,6948.34295563431415147460175132,-19081.2387966928689717973807989,-12868.42933730700700274835945,0.325597804502224277547062495715,3,middle_triple
cstrfold_0000062,lower,0.0002849280391393373517658711,0.0151625763717959859503944702446,0.00535834133233572952457970988373,+inf,0.999998036427859218851576139591,1.00000196357599640427126987195,0.0000656871004498331901692556888802,0.0000656870997929596126048783735005,0.0000000100000391715576999596617760669,1,single
cstrfold_0000063,upper,0.0001056261122462695806072209,0.922216588456513429465738711077,0.00000174673122711705730290536092323,0.00223186918292315366010616949835,0.0135268857935196211892586843895,73.9268457843470494122027387498,2995894.59847533749194925174339,2995730.8764347332196537107908,0.0000546487986218184277609948463497,3,high_triple
cstrfold_0000064,upper,-0.000002977823319634008456590922,0.784462522253765022349000416647,0.000384943792076828636189876037488,+inf,0.991072709143265518322795038904,1.00900770526155613080655332016,1.01727328000345050111458101372,1.0172732696466264461230193892,0.000000010180965389119855966425691192,1,single
cstrfold_0000065,upper,-0.004870705120617429382057688,0.825296712311444095611367875106,0.000000032112721744703033939864658315,+inf,0.999997607388323831090879914088,1.00000239261740077323881504343,1.0000047213248760732293985379,1.00000471132478110735087759661,0.0000000100000477524043055946603899614,1,single
cstrfold_0000066,lower,0.001902890297875000843979024,0.0531981023663971636358045618473,0.0192908600636210239595940902565,+inf,0.999954758933639305424495334539,1.00004524311320738155507079845,0.000173839309885232134902883940494,0.000173839308146681749247713879231,0.0000000100009047827154430848487557632,1,single
cstrfold_0000067,lower,7.341445474375196233883946e-8,0.0540298060318374009541108130655,0.0185197958428263072197939864467,+inf,0.989282999476486261393252581643,1.01083309884955570315690735504,0.128342383152486973392482224748,0.12834238184110562327496925117,0.0000000102178354328937945136462868077,1,single
cstrfold_0000068,lower,-0.002797369752211534542876313,0.0146758753207172199991304133973,0.00518848872655522288681272090619,0.00228695673815639204345820672242,0.0693995244316226099577014513985,14.4093206428996748795317055759,37.2639214940565237661734969249,37.2638441236879567177051324701,0.0000020762809029476083070288694106,3,low_triple
cstrfold_0000069,upper,-0.00007347576869193089957365973,0.922793709357964480265370794956,0.00000202947503630792064938315697254,+inf,0.999958739631729614113284699854,1.0000412620707586209861379505,1.0000784659530836805169582296,1.00007845595147379781502681744,0.0000000100008251584242524029981583025,1,single
cstrfold_0000070,upper,8.850946407453457154705973e-8,0.787882715824014589714801176942,0.0004734298676700873041517326549,0.000159541314652975693799972649359,-0.000370894339325753450113622127247,2696.18566252020421990630984053,-952030.948692264830409716852617,-887513.863869586500943570683896,0.0677678440089586608964441512064,3,middle_triple
cstrfold_0000071,upper,0.0009649109516575119365020327,0.836822584296460957027316071533,0.0000000222624014847938898211041392695,0.012669552003590922315392540584,0.0410694406341662069173000644343,24.3490046262789094261064333683,144543778.559827273263255549177,144542921.602388251188353937205,0.00000592870511315280609403827565312,3,high_triple
cstrfold_0000072,lower,-1.428839958274962931088714e-8,0.0522139642283832537903419632318,0.0189352241892960310878471987975,0.0000179098001636218481529123650829,0.000157917597757243852024899649863,6332.41648937209033748079574808,16547.2419357812671085399361832,11811.0643519369395836121249202,0.286221571076624983527263489734,3,low_triple
cstrfold_0000073,lower,-0.007979129916765342073331584,0.0498162132942563870532366987139,0.0171458875061577694994000345875,0.0135043573109308681500407427927,-0.115295321365431172124409029546,8.67337883408535725730923378747,-27.3697002910432905920006047221,-27.3696797015173837747537585689,0.000000752274438078342800965450304998,3,middle_triple
cstrfold_0000074,lower,0.00001080506033579971956546935,0.0146209726972060741933652565228,0.00516379470055160050595031471123,+inf,0.999998001542557395163467562493,1.00000199846143644496795463622,0.0000721487219424001712056378696888,0.0000721487212209100752649146305488,0.0000000100000398692678689935297603522,1,single
cstrfold_0000075,upper,7.140472479374129767632168e-8,0.918547535032877692185771361676,0.00000388048302332030428791131277637,0.0000607788664557155905020473496032,0.000351558669405916670014923964157,2844.47543759866721543056404619,54824484.8973946828278721374983,50720656.0656012777884060739726,0.0748539423484564886603789365575,3,high_triple
cstrfold_0000076,upper,-3.380870496989981978420901e-8,0.78752011900798307125415158704,0.000476613348242574750046195116697,+inf,0.989592332824914655771516299555,1.01051712592131283098846630438,1.02011733852770630582869126167,1.02011732811083062569476226158,0.0000000102114485135290223131702783798,1,single
cstrfold_0000077,upper,-0.00001091835986475332688870373,0.820412002631256485172043055633,0.0000000540033022330568308023730536427,+inf,0.999996061343168516133458526821,1.00000393867234456260342954865,1.00000776934655633388507607877,1.00000775934639996620782210098,0.0000000100000786736004481722247026096,1,single
cstrfold_0000078,lower,3.680874261798084705537274e-8,0.0531306348259563166155152365941,0.0192589306414093799080714602054,+inf,0.999951991728411273529113850779,1.00004801057649352190321268733,0.000186969646786232629175896125254,0.000186969644916356645293865992998,0.0000000100009601345608203771045725669,1,single
cstrfold_0000079,lower,0.00005006843109360477656831598,0.0511356776198343449152852616175,0.0175646825505788149564615868818,+inf,0.991779531407574711816342951164,1.00828860480792385144285452133,0.101935168144019910087216213613,0.101935167107700202238276581234,0.0000000101664590024982067124693789178,1,single
cstrfold_0000080,lower,-3.474262286232470610394863e-8,0.0156093605513763425725042328837,0.00551168333819218799864885707106,0.0000085742130442441027703480032071,0.00024902873527778884794518642328,4015.60084575987131464426829262,11191.8399100342745309762142545,9637.74818210183854006416855972,0.138859360071714665142483298946,3,low_triple
cstrfold_0000081,upper,-0.0000003717683295498702887476424,0.924061627117401424665282852112,0.00000151445097689437690014773015185,+inf,0.999968538150648638939735583735,1.00003146283923046909537584509,1.00005989705190510777031206083,1.00005988705067693289490504879,0.0000000100006291666711271768689528045,1,single
cstrfold_0000082,upper,0.0000003195211400586847471174497,0.784185015043802094638398340008,0.000430257371465512649491455125853,0.000306608051437988477412116528154,-0.000705578057644457745308900300381,1417.27763380065609331172257215,-557763.551757313143546775068973,-546780.503603261069384630966502,0.0196912260032919395575582957407,3,middle_triple
cstrfold_0000083,upper,8.857456163904001366542978e-8,0.833007594127542252193600905072,0.0000000291832648769566662304498506856,0.000123810016609442140131445696385,0.000398023256703140513469561341133,2512.41600373576794488633795455,11972216942.5401772013781130249,11261372724.7417029161395101656,0.0593744852110617176606141539618,3,high_triple
cstrfold_0000084,lower,-0.00004461445095852401096164324,0.0535629760106303927075544930643,0.0194099866273345570395117053696,0.00102742195789096785329965901525,0.00878383540403162389310674331456,113.845484802802409451650376816,294.665836140511273976970218165,294.627650056512479002946451874,0.000129591148057577861568104746538,3,low_triple
cstrfold_0000085,lower,-2.801052571748888295368276e-8,0.0503525771426946913115411463852,0.0173079083551633636302651596854,0.0000255246305333372193359113866278,-0.000209906991400023868468143155477,4764.01473495601866963858155221,-13164.8784644511299736587814286,-10729.6863946401180052922938849,0.184976418611589513076627931705,3,middle_triple
cstrfold_0000086,lower,4.159059031894603090196357e-8,0.0146809189615744511845001813705,0.00518035215827268792061192908717,+inf,0.999997378764830906902317452219,1.00000262124203998491959635482,0.0000970117715440626495190032221315,0.0000970117705739398579463110157235,0.0000000100000523249084612957909406084,1,single
cstrfold_0000087,upper,4.831363741440431112016067e-8,0.924325588619160084071171280808,0.00000129688021977186508474507296443,0.0000464769380339257476486971700959,0.000290824202516973619277023082518,3438.50336851396043264343735987,185404870.765577754963024370194,165801636.856497530173300567264,0.105732032972672898823145353243,3,high_triple
cstrfold_0000088,upper,-4.672124368304066436678331e-8,0.794278161968459464081167671611,0.000296417495920288092689711147903,+inf,0.993069236724357108059693280137,1.00697913400127471738373565916,1.01338207397497072265457405833,1.01338206369920590003027678898,0.0000000101400696603185580774182339942,1,single
cstrfold_0000089,upper,-0.0000008598391939080057044216562,0.822375087321215584465446432439,0.0000000617389715054169076591867200743,+inf,0.999995615421060296446038801152,1.00000438459816432032430295544,1.00000864572749309562080569941,1.00000863572731904543479628475,0.0000000100000875921537805663373860775,1,single
cstrfold_0000090,lower,0.0001316335249765735335735288,0.0512513007886015397727311351741,0.0185741894729437755395431383612,+inf,0.99996561274857095135935479509,1.00003438843395277322589111106,0.000137315354725473774211418623261,0.000137315353352225797866129079544,0.0000000100006876804909442788306146145,1,single
cstrfold_0000091,lower,0.00005172225067746951121230796,0.0503177409244599033566391851697,0.0173415703590474649819407842308,+inf,0.993502365951653781003907704492,1.00654012941591968944047500538,0.0778315221111392525822480409807,0.0778315213226101838099024388337,0.0000000101312302186043367867413499305,1,single
cstrfold_0000092,lower,-0.00002456191623174732731444207,0.0151252932693259707865179142404,0.00533005115938519231055670030719,0.00022135557415245362658687381495,0.00659919041937947766358618939667,151.533739208881635802140756024,420.475765368587617623494569999,420.379235895345073997005311436,0.000229572025769252647505071371562,3,low_triple
cstrfold_0000093,upper,-1.235380531044735156739685e-8,0.919464650730985648413810382118,0.00000358591972635602448647063871895,+inf,0.999929574365161394094506911452,1.00007043059495796788109732561,1.00013369066299006280924887169,1.00013368066024440639215849375,0.0000000100014085614756722049737408415,1,single
cstrfold_0000094,upper,0.0000009805247294743991645657884,0.791837591739321386960710417756,0.000431427595595732879289810624797,0.00052276778436737594311542304908,-0.0012369985403427391673431859455,808.408391268535192534162390111,-309145.281097755018300926995192,-307138.059773708768648490786497,0.00649280919611237724390758584837,3,middle_triple
cstrfold_0000095,upper,0.0000002555789674010732775338063,0.821410852854435455450072890895,0.0000000351580642791239218406861739218,0.000221973128455934651815031999857,0.000675483494126665312040599425097,1480.42107423054515478820655464,6173968612.16505915868014384548,6041558992.51491606320163315725,0.0214464355049110451935971237038,3,high_triple
cstrfold_0000096,lower,-0.0006710810219413231563536481,0.054452422489498890800526131487,0.0197473415351350466978370685976,0.00404864020255248212029049592637,0.0338238159229193106920261456688,29.5649669534297381507110834439,74.462658259462974270929041078,74.4620073965346218097099631771,0.00000874079630738602175156264181009,3,low_triple
cstrfold_0000097,lower,-0.000002040638314253698090939249,0.0546183997410303393793010128162,0.0187438296573224909339539289023,0.000236724714273332970595701677124,-0.00178115611371768590446778408714,561.4331008373926722881046039,-1549.79112764587368763703250786,-1544.92142521144651078041013962,0.00314216693305260736106959017258,3,middle_triple
cstrfold_0000098,lower,0.0000002756063766955698511909437,0.0142809564392183605922114190134,0.0050478467980885687778523372507,+inf,0.999998585983085257531678112606,1.00000141401891418913075109712,0.0000513759626501059492599604854942,0.0000513759621363448749638405903176,0.0000000100000281803977136687549956919,1,single
cstrfold_0000099,upper,5.354793079902418401882646e-8,0.921121835556446235117647474522,0.00000219964032715269616042236561999,0.000050958957699203885543417720726,0.000305364707183221617177203686005,3274.77267829772762179280838858,108137182.952977116731962134985,97663605.0342811690012308389117,0.0968545474617211714309447455724,3,high_triple
