effective_irradiance_W_m2,cell_temperature_C,IL_A,I0_A,Rs_ohm,Rsh_ohm,nNsVth_V,i_sc,v_oc,i_mp,v_mp,p_mp
850,25,4.347121,8.102508e-10,1.066023,448.5346176470589,2.635926,4.336813780020899,58.97220050583246,3.993023123483295,47.15543021686727,188.2927232537539
900,25,4.602834,8.102508e-10,1.066023,423.6160277777778,2.635926,4.591280112203733,59.12265610639565,4.225655138467311,47.07727452885435,198.9323270178896
950,25,4.858547,8.102508e-10,1.066023,401.3204473684211,2.635926,4.845675481664788,59.26497488019959,4.457983372123469,46.99185964056095,209.4889289027807
1000,25,5.11426,8.102508e-10,1.066023,381.254425,2.635926,5.099999918077943,59.39999195421615,4.690000066747301,46.89999089766411,219.9609604404925
1050,25,5.369973,8.102508e-10,1.066023,363.0994523809524,2.635926,5.354253451099902,59.52842013662416,4.921697293801227,46.80235747754902,230.3470361407706
1100,25,5.625686,8.102508e-10,1.066023,346.5949318181818,2.635926,5.608436110370135,59.65087269654578,5.153066963686827,46.69955383346622,240.6459280781493
100,30,0.51349988008438,1.852526955502561e-09,1.066023,3812.54425,2.680130695623009,0.5133563404347004,52.0301104258599,0.4733053668864893,43.85416079805503,20.75640966602253
150,30,0.77024982012657,1.852526955502561e-09,1.066023,2541.696166666667,2.680130695623009,0.7699269013280895,53.11528331776208,0.710084014500707,44.65444188731317,31.70840536063186
200,30,1.02699976016876,1.852526955502561e-09,1.066023,1906.272125,2.680130695623009,1.026425762764563,53.88522521148775,0.9467146434074081,45.15738435791495,42.75115702961472
250,30,1.28374970021095,1.852526955502561e-09,1.066023,1525.0177,2.680130695623009,1.282852954792083,54.48243824036558,1.183161906198191,45.49737592179665,53.83076202264858
300,30,1.54049964025314,1.852526955502561e-09,1.066023,1270.848083333334,2.680130695623009,1.539208507441523,54.97039661920303,1.419404373745781,45.73435016405638,64.91553665328269
350,30,1.79724958029533,1.852526955502561e-09,1.066023,1089.298357142857,2.680130695623009,1.79549245072665,55.38295941281081,1.655426774000484,45.90031066244048,75.98460320554386
400,30,2.05399952033752,1.852526955502561e-09,1.066023,953.1360625000001,2.680130695623009,2.051704814644106,55.74033745851102,1.891217014978082,46.01437829714844,87.02317516920532
450,30,2.31074946037971,1.852526955502561e-09,1.066023,847.2320555555557,2.680130695623009,2.307845629173373,56.0555671569698,2.126764809922895,46.08889697020786,98.0202442044
500,30,2.5674994004219,1.852526955502561e-09,1.066023,762.5088500000001,2.680130695623009,2.56391492427675,56.33754966878723,2.362060942744308,46.13230229813536,108.9673094572991
550,30,2.82424934046409,1.852526955502561e-09,1.066023,693.1898636363636,2.680130695623009,2.819912729899315,56.59263382810991,2.597096717931047,46.15061881000517,119.8576206419513
600,30,3.08099928050628,1.852526955502561e-09,1.066023,635.4240416666668,2.680130695623009,3.075839075968881,56.82550737832321,2.831863932942039,46.14829732165897,130.6856987518917
650,30,3.33774922054847,1.852526955502561e-09,1.066023,586.5452692307693,2.680130695623009,3.33169399239596,57.03973024278366,3.066354536566816,46.128722557814,141.447017681185
700,30,3.594499160590659,1.852526955502561e-09,1.066023,544.6491785714286,2.680130695623009,3.587477509073699,57.23806960573347,3.300560549636873,46.09452913228645,152.1377844081122
750,30,3.85124910063285,1.852526955502561e-09,1.066023,508.3392333333334,2.680130695623009,3.843189655877837,57.42271910888394,3.534474037061846,46.04780813662407,162.754782322503
800,30,4.10799904067504,1.852526955502561e-09,1.066023,476.56803125,2.680130695623009,4.098830462666622,57.59544716074583,3.768087046402704,45.99024767858883,173.2952565385426
850,30,4.36474898071723,1.852526955502561e-09,1.066023,448.5346176470589,2.680130695623009,4.354399959280753,57.7577002049261,4.001391528477678,45.92323113251366,183.7568280139625
900,30,4.62149892075942,1.852526955502561e-09,1.066023,423.6160277777778,2.680130695623009,4.609898175543285,57.91067642621533,4.234379229317338,45.84790767595403,194.1374279707187
950,30,4.87824886080161,1.852526955502561e-09,1.066023,401.3204473684211,2.680130695623009,4.865325141259548,58.0553795020578,4.467041801661644,45.76524152590582,204.4352469593626
1000,30,5.1349988008438,1.852526955502561e-09,1.066023,381.254425,2.680130695623009,5.120680886217029,58.19265855057665,4.699370780666206,45.67604999074059,214.6486947027352
1050,30,5.39174874088599,1.852526955502561e-09,1.066023,363.0994523809524,2.680130695623009,5.375965440185269,58.32323832185057,4.931357428645241,45.5810334720702,224.7763680178208
1100,30,5.648498680928181,1.852526955502561e-09,1.066023,346.5949318181818,2.680130695623009,5.63117883291573,58.44774235929435,5.162992781184809,45.48079666979508,234.8170248886861
100,35,0.51557376016876,4.126704962323298e-09,1.066023,3812.54425,2.724335391246017,0.5154296403025443,50.71941525182501,0.4742596373349158,42.53899389039871,20.17452781505269
150,35,0.7733606402531399,4.126704962323298e-09,1.066023,2541.696166666667,2.724335391246017,0.7730364164865554,51.82246844149699,0.7115665003338286,43.35426609710622,30.84944340125943
200,35,1.03114752033752,4.126704962323298e-09,1.066023,1906.272125,2.724335391246017,1.030571203609659,52.60509658808405,0.9487246511984131,43.86805882083355,41.61870880354678
250,35,1.2889344004219,4.126704962323298e-09,1.066023,1525.0177,2.724335391246017,1.288034031838021,53.21214982741367,1.185693473376911,44.21662211338851,52.42736025461796
300,35,1.54672128050628,4.126704962323298e-09,1.066023,1270.848083333334,2.724335391246017,1.545424931320327,53.708148235934,1.422448429870962,44.46072636868749,63.24309041406199
350,35,1.80450816059066,4.126704962323298e-09,1.066023,1089.298357142857,2.724335391246017,1.802743932187727,54.12750877236795,1.658972142666664,44.63282409607881,74.04461182393619
400,35,2.06229504067504,4.126704962323298e-09,1.066023,953.1360625000001,2.724335391246017,2.059991064553775,54.49077528672387,1.895250893220673,44.75230677269705,84.81684938463965
450,35,2.32008192075942,4.126704962323298e-09,1.066023,847.2320555555557,2.724335391246017,2.317166358514361,54.81119897953113,2.131273139695441,44.83169232290737,95.5485816549028
500,35,2.5778688008438,4.126704962323298e-09,1.066023,762.5088500000001,2.724335391246017,2.574269844147636,55.09782767514298,2.367028436969644,44.87953898269971,106.2311450101379
550,35,2.83565568092818,4.126704962323298e-09,1.066023,693.1898636363636,2.724335391246017,2.831301551513929,55.35711481693761,2.602507171916971,44.90195568493852,116.8576617031505
600,35,3.09344256101256,4.126704962323298e-09,1.066023,635.4240416666668,2.724335391246017,3.088261510655645,55.59382538785053,2.837700157720387,44.90345842168927,127.4225510454185
650,35,3.35122944109694,4.126704962323298e-09,1.066023,586.5452692307693,2.724335391246017,3.345149751597166,55.81157796777893,3.072598504947723,44.8874802435287,137.9212046871367
700,35,3.609016321181319,4.126704962323298e-09,1.066023,544.6491785714286,2.724335391246017,3.601966304344729,56.01318533560379,3.307193337894511,44.85669486496523,148.3497624173799
750,35,3.8668032012657,4.126704962323298e-09,1.066023,508.3392333333334,2.724335391246017,3.858711198886291,56.20087727746022,3.541475964011203,44.81322306774138,158.7049523642785
800,35,4.12459008135008,4.126704962323298e-09,1.066023,476.56803125,2.724335391246017,4.115384465191387,56.37645133975093,3.775437488637079,44.75877948611293,168.983974017511
850,35,4.38237696143446,4.126704962323298e-09,1.066023,448.5346176470589,2.724335391246017,4.371986133210962,56.54137779898565,4.009069097052126,44.69476736234115,179.1844106322958
900,35,4.64016384151884,4.126704962323298e-09,1.066023,423.6160277777778,2.724335391246017,4.628516232877191,56.69687458231965,4.242361770230203,44.62235249931778,189.3041623408419
950,35,4.89795072160322,4.126704962323298e-09,1.066023,401.3204473684211,2.724335391246017,4.884974794103277,56.84396190468215,4.475306278262742,44.54251436801461,199.3413942007842
1000,35,5.1557376016876,4.126704962323298e-09,1.066023,381.254425,2.724335391246017,5.141361846783221,56.9835028750224,4.707893292587707,44.45608305708556,209.2944952391751
1050,35,5.413524481771979,4.126704962323298e-09,1.066023,363.0994523809524,2.724335391246017,5.397677420791585,57.1162341850445,4.940113197704044,44.36377001215173,219.1620457369377
1100,35,5.67131136185636,4.126704962323298e-09,1.066023,346.5949318181818,2.724335391246017,5.653921545983203,57.24278965221629,5.171956268836958,44.26618843775813,228.9427907881812
100,40,0.5176476402531399,8.967515242595954e-09,1.066023,3812.54425,2.768540086869026,0.5175029396178563,49.40693322775405,0.4751244866611028,41.22736976187979,19.5881328945006
150,40,0.7764714603797099,8.967515242595954e-09,1.066023,2541.696166666667,2.768540086869026,0.7761459307733781,50.52786630394144,0.7129212425763528,42.05751906480074,29.98369875135639
200,40,1.03529528050628,8.967515242595954e-09,1.066023,1906.272125,2.768540086869026,1.034716643231539,51.3231804121715,0.9505689144282859,42.58211272198385,40.47723266419909
250,40,1.29411910063285,8.967515242595954e-09,1.066023,1525.0177,2.768540086869026,1.293215107273421,51.940073636242,1.188021083868381,42.93923203359537,51.01271298102789
300,40,1.55294292075942,8.967515242595954e-09,1.066023,1270.848083333334,2.768540086869026,1.551641353161891,52.44411189008315,1.425249785652028,43.19047169257241,61.55721052204881
350,40,1.81176674088599,8.967515242595954e-09,1.066023,1089.298357142857,2.768540086869026,1.809995411141489,52.87027001348133,1.662235340834693,43.36872619572132,72.08902936951131
400,40,2.07059056101256,8.967515242595954e-09,1.066023,953.1360625000001,2.768540086869026,2.068277311438289,53.2394248614753,1.89896226552928,43.49365355546459,82.59280689183065
450,40,2.32941438113913,8.967515242595954e-09,1.066023,847.2320555555557,2.768540086869026,2.326487084259748,53.56504242952724,2.135417513026146,43.57794620504013,93.05710950795398
500,40,2.5882382012657,8.967515242595954e-09,1.066023,762.5088500000001,2.768540086869026,2.584624759794544,53.85631720237893,2.371589474261256,43.6302795540569,103.4731117494774
550,40,2.84706202139227,8.967515242595954e-09,1.066023,693.1898636363636,2.768540086869026,2.842690368212389,54.11980723024226,2.60746739634779,43.6568485923288,113.8338093317893
600,40,3.10588584151884,8.967515242595954e-09,1.066023,635.4240416666668,2.768540086869026,3.100683939663826,54.36035473383095,2.843041102705358,43.66223221476795,124.1335208224513
650,40,3.36470966164541,8.967515242595954e-09,1.066023,586.5452692307693,2.768540086869026,3.358605504279999,54.58163694824066,3.078300669736092,43.64991305477122,134.3675565904244
700,40,3.623533481771979,8.967515242595954e-09,1.066023,544.6491785714286,2.768540086869026,3.616455092172407,54.78651224594682,3.313236382045641,43.62260145764951,144.5319902289615
750,40,3.88235730189855,8.967515242595954e-09,1.066023,508.3392333333334,2.768540086869026,3.874232733432622,54.97724655668048,3.547838548084338,43.58244985983272,154.6234956326674
800,40,4.141181122025119,8.967515242595954e-09,1.066023,476.56803125,2.768540086869026,4.131938458131979,55.15566656406918,3.782097451060114,43.53119660792461,164.6392277324283
850,40,4.400004942151689,8.967515242595954e-09,1.066023,448.5346176470589,2.768540086869026,4.389572296321242,55.3232663769802,4.016003298944835,43.47026637952719,174.5767331861919
900,40,4.65882876227826,8.967515242595954e-09,1.066023,423.6160277777778,2.768540086869026,4.64713427803022,55.48128366448145,4.249546182370779,43.40084194115425,184.4338821827097
950,40,4.91765258240483,8.967515242595954e-09,1.066023,401.3204473684211,2.768540086869026,4.90462443326735,55.63075517860807,4.482715960908015,43.32391727892048,194.2088154752754
1000,40,5.176476402531399,8.967515242595954e-09,1.066023,381.254425,2.768540086869026,5.162042792019241,55.77255801881574,4.715502456400039,43.24033430421314,203.8999026270759
1050,40,5.435300222657969,8.967515242595954e-09,1.066023,363.0994523809524,2.768540086869026,5.419389384250163,55.90744081816069,4.947894983980522,43.15081652913975,213.5057086591944
1100,40,5.69412404278454,8.967515242595954e-09,1.066023,346.5949318181818,2.768540086869026,5.676664239901481,56.03604766792705,5.179882950871584,43.0559858615454,223.024967097187
100,45,0.5197215203375201,1.903150477854338e-08,1.066023,3812.54425,2.812744782492034,0.5195762378239587,48.09269631982784,0.4758924761410598,39.9195099528574,18.99739443780299
150,45,0.77958228050628,1.903150477854338e-08,1.066023,2541.696166666667,2.812744782492034,0.7792554433115073,49.23150887214456,0.7141378829856386,40.76441357996168,29.11141201514485
200,45,1.03944304067504,1.903150477854338e-08,1.066023,1906.272125,2.812744782492034,1.038862080401041,50.03950865247702,0.9522342257954199,41.29975394965936,39.32703922779522
250,45,1.2993038008438,1.903150477854338e-08,1.066023,1525.0177,2.812744782492034,1.298396179482123,50.66624163732331,1.190128659666232,41.66541193139082,49.58720085634759
300,45,1.55916456101256,1.903150477854338e-08,1.066023,1270.848083333334,2.812744782492034,1.557857770924739,51.17831955377596,1.427789507634586,41.92379058297759,59.85834831464508
350,45,1.81902532118132,1.903150477854338e-08,1.066023,1089.298357142857,2.812744782492034,1.817246885079041,51.61127510980805,1.665194447248021,42.10822287628456,70.11837891707115
400,45,2.07888608135008,1.903150477854338e-08,1.066023,953.1360625000001,2.812744782492034,2.076563552275074,51.98631815783392,1.902326096398457,42.23862775689825,80.35164385800776
450,45,2.33874684151884,1.903150477854338e-08,1.066023,847.2320555555557,2.812744782492034,2.33580780282246,52.31712948332756,2.139169831933748,42.32786815896723,90.54649861573178
500,45,2.5986076016876,1.903150477854338e-08,1.066023,762.5088500000001,2.812744782492034,2.594979667010066,52.61305022806937,2.375712659230333,42.38473731760577,100.6939570035884
550,45,2.85846836185636,1.903150477854338e-08,1.066023,693.1898636363636,2.812744782492034,2.854079175105622,52.88074304671386,2.611942674198701,42.41551332322094,110.7868892969643
600,45,3.11832912202512,1.903150477854338e-08,1.066023,635.4240416666668,2.812744782492034,3.113106357355307,53.12512739599856,2.847848479295682,42.4248394158035,120.8195144146595
650,45,3.37818988219388,1.903150477854338e-08,1.066023,586.5452692307693,2.812744782492034,3.372061243983289,53.34993916487929,3.083419223307169,42.41624413712951,130.7870625529152
700,45,3.63805064236264,1.903150477854338e-08,1.066023,544.6491785714286,2.812744782492034,3.630943865191219,53.55808231839137,3.318644062030459,42.392477051265,140.6855422409431
750,45,3.8979114025314,1.903150477854338e-08,1.066023,508.3392333333334,2.812744782492034,3.889754251157671,53.75185892903824,3.553512316346492,42.35572045412121,150.5115743014488
800,45,4.15777216270016,1.903150477854338e-08,1.066023,476.56803125,2.812744782492034,4.148492432037521,53.93312481701196,3.788013329004252,42.30773663742438,160.2622703025651
850,45,4.41763292286892,1.903150477854338e-08,1.066023,448.5346176470589,2.812744782492034,4.407158437961273,54.10339792299624,4.022136299944104,42.24997087768911,169.9351415387346
900,45,4.67749368303768,1.903150477854338e-08,1.066023,423.6160277777778,2.812744782492034,4.6657522990343,54.26393565752369,4.255870281691319,42.18362347686813,179.5280295292593
950,45,4.93735444320644,1.903150477854338e-08,1.066023,401.3204473684211,2.812744782492034,4.924274045336017,54.41579130936202,4.489204272127496,42.10970153731554,189.0390520393307
1000,45,5.1972152033752,1.903150477854338e-08,1.066023,381.254425,2.812744782492034,5.182723706918968,54.55985596815412,4.722126818541259,42.0290619364786,198.4665605283772
1050,45,5.457075963543961,1.903150477854338e-08,1.066023,363.0994523809524,2.812744782492034,5.441101313807816,54.69689020803685,4.954626560533429,41.9424357464875,207.8091061630137
1100,45,5.71693672371272,1.903150477854338e-08,1.066023,346.5949318181818,2.812744782492034,5.699406895998234,54.82754839388122,5.186691487184123,41.85045763536409,217.0654123521027
100,50,0.5217954004219,3.948916786583946e-08,1.066023,3812.54425,2.856949478115043,0.5216495338520832,46.77673545677476,0.4765553578382725,38.61564928093299,18.40249456123225
150,50,0.78269310063285,3.948916786583946e-08,1.066023,2541.696166666667,2.856949478115043,0.7823649524181617,47.93342707069701,0.7152049944804147,39.47517328478235,28.23284109125618
200,50,1.0435908008438,3.948916786583946e-08,1.066023,1906.272125,2.856949478115043,1.043007512761324,48.75411223273886,0.9537060017428762,40.02120247364074,38.16846099607802
250,50,1.30448850105475,3.948916786583946e-08,1.066023,1525.0177,2.856949478115043,1.303577245367338,49.3906847546059,1.191998513043343,40.39537840898228,48.15123099733003
300,50,1.5653862012657,3.948916786583946e-08,1.066023,1270.848083333334,2.856949478115043,1.564074180699812,49.91080215158536,1.430046636799478,40.66090204087944,58.14698621279265
350,50,1.82628390147665,3.948916786583946e-08,1.066023,1089.298357142857,2.856949478115043,1.824498349199695,50.35055498670886,1.667825270061239,40.85153316233698,68.13321932889032
400,50,2.0871816016876,3.948916786583946e-08,1.066023,953.1360625000001,2.856949478115043,2.084849781284722,50.7314861020086,1.905314864389417,40.98744963975827,78.0939970520441
450,50,2.34807930189855,3.948916786583946e-08,1.066023,847.2320555555557,2.856949478115043,2.345128507348806,51.06749106800157,2.142499097034,41.08168143446181,88.01746537797287
500,50,2.6089770021095,3.948916786583946e-08,1.066023,762.5088500000001,2.856949478115043,2.605334557761366,51.36805768012891,2.379363473658024,41.14313757757139,97.89447874376023
550,50,2.86987470232045,3.948916786583946e-08,1.066023,693.1898636363636,2.856949478115043,2.865467962866584,51.63995319509331,2.6158947518693,41.17817935688954,107.7177832712201
600,50,3.1307724025314,3.948916786583946e-08,1.066023,635.4240416666668,2.856949478115043,3.12552875298259,51.88817430388872,2.85208031132205,41.19151169412089,117.4814994963942
650,50,3.39167010274235,3.948916786583946e-08,1.066023,586.5452692307693,2.856949478115043,3.385516958400566,52.11651554799687,3.087908101979038,41.18671103859542,127.1807787099483
700,50,3.6525678029533,3.948916786583946e-08,1.066023,544.6491785714286,2.856949478115043,3.645432609383749,52.32792648397231,3.323366242501678,41.16656295944043,136.8115656592243
750,50,3.91346550316425,3.948916786583946e-08,1.066023,508.3392333333334,2.856949478115043,3.905275736166349,52.52474532627593,3.558442911731295,41.13328021057039,146.3704294015614
800,50,4.1743632033752,3.948916786583946e-08,1.066023,476.56803125,2.856949478115043,4.165046368952336,52.70885703099952,3.793126354005282,41.08864955558245,155.8544394797672
850,50,4.43526090358615,3.948916786583946e-08,1.066023,448.5346176470589,2.856949478115043,4.424744537914132,52.88180337010431,4.027404661339132,41.0341366449374,165.2610731978478
900,50,4.6961586037971,3.948916786583946e-08,1.066023,423.6160277777778,2.856949478115043,4.684370273191139,53.0448614951431,4.261265853617531,40.97095811793239,174.5881448179393
950,50,4.95705630400805,3.948916786583946e-08,1.066023,401.3204473684211,2.856949478115043,4.943923604888147,53.19910123124077,4.494697811104535,40.90013573709874,183.8337505714161
1000,50,5.217954004219,3.948916786583946e-08,1.066023,381.254425,2.856949478115043,5.203404563073562,53.34542765791252,4.727688014825699,40.82253835431829,192.996225312473
1050,50,5.478851704429951,3.948916786583946e-08,1.066023,363.0994523809524,2.856949478115043,5.46281317777747,53.4846132901082,4.960223894627042,40.73890860385562,202.0741078978718
1100,50,5.7397494046409,3.948916786583946e-08,1.066023,346.5949318181818,2.856949478115043,5.722149478989492,53.61732276605107,5.19229241330011,40.64988956927721,211.0661132120453
100,55,0.52386928050628,8.019174187778037e-08,1.066023,3812.54425,2.901154173738052,0.5237228256930261,45.45908059258431,0.4771039711151926,37.31603682131257,17.80362935372897
150,55,0.78580392075942,8.019174187778037e-08,1.066023,2541.696166666667,2.901154173738052,0.7854744549317827,46.63365084011866,0.7161098807120914,38.19003723858997,27.34826301131699
200,55,1.04773856101256,8.019174187778037e-08,1.066023,1906.272125,2.901154173738052,1.047152935887236,47.46702108793102,0.9549681339315997,38.7466903991054,37.00185462645912
250,55,1.3096732012657,8.019174187778037e-08,1.066023,1525.0177,2.901154173738052,1.308758299118371,48.11343292044921,1.193611021868705,39.12936360731559,46.70523968040006
300,55,1.57160784151884,8.019174187778037e-08,1.066023,1270.848083333334,2.901154173738052,1.570290575157198,48.6415896145968,1.431998104841994,39.40203597850436,56.4236408481343
350,55,1.83354248177198,8.019174187778037e-08,1.066023,1089.298357142857,2.901154173738052,1.831749794507789,49.08813957469602,1.67010113846415,39.59888853156121,66.13414881847535
400,55,2.09547712202512,8.019174187778037e-08,1.066023,953.1360625000001,2.901154173738052,2.093135987645212,49.47495862433357,1.907898271709936,39.74035145315726,75.82054785462419
450,55,2.35741176227826,8.019174187778037e-08,1.066023,847.2320555555557,2.901154173738052,2.354449185014358,49.81615711394033,2.1453712214074,39.83962092794842,85.4707762106005
500,55,2.6193464025314,8.019174187778037e-08,1.066023,762.5088500000001,2.901154173738052,2.615689417028654,50.12136948915327,2.382503904041974,39.90571867014663,95.07553052522503
550,55,2.88128104278454,8.019174187778037e-08,1.066023,693.1898636363636,2.901154173738052,2.876856714068646,50.39746760627054,2.619281572403957,39.94508851641101,104.6274342590803
600,55,3.14321568303768,8.019174187778037e-08,1.066023,635.4240416666668,2.901154173738052,3.137951106480436,50.64952538874331,2.855690338088726,39.96249505602425,114.1205110174069
650,55,3.40515032329082,8.019174187778037e-08,1.066023,586.5452692307693,2.901154173738052,3.398972624573972,50.8813960292232,3.091716790250338,39.96156278432144,123.5498346249297
700,55,3.66708496354396,8.019174187778037e-08,1.066023,544.6491785714286,2.901154173738052,3.65992129862116,51.09607467473188,3.32734783778068,39.94511363780691,132.9112874926604
750,55,3.9290196037971,8.019174187778037e-08,1.066023,508.3392333333334,2.901154173738052,3.92079715885379,51.29593568085579,3.56257045882901,39.91538975009952,142.2013883763508
800,55,4.19095424405024,8.019174187778037e-08,1.066023,476.56803125,2.901154173738052,4.181600235461258,51.48289313892178,3.79737177441793,39.8742012315527,151.4171662841589
850,55,4.45288888430338,8.019174187778037e-08,1.066023,448.5346176470589,2.901154173738052,4.442330558588052,51.65851265162564,4.031738605251407,39.82303461945281,160.5560660535112
900,55,4.71482352455652,8.019174187778037e-08,1.066023,423.6160277777778,2.901154173738052,4.702988158331011,51.82409111108882,4.265657892478464,39.7631222490214,169.6158762511242
950,55,4.976758164809659,8.019174187778037e-08,1.066023,401.3204473684211,2.901154173738052,4.963573064736279,51.98071487841867,4.499116157234037,39.69550172441182,178.5946731778128
1000,55,5.2386928050628,8.019174187778037e-08,1.066023,381.254425,2.901154173738052,5.224085307795985,52.12930302268569,4.732099822936195,39.62105275577968,187.4907767301707
1050,55,5.50062744531594,8.019174187778037e-08,1.066023,363.0994523809524,2.901154173738052,5.484524917444578,52.27063999938036,4.964594954453208,39.54052988216795,196.3027151494173
1100,55,5.762562085569081,8.019174187778037e-08,1.066023,346.5949318181818,2.901154173738052,5.74489192355481,52.40540071984969,5.196587247952229,39.45458562621644,205.0291965384357
100,60,0.52594316059066,1.595308347303334e-07,1.066023,3812.54425,2.94535886936106,0.5257961096446793,44.13976077659913,0.4775281110986008,36.02093800250479,17.20101048433592
150,60,0.7889147408859899,1.595308347303334e-07,1.066023,2541.696166666667,2.94535886936106,0.7885839450304353,45.33220919915493,0.7168384664015601,36.90925820572977,26.45797604821453
200,60,1.05188632118132,1.595308347303334e-07,1.066023,1906.272125,2.94535886936106,1.051298341634953,46.17826422266421,0.9560027264246267,37.47646584090791,35.82760352066735
250,60,1.31485790147665,1.595308347303334e-07,1.066023,1525.0177,2.94535886936106,1.313939330048247,46.83451513167552,1.194944530542238,37.8676116326203,45.24969540509724
300,60,1.57782948177198,1.595308347303334e-07,1.066023,1270.848083333334,2.94535886936106,1.576506940824496,47.37071093490363,1.43361837270752,38.14743703391413,54.68886660352256
350,60,1.84080106206731,1.595308347303334e-07,1.066023,1089.298357142857,2.94535886936106,1.83900120448022,47.82405786281311,1.671992617319945,38.35053355562684,64.12180897528889
400,60,2.10377264236264,1.595308347303334e-07,1.066023,953.1360625000001,2.94535886936106,2.101422151492283,48.21676471181308,1.910042780896979,38.49758105583731,73.53202677769835
450,60,2.36674422265797,1.595308347303334e-07,1.066023,847.2320555555557,2.94535886936106,2.363769812295689,48.56315660675455,2.14774854062188,38.60193640216357,82.90725257292543
500,60,2.6297158029533,1.595308347303334e-07,1.066023,762.5088500000001,2.94535886936106,2.626044217281175,48.87301463978952,2.38509197354909,38.67273382327207,92.23802703708661
550,60,2.89268738324863,1.595308347303334e-07,1.066023,693.1898636363636,2.94535886936106,2.888245396792555,49.15331526423074,2.622056741324951,38.7164972772491,101.5168526863001
600,60,3.15565896354396,1.595308347303334e-07,1.066023,635.4240416666668,2.94535886936106,3.150373381123806,49.40920963410281,2.858627485818816,38.73805117971077,110.7376578493772
650,60,3.41863054383929,1.595308347303334e-07,1.066023,586.5452692307693,2.94535886936106,3.412428200515875,49.64460959180769,3.094789411500857,38.74106589181847,119.8954405122568
700,60,3.68160212413462,1.595308347303334e-07,1.066023,544.6491785714286,2.94535886936106,3.67440988515316,49.8625558737474,3.330528029752112,38.72840018768076,128.9860223725277
750,60,3.94457370442995,1.595308347303334e-07,1.066023,508.3392333333334,2.94535886936106,3.936318465159655,50.06545897577325,3.565829121762148,38.70232386525802,138.0058735186072
800,60,4.20754528472528,1.595308347303334e-07,1.066023,476.56803125,2.94535886936106,4.198153970594714,50.25526212376099,3.800678289382658,38.66467322190266,146.9519840805605
850,60,4.47051686502061,1.595308347303334e-07,1.066023,448.5346176470589,2.94535886936106,4.459916431448397,50.43355475057888,4.035061285683448,38.61695203215293,155.8217681160351
900,60,4.73348844531594,1.595308347303334e-07,1.066023,423.6160277777778,2.94535886936106,4.721605877636368,50.60165348845794,4.268963637258032,38.56041048993601,164.61299021928
950,60,4.996460025611269,1.595308347303334e-07,1.066023,401.3204473684211,2.94535886936106,4.983222338994284,50.76066123410351,4.502370589886524,38.49610001306561,173.3237085241568
1000,60,5.2594316059066,1.595308347303334e-07,1.066023,381.254425,2.94535886936106,5.244765845271634,50.91151104581604,4.73526718936937,38.42491299876311,181.9522297774155
1050,60,5.52240318620193,1.595308347303334e-07,1.066023,363.0994523809524,2.94535886936106,5.506236426124992,51.05499931935424,4.967638109620867,38.34761495416973,190.4970734594006
1100,60,5.78537476649726,1.595308347303334e-07,1.066023,346.5949318181818,2.94535886936106,5.76763411111059,51.19181123894828,5.199467955947781,38.26486565180641,198.9569427952143
100,65,0.52801704067504,3.11182359779957e-07,1.066023,3812.54425,2.989563564984068,0.5278693790150585,42.81880423876055,0.4778163775248538,34.73063683336987,16.59486708085205
150,65,0.7920255610125599,3.11182359779957e-07,1.066023,2541.696166666667,2.989563564984068,0.791693412196385,44.02913031624212,0.7173750794049006,35.63310587350449,25.56230215544852
200,65,1.05603408135008,3.11182359779957e-07,1.066023,1906.272125,2.989563564984068,1.055443715300818,44.8878697757566,0.9567899163144082,36.21079215971616,34.64612080017326
250,65,1.3200426016876,3.11182359779957e-07,1.066023,1525.0177,2.989563564984068,1.319120318873422,45.55395951000901,1.195974973964127,36.61038345403756,43.78510239825928
300,65,1.58405112202512,3.11182359779957e-07,1.066023,1270.848083333334,2.989563564984068,1.582723253407349,46.09819422328451,1.434879170861675,36.89736440729626,52.94325964772235
350,65,1.84805964236264,3.11182359779957e-07,1.066023,1089.298357142857,2.989563564984068,1.84625254934049,46.5583379543441,1.673467084039877,37.10672885624197,62.09688933731362
400,65,2.11206816270016,3.11182359779957e-07,1.066023,953.1360625000001,2.989563564984068,2.109708237051789,46.95693246235032,1.91171134948116,37.25940038248489,71.22921858605903
450,65,2.37607668303768,3.11182359779957e-07,1.066023,847.2320555555557,2.989563564984068,2.373090346857204,47.30851764034969,2.149589385867737,37.36889341764227,80.32777665218656
500,65,2.6400852033752,3.11182359779957e-07,1.066023,762.5088500000001,2.989563564984068,2.636398909005276,47.62302122289725,2.387081287915263,37.44445185777975,89.38295036594995
550,65,2.90409372371272,3.11182359779957e-07,1.066023,693.1898636363636,2.989563564984068,2.899633953672268,47.90752425746405,2.624168973841766,37.49267834548797,98.38712326045858
600,65,3.16810224405024,3.11182359779957e-07,1.066023,635.4240416666668,2.989563564984068,3.162795510956833,48.167255126584,2.860835449658656,37.51845646194019,107.3341302627934
650,65,3.43211076438776,3.11182359779957e-07,1.066023,586.5452692307693,2.989563564984068,3.425883610874161,48.40618432087103,3.097064342592403,37.52550237743971,116.218895351035
700,65,3.696119284725279,3.11182359779957e-07,1.066023,544.6491785714286,2.989563564984068,3.688898283349562,48.62739816492967,3.332839803078907,37.51670908669094,125.0371813246557
