Tr,Pr,A,B,root_count,Z0,Z1,Z2,max_root_condition
0.555,0.1384,0.273481092282037,0.01939995788882552,3,0.02329897949163881,0.3450153280798618,0.6122857345396754,11.62990038873933
0.555,0.1482666666666667,0.2929778175506986,0.02078299920267242,3,0.02495830435679685,0.4403451948903433,0.5139135015501868,32.72325177652605
0.555,0.1581333333333333,0.3124745428193602,0.02216604051651933,1,0.02661740735935553,,,4.613841934149439
0.555,0.168,0.3319712680880218,0.02354908183036623,1,0.02827628885445399,,,4.340517867051469
0.555,0.1778666666666666,0.3514679933566833,0.02493212314421313,1,0.02993494919632382,,,4.097520939155991
0.555,0.1877333333333333,0.370964718625345,0.02631516445806004,1,0.03159338873829245,,,3.880069448617903
0.555,0.1976,0.3904614438940066,0.02769820577190695,1,0.03325160783278625,,,3.684336743380631
0.555,0.2074666666666666,0.4099581691626682,0.02908124708575386,1,0.03490960683133385,,,3.507224120647875
0.555,0.2173333333333333,0.4294548944313298,0.03046428839960076,1,0.03656738608456921,,,3.346195586867368
0.555,0.2272,0.4489516196999913,0.03184732971344766,1,0.03822494594223497,,,3.199155673211814
0.555,0.2370666666666666,0.468448344968653,0.03323037102729457,1,0.03988228675318536,,,3.064357762829489
0.555,0.2469333333333333,0.4879450702373145,0.03461341234114148,1,0.04153940886538955,,,2.940334395795039
0.555,0.2568,0.5074417955059761,0.03599645365498839,1,0.04319631262593479,,,2.825843640831723
0.555,0.2666666666666667,0.5269385207746378,0.03737949496883529,1,0.04485299838102933,,,2.719827372511336
0.555,0.2765333333333334,0.5464352460432994,0.0387625362826822,1,0.04650946647600571,,,2.621378480432537
0.555,0.2864,0.5659319713119609,0.04014557759652911,1,0.04816571725532383,,,2.529714856390264
0.555,0.2962666666666667,0.5854286965806226,0.04152861891037601,1,0.04982175106257394,,,2.444158579428465
0.555,0.3061333333333333,0.6049254218492841,0.04291166022422292,1,0.05147756824047974,,,2.364119126083005
0.555,0.316,0.6244221471179457,0.04429470153806982,1,0.05313316913090149,,,2.289079726047408
0.555,0.3258666666666666,0.6439188723866074,0.04567774285191673,1,0.05478855407483886,,,2.218586196596541
0.555,0.3357333333333333,0.6634155976552689,0.04706078416576363,1,0.05644372341243432,,,2.152237745841082
0.555,0.3456,0.6829123229239306,0.04844382547961053,1,0.05809867748297567,,,2.089679351350416
0.555,0.3554666666666667,0.7024090481925922,0.04982686679345744,1,0.05975341662489935,,,2.030595408052162
0.555,0.3653333333333333,0.7219057734612538,0.05120990810730435,1,0.06140794117579347,,,1.974704405450153
0.555,0.3752,0.7414024987299154,0.05259294942115126,1,0.0630622514724003,,,1.921754444684363
0.555,0.3850666666666667,0.760899223998577,0.05397599073499816,1,0.06471634785062004,,,1.871519444796301
0.555,0.3949333333333333,0.7803959492672384,0.05535903204884506,1,0.06637023064551299,,,1.823795917670359
0.555,0.4048,0.7998926745359001,0.05674207336269197,1,0.06802390019130281,,,1.778400214624046
0.555,0.4146666666666666,0.8193893998045616,0.05812511467653888,1,0.06967735682137942,,,1.735166166089532
0.555,0.4245333333333333,0.8388861250732234,0.05950815599038579,1,0.0713306008683019,,,1.693943050435064
0.555,0.4344,0.858382850341885,0.06089119730423269,1,0.07298363266380127,,,1.654593839595265
0.555,0.4442666666666666,0.8778795756105465,0.06227423861807959,1,0.07463645253878359,,,1.61699367847697
0.555,0.4541333333333333,0.8973763008792083,0.06365727993192651,1,0.07628906082333277,,,1.581028562586986
0.555,0.464,0.9168730261478696,0.0650403212457734,1,0.07794145784671279,,,1.546594184376295
