Tr,v_over_b,P_over_Pc
0.8,3.846046048470632,-0.3652264775284263
0.8,3.879930501946807,-0.3476327725937129
0.8,3.914113484398691,-0.3302894641789534
0.8,3.948597625927707,-0.3131961372974077
0.8,3.983385579807012,-0.2963522584589696
0.8,4.018480022685642,-0.279757181993706
0.8,4.05388365479446,-0.2634101560877533
0.8,4.089599200153916,-0.2473103285453141
0.8,4.125629406783636,-0.231456752289866
0.8,4.161977046913864,-0.2158483906169117
0.8,4.19864491719876,-0.2004841222100469
0.8,4.23563583893158,-0.1853627459314453
0.8,4.272952658261751,-0.170482985397335
0.8,4.310598246413859,-0.1558434933484797
0.8,4.348575499908566,-0.1414428558251637
0.8,4.386887340785479,-0.1272795961557164
0.8,4.425536716827966,-0.1133521787671481
0.8,4.464526601789975,-0.09965901282602202
0.8,4.503859995624834,-0.08619845571732269
0.8,4.543539924716072,-0.07296881636864531
0.8,4.583569442110281,-0.05996835842671568
0.8,4.623951627752015,-0.0471953032928652
0.8,4.664689588720773,-0.0346478330237948
0.8,4.705786459470061,-0.02232409310362797
0.8,4.747245402068559,-0.01022219509297712
0.8,4.789069606443423,0.001659780839534959
0.8,4.831262290625721,0.01332378349812525
0.8,4.87382670099803,0.02477178834811607
0.8,4.916766112544227,0.03600579530695455
0.8,4.960083829101465,0.04702782663346656
0.8,5.00378318361438,0.05783992491112016
0.8,5.047867538391532,0.06844415112120693
0.8,5.09234028536411,0.07884258280207915
0.8,5.137204846346912,0.08903731229075006
0.8,5.18246467330162,0.09903044504331998
0.8,5.228123248602411,0.1088240980308942
0.8,5.274184085303889,0.1184203982077595
0.8,5.320650727411392,0.127821481048777
0.8,5.367526750153668,0.1370294891530635
0.8,5.414815760257961,0.1460465709111767
0.8,5.462521396227523,0.1548748792331478
0.8,5.510647328621568,0.1635165703348078
0.8,5.559197260337682,0.171973802579979
0.8,5.608174926896744,0.1802487353762375
0.8,5.65758409673033,0.1883435281219839
0.8,5.707428571470677,0.1962603392027469
0.8,5.757712186243175,0.204001325034668
0.8,5.808438809961458,0.2115686391532332
0.8,5.85961234562508,0.2189644313454066
0.8,5.911236730619822,0.2261908468233929
0.8,5.963315937020637,0.233250025438313
0.8,6.015853971897275,0.2401441009322058
0.8,6.068854877622589,0.2468752002267664
0.8,6.122322732183568,0.2534454427473606
0.8,6.176261649495101,0.2598569397808712
0.8,6.230675779716504,0.266111793866035
0.8,6.285569309570855,0.2722120982149387
0.8,6.340946462667115,0.2781599361644453
0.8,6.396811499825105,0.283957380656337
0.8,6.453168719403347,0.2896064937450346
0.8,6.510022457629772,0.2951093261317834
0.8,6.567377088935375,0.3004679167242617
0.8,6.625237026290783,0.3056842922205847
0.8,6.683606721545796,0.3107604667167457
0.8,6.742490665771926,0.3156984413365538
0.8,6.801893389607938,0.3205002038831823
0.8,6.861819463608461,0.3251677285114609
0.8,6.92227349859564,0.3297029754200996
0.8,6.983260146013913,0.3341078905630453
0.8,7.044784098287891,0.3383844053792156
0.8,7.106850089183412,0.3425344365398836
0.8,7.169462894171756,0.3465598857130143
0.8,7.232627330797085,0.3504626393438747
0.8,7.296348259047113,0.3542445684512807
0.8,7.360630581727039,0.3579075284388536
0.8,7.425479244836786,0.3614533589206965
0.8,7.490899237951538,0.3648838835609114
0.8,7.55689559460567,0.3682009099264126
0.8,7.623473392680017,0.3714062293525014
0.8,7.690637754792592,0.3745016168206978
0.8,7.758393848692719,0.3774888308483339
0.8,7.826746887658646,0.380369613389446
0.8,7.895702130898679,0.3831456897465075
0.8,7.965264883955824,0.3858187684925611
0.8,8.035440499116003,0.3883905414033436
0.8,8.106234375819882,0.3908626833989904
0.8,8.177651961078295,0.3932368524949322
0.8,8.249698749891364,0.3955146897616116
0.8,8.322380285671287,0.3976978192926595
0.8,8.395702160668856,0.3997878481811822
0.8,8.469670016403743,0.4017863665038278
0.8,8.544289544098556,0.4036949473123062
0.8,8.619566485116746,0.4055151466320588
0.8,8.695506631404353,0.407248503467773
0.8,8.772115825935643,0.4088965398154553
0.8,8.849399963162686,0.4104607606807899
0.8,8.927364989468881,0.4119426541035094
0.8,9.006016903626479,0.4133436911875234
0.8,9.085361757258152,0.4146653261365566
0.8,9.165405655302598,0.4159089962950542
0.8,9.24615475648428,0.4170761221941286
0.8,9.327615273787288,0.4181681076023187
0.8,9.409793474933366,0.4191863395809525
0.8,9.492695682864177,0.4201321885439028
0.8,9.576328276227795,0.4210070083215362
0.8,9.660697689869487,0.4218121362286644
0.8,9.745810415326828,0.4225488931363117
0.8,9.831673001329165,0.4232185835471166
0.8,9.918292054301494,0.4238224956741996
0.8,10.00567423887277,0.4243619015233234
0.8,10.09382627838869,0.4248380569781924
0.8,10.18275495542901,0.4252522018887288
0.8,10.2724671123294,0.4256055601621789
0.8,10.36296965170791,0.4258993398569069
0.8,10.45426953699606,0.4261347332787292
0.8,10.54637379297464,0.4263129170796641
0.8,10.63928950631418,0.4264350523589563
0.8,10.73302382612026,0.4265022847662617
0.8,10.82758396448352,0.4265157446068601
0.8,10.9229771970346,0.4264765469487879
0.8,11.01921086350393,0.4263857917317716
0.8,11.11629236828649,0.4262445638778566
0.8,11.21422918101148,0.4260539334036253
0.8,11.31302883711707,0.4258149555339015
0.8,11.41269893843017,0.4255286708168445
0.8,11.51324715375136,0.4251961052403382
0.8,11.61468121944491,0.4248182703495824
0.8,11.71700894003405,0.4243961633658014
0.8,11.82023818880146,0.4239307673059807
0.8,11.92437690839506,0.4234230511035517
0.8,12.0294331114391,0.4228739697299476
0.8,12.13541488115073,0.4222844643169488
0.8,12.24233037196185,0.4216554622797495
0.8,12.35018781014662,0.4209878774406701
0.8,12.45899549445434,0.4202826101534496
0.8,12.56876179674799,0.4195405474280505
0.8,12.67949516264837,0.4187625630559134
0.8,12.79120411218395,0.4179495177355985
0.8,12.90389724044639,0.4171022591987559
0.8,13.01758321825186,0.4162216223363668
0.8,13.1322707928082,0.4153084293252009
0.8,13.24796878838794,0.4143634897544367
0.8,13.36468610700726,0.4133876007523939
0.8,13.48243172911094,0.4123815471133285
0.8,13.60121471426329,0.4113461014242424
0.8,13.72104420184527,0.4102820241916634
0.8,13.84192941175763,0.4091900639683511
0.8,13.96387964513034,0.4080709574798839
0.8,14.08690428503824,0.4069254297510916
0.8,14.21101279722298,0.4057541942322899
0.8,14.33621473082134,0.4045579529252799
0.8,14.46251971909992,0.40333739650908
0.8,14.5899374801964,0.4020932044653494
0.8,14.71847781786723,0.4008260452034764
0.8,14.84815062224199,0.3995365761852938
0.8,14.97896587058428,0.3982254440493944
0.8,15.11093362805949,0.3968932847350156
0.8,15.24406404850912,0.3955407236054648
0.8,15.37836737523214,0.3941683755710588
0.8,15.51385394177306,0.3927768452115517
0.8,15.65053417271705,0.3913667268980249
0.8,15.78841858449199,0.3899386049142176
0.8,15.92751778617766,0.388493053577273
0.8,16.06784248032199,0.3870306373578801
0.8,16.20940346376458,0.3855519109997889
0.8,16.35221162846736,0.3840574196386813
0.8,16.4962779623527,0.382547698920375
0.8,16.64161355014881,0.3810232751183482
0.8,16.78822957424262,0.3794846652505618
0.8,16.9361373155402,0.3779323771955676
0.8,17.08534815433469,0.3763669098078839
0.8,17.23587357118194,0.374788753032626
0.8,17.38772514778389,0.3731983880193765
0.8,17.54091456787959,0.371596287235283
0.8,17.69545361814427,0.3699829145773686
0.8,17.85135418909615,0.3683587254840482
0.8,18.00862827601138,0.3667241670458331
0.8,18.16728797984694,0.3650796781152204
0.8,18.32734550817169,0.3634256894157513
0.8,18.48881317610571,0.3617626236502334
0.8,18.6517034072678,0.3600908956081157
0.8,18.81602873473139,0.3584109122720112
0.8,18.98180180198883,0.3567230729233567
0.8,19.14903536392427,0.3550277692472049
0.8,19.31774228779496,0.3533253854361422
0.8,19.48793555422135,0.3516162982933252
0.8,19.65962825818579,0.3499008773346328
0.8,19.83283361004015,0.3481794848899259
0.8,20.00756493652215,0.346452476203415
0.8,20.18383568178083,0.3447201995331259
0.8,20.36165940841094,0.3429829962494658
0.8,20.54104979849645,0.3412412009328815
0.8,20.72202065466332,0.3394951414706126
0.8,20.90458590114144,0.3377451391525317
0.8,21.08875958483605,0.3359915087660745
0.8,21.27455587640847,0.3342345586902547
0.8,21.46198907136647,0.3324745909887659
0.8,21.65107359116416,0.3307119015021664
0.8,21.84182398431163,0.3289467799391493
0.8,22.03425492749431,0.3271795099668958
0.8,22.22838122670223,0.3254103693005124
0.8,22.42421781836924,0.323639629791553
0.8,22.62177977052222,0.3218675575156271
0.8,22.82108228394047,0.3200944128590923
0.8,23.02214069332525,0.318320450604837
0.8,23.22497046847969,0.3165459200171504
0.8,23.42958721549905,0.314771064925685
0.8,23.63600667797148,0.3129961238085106
0.8,23.8442447381894,0.3112213298742663
0.8,24.05431741837142,0.3094469111434085
0.8,24.26624088189523,0.3076730905285597
0.8,24.48003143454115,0.3059000859139634
0.8,24.69570552574681,0.3041281102340422
0.8,24.9132797498727,0.3023573715510702
0.8,25.13277084747908,0.3005880731319556
0.8,25.35419570661393,0.2988204135241437
0.8,25.57757136411241,0.2970545866306397
0.8,25.8029150069077,0.2952907817841575
0.8,26.03024397335337,0.2935291838203979
0.8,26.25957575455742,0.2917699731504622
0.8,26.49092799572811,0.2900133258324014
0.8,26.72431849753161,0.2882594136419124
0.8,26.95976521746159,0.286508404142179
0.8,27.19728627122092,0.284760460752868
0.8,27.43689993411553,0.2830157428182812
0.8,27.67862464246053,0.2812744056746728
0.8,27.92247899499874,0.2795366007167326
0.8,28.16848175433172,0.2778024754632447
0.8,28.4166518483634,0.2760721736219242
0.8,28.66700837175642,0.2743458351534386
0.8,28.91957058740127,0.2726235963346207
0.8,29.17435792789851,0.2709055898208749
0.8,29.43138999705385,0.2691919447077876
0.8,29.69068657138656,0.2674827865919437
0.8,29.95226760165111,0.2657782376309574
0.8,30.21615321437216,0.2640784166027219
0.8,30.48236371339323,0.2623834389638846
0.8,30.7509195814388,0.2606934169075546
0.8,31.02184148169041,0.2590084594202474
0.8,31.29515025937643,0.2573286723380734
0.8,31.57086694337593,0.2556541584021774
0.8,31.84901274783678,0.253985017313434
0.8,32.12960907380778,0.2523213457864057
0.8,32.41267751088539,0.2506632376025716
0.8,32.69823983887483,0.2490107836628298
0.8,32.98631802946584,0.2473640720392832
0.8,33.27693424792328,0.2457231880263141
0.8,33.57011085479252,0.244088214190952
0.8,33.86587040761992,0.2424592304225455
0.8,34.16423566268841,0.2408363139817397
0.8,34.46522957676851,0.2392195395487702
0.8,34.76887530888451,0.2376089792710766
0.8,35.07519622209647,0.2360047028102452
0.8,35.38421588529783,0.2344067773882838
0.8,35.69595807502878,0.2328152678332401
0.8,36.0104467773057,0.2312302366241645
0.8,36.32770618946667,0.2296517439354289
0.8,36.64776072203333,0.2280798476804047
0.8,36.97063500058897,0.2265146035545085
0.8,37.29635386767331,0.2249560650776209
0.8,37.62494238469399,0.2234042836358857
0.8,37.95642583385468,0.2218593085228954
0.8,38.29082972010054,0.2203211869802698
0.8,38.62817977308048,0.2187899642376343
0.8,38.9685019491269,0.2172656835520047
0.8,39.31182243325279,0.2157483862465834
0.8,39.65816764116647,0.2142381117489761
0.8,40.00756422130409,0.2127348976288324
0.8,40.36003905687993,0.2112387796349195
0.8,40.71561926795495,0.2097497917316329
0.8,41.07433221352336,0.2082679661349528
0.8,41.43620549361776,0.2067933333478505
0.8,41.80126695143259,0.2053259221951527
0.8,42.16954467546665,0.2038657598578677
0.8,42.54106700168412,0.2024128719069837
0.8,42.91586251569482,0.2009672823367407
0.8,43.29396005495366,0.1995290135973856
0.8,43.67538871097945,0.1980980866274158
0.8,44.0601778315932,0.1966745208853155
0.8,44.44835702317627,0.1952583343807946
0.8,44.83995615294828,0.1938495437055319
0.8,45.23500535126523,0.1924481640634323
0.8,45.6335350139376,0.1910542093004017
0.8,46.03557580456933,0.1896676919336457
0.8,46.4411586569169,0.1882886231804996
0.8,46.85031477726956,0.1869170129867937
0.8,47.26307564685035,0.1855528700547605
0.8,47.67947302423834,0.1841962018704897
0.8,48.09953894781218,0.1828470147309362
0.8,48.52330573821519,0.181505313770488
0.8,48.95080600084219,0.180171102987097
0.8,49.3820726283482,0.1788443852679825
0.8,49.81713880317931,0.1775251624149076
0.8,50.25603800012566,0.1762134351690399
0.8,50.69880398889723,0.1749092032353965
0.8,51.14547083672205,0.1736124653068825
0.8,51.59607291096739,0.1723232190879268
0.8,52.05064488178406,0.1710414613177209
0.8,52.50922172477402,0.1697671877930653
0.8,52.97183872368144,0.1685003933908301
0.8,53.4385314731075,0.1672410720900338
0.8,53.90933588124911,0.1659892169935457
0.8,54.38428817266177,0.1647448203494178
0.8,54.86342489104666,0.1635078735718497
0.8,55.34678290206254,0.1622783672617932
0.8,55.83439939616214,0.1610562912272
0.8,56.32631189145369,0.1598416345029194
0.8,56.82255823658765,0.1586343853702484
0.8,57.32317661366883,0.1574345313761405
0.8,57.82820554119422,0.1562420593520787
0.8,58.33768387701664,0.1550569554326154
0.8,58.85165082133458,0.153879205073585
0.8,59.37014591970831,0.1527087930699949
0.8,59.89320906610251,0.1515457035735968
0.8,60.42088050595595,0.1503899201101454
0.8,60.95320083927793,0.1492414255963479
0.8,61.49021102377213,0.1481002023565081
0.8,62.03195237798802,0.1469662321388717
0.8,62.57846658449993,0.1458394961316737
0.8,63.12979569311422,0.1447199749788957
0.8,63.68598212410464,0.1436076487957354
0.8,64.24706867147627,0.1425024971837926
0.8,64.81309850625813,0.1414044992459765
0.8,65.38411517982485,0.1403136336011382
0.8,65.96016262724753,0.139229878398432
0.8,66.54128517067433,0.1381532113314102
0.8,67.12752752274058,0.1370836096518551
0.8,67.7189347900091,0.1360210501833521
0.8,68.31555247644076,0.1349655093346072
0.8,68.91742648689562,0.1339169631125146
0.8,69.524603130665,0.1328753871349757
0.8,70.13712912503453,0.1318407566434754
0.8,70.75505159887872,0.1308130465154178
0.8,71.37841809628715,0.129792231276226
0.8,72.00727658022245,0.1287782851112099
0.8,72.64167543621087,0.1277711818772034
0.8,73.28166347606505,0.1267708951139782
0.8,73.92728994163969,0.1257773980554332
0.8,74.57860450862029,0.124790663640568
0.8,75.23565729034536,0.1238106645242388
0.8,75.89849884166216,0.1228373730877044
0.8,76.5671801628165,0.1218707614489626
0.8,77.24175270337682,0.1209108014728817
0.8,77.92226836619278,0.1199574647811305
0.8,78.60877951138885,0.1190107227619089
0.8,79.30133896039277,0.1180705465794837
0.8,80,0.117136907183531
0.9,1.005,2273.991466303175
0.9,1.013854255855074,795.9672544052547
0.9,1.022786519517856,469.3110936554996
0.9,1.031797478253112,326.0951846961269
0.9,1.040887825380548,245.8533263710232
0.9,1.050058260328161,194.6520864742795
0.9,1.059309488686051,159.2222855993884
0.9,1.068642222260711,133.3076830339012
0.9,1.078057179129797,113.5727377697456
0.9,1.087555083697374,98.07641242088856
0.9,1.097136666749656,85.61242870754552
0.9,1.106802665511232,75.39169660667456
0.9,1.116553823701794,66.87634575204982
0.9,1.126390891593353,59.68714792385241
0.9,1.136314626067972,53.54906726672888
0.9,1.146325790676,48.25779512402948
0.9,1.156425155694822,43.65840377481788
0.9,1.166613498188121,39.63129043310055
0.9,1.176891602065674,36.08266321586085
0.9,1.187260258143661,32.93794433932197
0.9,1.197720264205517,30.13709773368749
0.9,1.208272425063311,27.63125650957793
0.9,1.21891755261967,25.38024710286087
0.9,1.229656465930252,23.35074377583168
0.9,1.240489991266762,21.51487387242003
0.9,1.251418962180528,19.8491504199564
0.9,1.262444219566635,18.33364582910986
0.9,1.273566611728627,16.95134547178058
0.9,1.284786994443777,15.68763706023716
0.9,1.296106231028928,14.52990367619745
0.9,1.307525192406923,13.46719671287442
0.9,1.319044757173616,12.48997100845725
0.9,1.330665811665465,11.58986880262901
0.9,1.34238925002774,10.7595423337418
0.9,1.354215974283309,9.992507250795686
0.9,1.366146894402048,9.283020774612517
0.9,1.378182928370854,8.625979869616343
0.9,1.390325002264278,8.016835696746076
0.9,1.402574050315774,7.451521391657682
0.9,1.414931014989589,6.926390810037693
0.9,1.427396847053268,6.438166346920936
0.9,1.439972505650815,5.983894301280803
0.9,1.452658958376492,5.560906544497105
0.9,1.465457181349259,5.166787479283953
0.9,1.478368159287887,4.79934545759969
0.9,1.491392885586723,4.456587972064226
0.9,1.504532362392118,4.136700053193645
0.9,1.517787600679539,3.838025400260005
0.9,1.531159620331356,3.559049851384591
0.9,1.544649450215308,3.298386862145823
0.9,1.558258128263672,3.054764714322712
0.9,1.57198670155312,2.827015219598369
0.9,1.585836226385284,2.614063718854343
0.9,1.599807768368031,2.414920207475942
0.9,1.613902402497449,2.228671441963945
0.9,1.628121213240565,2.054473903993951
0.9,1.642465294618779,1.891547515592918
0.9,1.656935750292047,1.739170013889968
0.9,1.671533693643793,1.596671906413011
0.9,1.686260247866578,1.463431938525821
0.9,1.70111654604852,1.338873013644302
0.9,1.716103731260473,1.222458514592396
0.9,1.731222956643983,1.113688981068211
0.9,1.746475385500006,1.012099103865282
0.9,1.76186219137842,0.9172550013766189
0.9,1.777384558168317,0.8287517481213779
0.9,1.793043680189093,0.7462111286764774
0.9,1.808840762282344,0.6692795935523895
0.9,1.824777019904568,0.5976263962946479
0.9,1.840853679220682,0.5309418934798232
0.9,1.857071977198368,0.46893599135736
0.9,1.873433161703246,0.411336724709032
0.9,1.889938491594889,0.3578889550921978
0.9,1.906589236823679,0.308353177032391
0.9,1.923386678528521,0.2625044219606946
0.9,1.94033210913542,0.2201312507750392
0.9,1.957426832456912,0.1810348268602752
0.9,1.974672163792395,0.1450280622470585
0.9,1.992069430029321,0.1119348303372171
0.9,2.009619969745292,0.08158923928675479
0.9,2.027325133311055,0.05383496072661204
0.9,2.045186282994396,0.02852460902512682
0.9,2.063204793064963,0.00551916676301805
0.9,2.081382049900001,-0.01531254749209366
0.9,2.099719452091018,-0.03409437265253241
0.9,2.118218410551406,-0.05094326302704833
0.9,2.136880348624989,-0.06596971359705756
0.9,2.155706702195541,-0.07927815529543417
0.9,2.17469891979727,-0.09096732269054911
0.9,2.193858462726263,-0.1011305962622185
0.9,2.213186805152927,-0.1098563212620345
0.9,2.232685434235413,-0.1172281049750044
0.9,2.252355850234037,-0.1233250940415383
0.9,2.272199566626719,-0.128222233355827
0.9,2.292218110225426,-0.1319905079273689
0.9,2.312413021293655,-0.1346971689754593
0.9,2.332785853664937,-0.1364059454203511
0.9,2.353338174862396,-0.1371772418385158
0.9,2.374071566219357,-0.1370683238620487
0.9,2.39498762300101,-0.1361334919227385
0.9,2.416087954527166,-0.1344242441689835
0.9,2.437374184296068,-0.1319894293178992
0.9,2.458847950109311,-0.1288753901447313
0.9,2.48051090419786,-0.1251260982570081
0.9,2.502364713349173,-0.1207832807506747
0.9,2.524411059035444,-0.1158865392996472
0.9,2.546651637542984,-0.1104734621883963
0.9,2.569088160102734,-0.104579729758691
0.9,2.591722353021929,-0.09823921370654941
0.9,2.614555957816925,-0.09148407063305944
0.9,2.637590731347192,-0.08434483022326172
0.9,2.660828445950496,-0.07685047839990722
0.9,2.684270889579257,-0.06902853577400481
0.9,2.707919865938124,-0.06090513169096248
0.9,2.731777194622755,-0.05250507414998454
0.9,2.755844711259816,-0.04385191585479786
0.9,2.780124267648221,-0.03496801663581128
0.9,2.804617731901612,-0.02587460246714117
0.9,2.829326988592093,-0.01659182128661824
0.9,2.854253938895238,-0.007138795812706623
0.9,2.879400500736363,0.002466326460884067
0.9,2.904768608938103,0.01220632592421011
0.9,2.930360215369272,0.0220648660062827
0.9,2.956177289095053,0.0320264506794384
0.9,2.982221816528492,0.04207638417546051
0.9,3.008495801583345,0.05220073278506588
0.9,3.035001265828255,0.06238628862058607
0.9,3.061740248642302,0.07262053522944702
0.9,3.088714807371911,0.08289161495317322
0.9,3.115927017489151,0.09318829793332384
0.9,3.143378972751426,0.1034999526719584
0.9,3.171072785362571,0.1138165180599857
0.9,3.199010586135369,0.1241284767921266
0.9,3.227194524655501,0.134426830092237
0.9,3.255626769446938,0.1447030736773359
0.9,3.28430950813879,0.1549491748931311
0.9,3.313244947633629,0.165157550957793
0.9,3.34243531427729,0.1753210482545745
0.9,3.371882854030171,0.1854329226173949
0.9,3.401589832640043,0.1954868205567863
0.9,3.431558535816374,0.2054767613767455
0.9,3.461791269406206,0.215397120135844
0.9,3.492290359571563,0.2252426114087394
0.9,3.523058152968434,0.2350082738066915
0.9,3.554097016927327,0.2446894552180874
0.9,3.585409339635416,0.2542817987322122
0.9,3.616997530320295,0.2637812292115362
0.9,3.648864019435347,0.2731839404798119
0.9,3.681011258846744,0.2824863830950165
0.9,3.713441722022105,0.2916852526779987
0.9,3.746157904220802,0.3007774787691888
0.9,3.779162322685954,0.309760214187337
0.9,3.81245751683811,0.3186308248656246
0.9,3.846046048470632,0.3273868801418436
0.9,3.879930501946807,0.336026143480575
0.9,3.914113484398691,0.3445465636065305
0.9,3.948597625927707,0.3529462660292763
0.9,3.983385579807012,0.3612235449406475
0.9,4.018480022685642,0.369376855467147
0.9,4.05388365479446,0.3774048062605019
0.9,4.089599200153916,0.3853061524105271
0.9,4.125629406783636,0.3930797886651455
0.9,4.161977046913864,0.4007247429433137
0.9,4.19864491719876,0.4082401701272469
0.9,4.23563583893158,0.4156253461210851
0.9,4.272952658261751,0.4228796621637649
0.9,4.310598246413859,0.4300026193845002
0.9,4.348575499908566,0.4369938235898501
0.9,4.386887340785479,0.4438529802719008
0.9,4.425536716827966,0.4505798898276066
0.9,4.464526601789975,0.45717444297986
0.9,4.503859995624834,0.4636366163912625
0.9,4.543539924716072,0.4699664684620845
0.9,4.583569442110281,0.4761641353042507
0.9,4.623951627752015,0.4822298268836451
0.9,4.664689588720773,0.4881638233233407
0.9,4.705786459470061,0.4939664713607675
0.9,4.747245402068559,0.499638180952136
0.9,4.789069606443423,0.505179422017755
0.9,4.831262290625721,0.5105907213222047
0.9,4.87382670099803,0.5158726594835676
0.9,4.916766112544227,0.5210258681062513
0.9,4.960083829101465,0.5260510270321297
0.9,5.00378318361438,0.5309488617050241
0.9,5.047867538391532,0.5357201406437501
0.9,5.09234028536411,0.5403656730191809
0.9,5.137204846346912,0.544886306330987
0.9,5.18246467330162,0.5492829241799092
0.9,5.228123248602411,0.5535564441316214
0.9,5.274184085303889,0.5577078156683923
0.9,5.320650727411392,0.5617380182249478
0.9,5.367526750153668,0.5656480593050959
0.9,5.414815760257961,0.5694389726758089
0.9,5.462521396227523,0.5731118166356354
0.9,5.510647328621568,0.5766676723544272
0.9,5.559197260337682,0.5801076422814934
0.9,5.608174926896744,0.5834328486194744
0.9,5.65758409673033,0.5866444318612539
0.9,5.707428571470677,0.5897435493874417
0.9,5.757712186243175,0.5927313741219933
0.9,5.808438809961458,0.5956090932436725
0.9,5.85961234562508,0.5983779069511548
0.9,5.911236730619822,0.601039027279665
0.9,5.963315937020637,0.6035936769671081
0.9,6.015853971897275,0.6060430883677931
0.9,6.068854877622589,0.6083885024118596
0.9,6.122322732183568,0.6106311676086597
0.9,6.176261649495101,0.6127723390923696
0.9,6.230675779716504,0.6148132777082228
0.9,6.285569309570855,0.6167552491377759
0.9,6.340946462667115,0.6185995230617259
0.9,6.396811499825105,0.6203473723588344
0.9,6.453168719403347,0.6220000723395714
0.9,6.510022457629772,0.6235589000131692
0.9,6.567377088935375,0.6250251333868037
0.9,6.625237026290783,0.6264000507956859
0.9,6.683606721545796,0.6276849302629024
0.9,6.742490665771926,0.6288810488878652
0.9,6.801893389607938,0.6299896822623087
0.9,6.861819463608461,0.6310121039127812
0.9,6.92227349859564,0.6319495847686504
0.9,6.983260146013913,0.6328033926546532
0.9,7.044784098287891,0.6335747918070793
0.9,7.106850089183412,0.6342650424126999
0.9,7.169462894171756,0.6348754001695993
0.9,7.232627330797085,0.6354071158690796
0.9,7.296348259047113,0.6358614349978702
0.9,7.360630581727039,0.6362395973598707
0.9,7.425479244836786,0.6365428367167147
0.9,7.490899237951538,0.636772380446445
0.9,7.55689559460567,0.6369294492196319
0.9,7.623473392680017,0.6370152566922936
0.9,7.690637754792592,0.63703100921498
0.9,7.758393848692719,0.6369779055574363
0.9,7.826746887658646,0.6368571366482643
0.9,7.895702130898679,0.6366698853290182
0.9,7.965264883955824,0.6364173261222072
0.9,8.035440499116003,0.6361006250126892
0.9,8.106234375819882,0.6357209392419534
0.9,8.177651961078295,0.6352794171148178
0.9,8.249698749891364,0.6347771978180758
0.9,8.322380285671287,0.6342154112506533
0.9,8.395702160668856,0.6335951778648408
0.9,8.469670016403743,0.6329176085181926
0.9,8.544289544098556,0.632183804335691
0.9,8.619566485116746,0.631394856581794
0.9,8.695506631404353,0.6305518465419928
0.9,8.772115825935643,0.6296558454135255
0.9,8.849399963162686,0.6287079142048981
0.9,8.927364989468881,0.6277091036438838
0.9,9.006016903626479,0.6266604540936763
0.9,9.085361757258152,0.6255629954768899
0.9,9.165405655302598,0.624417747207105
0.9,9.24615475648428,0.6232257181276731
0.9,9.327615273787288,0.6219879064574999
0.9,9.409793474933366,0.6207052997435404
0.9,9.492695682864177,0.619378874819742
0.9,9.576328276227795,0.6180095977721901
0.9,9.660697689869487,0.6165984239102106
0.9,9.745810415326828,0.6151462977431955
0.9,9.831673001329165,0.6136541529629256
0.9,9.918292054301494,0.6121229124311748
0.9,10.00567423887277,0.6105534881723823
0.9,10.09382627838869,0.6089467813711876
0.9,10.18275495542901,0.6073036823746358
0.9,10.2724671123294,0.6056250706988613
0.9,10.36296965170791,0.6039118150400615
0.9,10.45426953699606,0.6021647732895923
0.9,10.54637379297464,0.6003847925530041
0.9,10.63928950631418,0.5985727091728582
0.9,10.73302382612026,0.5967293487551621
0.9,10.82758396448352,0.594855526199266
0.9,10.9229771970346,0.5929520457310756
0.9,11.01921086350393,0.5910197009394318
0.9,11.11629236828649,0.5890592748155183
0.9,11.21422918101148,0.5870715397951646
0.9,11.31302883711707,0.5850572578039102
0.9,11.41269893843017,0.5830171803047023
0.9,11.51324715375136,0.5809520483481121
0.9,11.61468121944491,0.5788625926249398
0.9,11.71700894003405,0.5767495335211061
0.9,11.82023818880146,0.5746135811747105
0.9,11.92437690839506,0.5724554355351531
0.9,12.0294331114391,0.5702757864242184
0.9,12.13541488115073,0.5680753135990156
0.9,12.24233037196185,0.5658546868166873
0.9,12.35018781014662,0.5636145659007821
0.9,12.45899549445434,0.5613556008092122
0.9,12.56876179674799,0.5590784317037011
0.9,12.67949516264837,0.5567836890206388
0.9,12.79120411218395,0.554471993543265
0.9,12.90389724044639,0.5521439564751005
0.9,13.01758321825186,0.5498001795145467
0.9,13.1322707928082,0.5474412549305884
0.9,13.24796878838794,0.5450677656395182
0.9,13.36468610700726,0.5426802852826237
0.9,13.48243172911094,0.5402793783047618
0.9,13.60121471426329,0.537865600033765
0.9,13.72104420184527,0.5354394967606101
0.9,13.84192941175763,0.5330016058202938
0.9,13.96387964513034,0.530552455673357
0.9,14.08690428503824,0.5280925659879995
0.9,14.21101279722298,0.5256224477227348
0.9,14.33621473082134,0.5231426032095302
0.9,14.46251971909992,0.5206535262373826
0.9,14.5899374801964,0.5181557021362831
0.9,14.71847781786723,0.5156496078615218
0.9,14.84815062224199,0.5131357120782876
0.9,14.97896587058428,0.510614475246522
0.9,15.11093362805949,0.508086349705982
0.9,15.24406404850912,0.5055517797614736
0.9,15.37836737523214,0.503011201768216
0.9,15.51385394177306,0.5004650442172986
0.9,15.65053417271705,0.4979137278211972
0.9,15.78841858449199,0.4953576655993109
0.9,15.92751778617766,0.4927972629634877
0.9,16.06784248032199,0.490232917803509
0.9,16.20940346376458,0.4876650205724971
0.9,16.35221162846736,0.4850939543722198
0.9,16.4962779623527,0.4825200950382615
0.9,16.64161355014881,0.4799438112250348
0.9,16.78822957424262,0.477365464490603
