sample_id,branch,e,M_rad,orekit_E_rad,mpmath_E_rad,absolute_error,orekit_residual
kepler_0000552,difficult,0.99999999967960629,0.00032901137855466205,0.12547812051183171,0.12547812051183169,2.7755575615628914e-17,1.2034644114589099e-17
kepler_0000553,high_e,0.91497331553758909,3.0112041221271131,3.0734785391459827,3.0734785391459827,0,0
kepler_0000554,ordinary,0.50647928107360862,1.8399687503884319,2.2378752242417428,2.2378752242417428,0,2.2204460492503131e-16
kepler_0000555,ordinary,0.88729580640798666,2.5818803989490635,2.8429464401630709,2.8429464401630709,0,0
kepler_0000556,difficult,0.99999999523343186,2.1760756803122968e-08,0.005071242410705259,0.0050712424107223104,1.7051464407114025e-14,1.3859245727203468e-19
kepler_0000557,high_e,0.94051367913399286,2.8642771617371938,2.9984476731017953,2.9984476731017953,0,0
kepler_0000558,ordinary,0.14615552050354833,2.005535495443461,2.129469414072644,2.129469414072644,0,0
kepler_0000559,ordinary,0.41359306532608603,0.72535576071435015,1.0925439198464988,1.0925439198464988,0,0
kepler_0000560,difficult,0.99999999998958289,1.9377472239219878e-07,0.010515183188603096,0.010515183188602818,2.7755575615628914e-16,1.0303361709960513e-18
kepler_0000561,high_e,0.97509335288964527,0.48560955762919183,1.4540673024576134,1.4540673024576134,0,5.5511151231257827e-17
kepler_0000562,ordinary,0.71882945516149932,2.2953599229981396,2.6406068382183574,2.6406068382183574,0,0
kepler_0000563,ordinary,0.66845139741198623,0.09048112467296493,0.26656256426832564,0.26656256426832597,3.3306690738754696e-16,1.1102230246251565e-16
kepler_0000564,difficult,0.99999997892949288,1.1896278565573138e-07,0.008932208071453368,0.0089322080714422415,1.1126516374915241e-14,3.7093425644837931e-19
kepler_0000565,high_e,0.94532481223478082,0.38394927726820205,1.2930436340867733,1.2930436340867735,2.2204460492503131e-16,1.1102230246251565e-16
kepler_0000566,ordinary,0.43331036913986715,0.27277351628838287,0.46839261054853837,0.46839261054853837,0,0
kepler_0000567,ordinary,0.07753342046813215,2.517737352935427,2.5603106322794864,2.5603106322794864,0,4.4408920985006262e-16
kepler_0000568,difficult,0.99999999994282052,2.1778560107083951e-06,0.023553967092157794,0.023553967092160115,2.3210600108569679e-15,8.7752613335545515e-19
kepler_0000569,high_e,0.93809073346222238,0.75575200785623464,1.687465479350009,1.6874654793500088,2.2204460492503131e-16,1.1102230246251565e-16
kepler_0000570,ordinary,0.4935046313635586,3.0088040745643498,3.0526431860930887,3.0526431860930887,0,4.4408920985006262e-16
kepler_0000571,ordinary,0.48886251408593923,1.2355781200840457,1.7190761844020559,1.7190761844020559,0,0
kepler_0000572,difficult,0.99999998489393782,0.00029030813617567189,0.12034851996659071,0.12034851996659118,4.7184478546569153e-16,9.2157184661267877e-19
kepler_0000573,high_e,0.9659844215523159,2.4791911263919646,2.801457521862559,2.801457521862559,0,4.4408920985006262e-16
kepler_0000574,ordinary,0.89428166479941751,1.0204017428212522,1.8739136563949272,1.8739136563949272,0,0
kepler_0000575,ordinary,0.83674507653177166,2.2910522021888995,2.670681871719518,2.6706818717195184,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000576,difficult,0.9999999995231722,0.0011060703286432845,0.18803293051852432,0.18803293051852463,3.0531133177191805e-16,9.3241386833753381e-18
kepler_0000577,high_e,0.94839911784139852,1.2480883840869132,2.077376840332823,2.077376840332823,0,2.2204460492503131e-16
kepler_0000578,ordinary,0.25575620137335914,1.5414809425107985,1.7910581454886156,1.7910581454886156,0,0
kepler_0000579,ordinary,0.50896795882219015,0.58684552578218152,1.0207375560203376,1.0207375560203376,0,0
kepler_0000580,difficult,0.99999999041082144,4.1619696680782484e-07,0.013565614360402682,0.013565614360402311,3.7123082385903672e-16,9.6852923562608904e-19
kepler_0000581,high_e,0.921965476458384,3.1369638678969802,3.1391842919953747,3.1391842919953747,0,0
kepler_0000582,ordinary,0.52902435623152444,2.252255359864249,2.5481121104736926,2.5481121104736921,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000583,ordinary,0.66770523753688782,0.049220280805404949,0.14705842618106219,0.1470584261810623,1.1102230246251565e-16,4.8572257327350599e-17
kepler_0000584,difficult,0.99999999977367227,0.0079308578964365824,0.36317167222321539,0.36317167222321539,0,2.2551405187698492e-17
kepler_0000585,high_e,0.92553487217515773,0.68423247500963225,1.6090888656298936,1.6090888656298936,0,0
kepler_0000586,ordinary,0.1314353637878386,1.6960667233042288,1.8233331778509672,1.8233331778509672,0,0
kepler_0000587,ordinary,0.017072735689390838,1.9675998452902752,1.9832409235833333,1.9832409235833335,2.2204460492503131e-16,2.2204460492503131e-16
kepler_0000588,difficult,0.999999997093732,3.9552885185097674e-06,0.02873730655490616,0.028737306554903565,2.5951463200613034e-15,1.3289946942419972e-18
kepler_0000589,high_e,0.93691571257936479,2.3539224989920564,2.7293295171927925,2.7293295171927925,0,0
kepler_0000590,ordinary,0.40935455184700781,2.9584700287424717,3.0115526091209723,3.0115526091209723,0,0
kepler_0000591,ordinary,0.82506184669508931,2.9088345833650568,3.0139015649386178,3.0139015649386183,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000592,difficult,0.99999999992069455,8.2981369640435651e-08,0.0079258036268650602,0.0079258036268698481,4.7878367936959876e-15,1.6306707723625366e-19
kepler_0000593,high_e,0.91147054939148087,1.0177322541695313,1.8846720790179539,1.8846720790179541,2.2204460492503131e-16,2.2204460492503131e-16
kepler_0000594,ordinary,0.18770465626406477,0.062026976422557271,0.076342996679182845,0.076342996679182845,0,0
kepler_0000595,ordinary,0.81861284049356831,0.5910671339356911,1.3974051857780967,1.3974051857780967,0,0
kepler_0000596,difficult,0.99999996647474843,1.6613436971135045e-05,0.046366637271810139,0.046366637271811909,1.7694179454963432e-15,3.4389537658524594e-18
kepler_0000597,high_e,0.95049483592862494,1.2521675430400021,2.0814180463000684,2.0814180463000684,0,2.2204460492503131e-16
kepler_0000598,ordinary,0.89325758448360215,2.4285325807727851,2.760645583791137,2.760645583791137,0,0
kepler_0000599,ordinary,0.84721862711290308,2.0755021368287827,2.5488151021561332,2.5488151021561332,0,0
kepler_0000600,difficult,0.99999999995452515,6.9475037241076211e-05,0.074707993344340085,0.074707993344341417,1.3322676295501878e-15,5.4752209710517974e-18
kepler_0000601,high_e,0.91389318011000109,1.701120101453957,2.3508102114510034,2.3508102114510034,0,2.2204460492503131e-16
kepler_0000602,ordinary,0.6339206941954969,2.8411203966326375,2.9572920721387401,2.9572920721387397,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000603,ordinary,0.87385776595740883,1.9951106812807706,2.5106234893437027,2.5106234893437027,0,2.2204460492503131e-16
kepler_0000604,difficult,0.99999999991393029,0.00028654020367437343,0.11982557720450601,0.11982557720450519,8.1878948066105295e-16,2.6020852139652106e-18
kepler_0000605,high_e,0.9024698218967786,2.8627598450982839,2.9947791470287299,2.9947791470287295,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000606,ordinary,0.27007425016527831,3.0622766190962709,3.0791341005995387,3.0791341005995383,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000607,ordinary,0.62070120774152682,1.463964844015595,2.0224312882961719,2.0224312882961719,0,2.2204460492503131e-16
kepler_0000608,difficult,0.99999994453416152,0.002556883431845838,0.2487336090893574,0.24873360908935707,3.3306690738754696e-16,1.9081958235744878e-17
kepler_0000609,high_e,0.95944474757277365,1.0569541787289793,1.9487004898049909,1.9487004898049911,2.2204460492503131e-16,0
kepler_0000610,ordinary,0.60542845977232473,3.1412282136080401,3.1413656487795105,3.1413656487795101,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000611,ordinary,0.33290355355076079,0.43171883071881423,0.62705386898823512,0.62705386898823501,1.1102230246251565e-16,1.1102230246251565e-16
kepler_0000612,difficult,0.99999999978245202,0.0011058171204385318,0.18801856670213168,0.18801856670213188,1.9428902930940239e-16,2.6020852139652106e-18
kepler_0000613,high_e,0.9785449271307235,1.4015922810082786,2.1953891744991596,2.1953891744991596,0,2.2204460492503131e-16
kepler_0000614,ordinary,0.6104972408949616,1.7660034687994917,2.2434983304069256,2.243498330406926,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000615,ordinary,0.59773532636297133,1.7193173553773498,2.2019110788723815,2.2019110788723815,0,2.2204460492503131e-16
kepler_0000616,difficult,0.99999999994807465,1.5632293512203551e-05,0.045436643172383259,0.045436643172381282,1.9775847626135601e-15,1.3620289791849149e-18
kepler_0000617,high_e,0.90496965176400745,2.7108277624754695,2.914541376228184,2.914541376228184,0,0
kepler_0000618,ordinary,0.39099680715674912,2.8861181125548212,2.9576385980472435,2.9576385980472435,0,0
kepler_0000619,ordinary,0.33062865611935821,2.8107810209335762,2.8923403211866834,2.8923403211866834,0,0
kepler_0000620,difficult,0.99999999974320497,4.0725648089772977e-07,0.013469139012921749,0.013469139012918763,2.985459102156085e-15,4.334691107573882e-19
kepler_0000621,high_e,0.94189669755555483,2.8738213281250733,3.0034882783515111,3.0034882783515111,0,4.4408920985006262e-16
kepler_0000622,ordinary,0.38492857138579695,1.7677236162338164,2.0999979608177664,2.0999979608177659,4.4408920985006262e-16,2.2204460492503131e-16
kepler_0000623,ordinary,0.26838354689060318,2.0353184479882196,2.2449835859239782,2.2449835859239782,0,0
kepler_0000624,difficult,0.99999999998623001,3.048692085896975e-06,0.02634874569478611,0.026348745694789771,3.660266534311063e-15,5.8360570065821293e-19
kepler_0000625,high_e,0.96709389746641961,0.71243245708531011,1.6743461243627704,1.6743461243627704,0,1.1102230246251565e-16
kepler_0000626,ordinary,0.52447548284119894,0.014173110575005109,0.029800350631488295,0.029800350631488295,0,0
kepler_0000627,ordinary,0.64861405526352389,1.5897340521055825,2.1370947229219688,2.1370947229219688,0,0
kepler_0000628,difficult,0.99999999996583844,0.0044293801185392636,0.29886702439061025,0.29886702439061053,2.7755575615628914e-16,8.6736173798840355e-18
kepler_0000629,high_e,0.93961396306376055,2.7599033787426945,2.944186551221792,2.944186551221792,0,0
kepler_0000630,ordinary,0.62826184405448238,1.8041820748929587,2.2806796741709014,2.2806796741709014,0,2.2204460492503131e-16
kepler_0000631,ordinary,0.14269762689584711,0.111416754380722,0.12990126901102642,0.12990126901102642,0,1.3877787807814457e-17
kepler_0000632,difficult,0.99999999974502773,3.9103427399735251e-07,0.013287870354111511,0.013287870354108076,3.434752482434078e-15,1.0953194799182171e-19
kepler_0000633,high_e,0.93673347397409101,0.15203516995512253,0.86494541045027007,0.86494541045027007,0,2.7755575615628914e-17
kepler_0000634,ordinary,0.43337433617768362,1.729420288244724,2.102881161095103,2.102881161095103,0,2.2204460492503131e-16
kepler_0000635,ordinary,0.36575713342709615,3.0124100757276855,3.0469680680147033,3.0469680680147033,0,0
kepler_0000636,difficult,0.99999999987739452,0.0047492130538326375,0.30591569697798404,0.30591569697798382,2.2204460492503131e-16,5.2909066017292616e-17
kepler_0000637,high_e,0.96404790062010193,0.90969520290832773,1.8392205553623251,1.8392205553623251,0,0
kepler_0000638,ordinary,0.014124977658839289,2.8782686282701353,2.8818957478470035,2.8818957478470035,0,0
kepler_0000639,ordinary,0.55276342807950707,1.3057367991711735,1.8387715441823345,1.8387715441823342,2.2204460492503131e-16,2.2204460492503131e-16
kepler_0000640,difficult,0.99999999922747695,1.4023047379465018e-07,0.0094404131282568027,0.0094404131282647234,7.9207473913101012e-15,9.1863370107689041e-19
kepler_0000641,high_e,0.93439343467364011,0.67634937654426053,1.6100239771014955,1.6100239771014955,0,1.1102230246251565e-16
kepler_0000642,ordinary,0.42461973460370339,2.2386832348335406,2.4946295660778599,2.4946295660778603,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000643,ordinary,0.43866466938190102,2.0858527578836417,2.3864956675699447,2.3864956675699442,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000644,difficult,0.99999999987635046,7.4479440819571324e-06,0.035487187629235126,0.035487187629235965,8.3960616237277463e-16,2.0133973156234719e-18
kepler_0000645,high_e,0.95074842297347406,0.46146396334282003,1.3980641608661766,1.3980641608661766,0,0
kepler_0000646,ordinary,0.078352136408914877,0.58852730138701559,0.63500429802135894,0.63500429802135883,1.1102230246251565e-16,0
kepler_0000647,ordinary,0.29418700168261896,0.67642514880117677,0.90839719193414059,0.90839719193414059,0,0
kepler_0000648,difficult,0.99999999899497438,1.8589599430488581e-06,0.022343041501828385,0.022343041501832694,4.3090531143263888e-15,3.2509124515620047e-18
kepler_0000649,high_e,0.95123865538849539,0.69883763907916396,1.6472943520057934,1.6472943520057932,2.2204460492503131e-16,2.2204460492503131e-16
kepler_0000650,ordinary,0.13582404805711451,2.7414390282566972,2.7884176570293753,2.7884176570293757,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000651,ordinary,0.32315616806648062,0.80974554539361665,1.0973561533892198,1.0973561533892198,0,0
kepler_0000652,difficult,0.99999999232615688,0.00023462856834243167,0.11209884611419653,0.11209884611419607,4.5796699765787707e-16,1.1492543028346347e-17
kepler_0000653,high_e,0.96724679645590306,2.879667324017591,3.0082554710042735,3.0082554710042735,0,4.4408920985006262e-16
kepler_0000654,ordinary,0.06695085242674105,0.49479073511909349,0.52855300097202973,0.52855300097202973,0,0
kepler_0000655,ordinary,0.55298120128367523,1.5882724436372948,2.0729792303876518,2.0729792303876518,0,0
kepler_0000656,difficult,0.99999998984793814,0.0049607193017088044,0.31040547522149725,0.31040547522149697,2.7755575615628914e-16,2.2551405187698492e-17
kepler_0000657,high_e,0.93058099636232405,1.8641766547167462,2.4544633229429387,2.4544633229429387,0,2.2204460492503131e-16
kepler_0000658,ordinary,0.17970323334241312,0.78555101661236804,0.92955711773776273,0.92955711773776273,0,0
kepler_0000659,ordinary,0.1821644081513131,0.83374991525913833,0.98560314917557124,0.98560314917557124,0,0
kepler_0000660,difficult,0.99999999363284642,5.9110372363255764e-06,0.032855469147237672,0.032855469147234549,3.1225022567582528e-15,3.8319770533784547e-18
kepler_0000661,high_e,0.91896467937023452,1.2090975610404067,2.0320329991256605,2.0320329991256605,0,2.2204460492503131e-16
kepler_0000662,ordinary,0.73504953101161863,1.6521494337681173,2.2321997836815477,2.2321997836815477,0,2.2204460492503131e-16
kepler_0000663,ordinary,0.83215653032263048,1.321041078871789,2.0568283435262589,2.0568283435262589,0,2.2204460492503131e-16
kepler_0000664,difficult,0.99999997790057327,3.0817521095340617e-05,0.056972756728068501,0.05697275672806746,1.0408340855860843e-15,2.2971533529536625e-18
kepler_0000665,high_e,0.93262828645218554,1.8068029693229031,2.4216932377969496,2.4216932377969496,0,4.4408920985006262e-16
kepler_0000666,ordinary,0.44226566932564948,1.5495366282996976,1.9589088005936852,1.9589088005936852,0,2.2204460492503131e-16
kepler_0000667,ordinary,0.75059735545161665,0.5223142283986969,1.2296579853659808,1.2296579853659808,0,0
kepler_0000668,difficult,0.99999999876428824,8.4995699294247118e-08,0.0079891341551020217,0.0079891341550929543,9.0673996089307707e-15,4.9048501601944329e-19
kepler_0000669,high_e,0.93090190416403684,0.47827003848028921,1.3947903362805472,1.3947903362805472,0,5.5511151231257827e-17
kepler_0000670,ordinary,0.48493110725315008,1.7103290854061861,2.1231476261107316,2.1231476261107316,0,0
kepler_0000671,ordinary,0.80389225846976209,0.16961611880907232,0.66680827525619335,0.66680827525619346,1.1102230246251565e-16,2.7755575615628914e-17
kepler_0000672,difficult,0.9999999998237793,7.0231093488303883e-07,0.01615207026769859,0.016152070267692678,5.9119376061289586e-15,6.9869630236639099e-19
kepler_0000673,high_e,0.95466019904249577,1.0585377954968251,1.9465815481546933,1.9465815481546931,2.2204460492503131e-16,2.2204460492503131e-16
kepler_0000674,ordinary,0.087863583560216826,0.26661303113120804,0.29189753554044251,0.29189753554044251,0,0
kepler_0000675,ordinary,0.072154649424354664,1.1126071909736801,1.1793026298689315,1.1793026298689315,0,0
kepler_0000676,difficult,0.9999999128052518,4.2658216917571283e-08,0.0063217231290339593,0.0063217231290484755,1.4516166046973922e-14,4.7571487900169643e-19
kepler_0000677,high_e,0.93936648167865999,3.0556395522233251,3.0972654276089551,3.0972654276089551,0,4.4408920985006262e-16
kepler_0000678,ordinary,0.48548093799816167,0.75288946930210687,1.2065127900857366,1.2065127900857364,2.2204460492503131e-16,1.1102230246251565e-16
kepler_0000679,ordinary,0.38215748841474556,1.8984318584466762,2.2060406433419342,2.2060406433419342,0,0
kepler_0000680,difficult,0.99999999997414335,6.8269822079529371e-08,0.0074266564187372352,0.0074266564187243089,1.2926291981241178e-14,1.4983218743540522e-19
kepler_0000681,high_e,0.93839324035909533,0.037699981440799855,0.42236486528712869,0.42236486528712874,5.5511151231257827e-17,2.0816681711721685e-17
kepler_0000682,ordinary,0.57233895844637106,1.4149938089308609,1.9472535302291434,1.9472535302291434,0,0
kepler_0000683,ordinary,0.29647007087121102,0.99936905066383586,1.283705070660452,1.283705070660452,0,1.1102230246251565e-16
kepler_0000684,difficult,0.99999999952613661,1.5344900766616326e-06,0.020959167139638531,0.02095916713963774,7.9103390504542404e-16,2.597426532755312e-18
kepler_0000685,high_e,0.95249202683909096,2.6179434972183322,2.8718066306339494,2.8718066306339494,0,4.4408920985006262e-16
kepler_0000686,ordinary,0.21459495335433815,2.6480885012642879,2.7332932369252751,2.7332932369252756,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000687,ordinary,0.69138135509991983,1.6028673793512016,2.1727322243705878,2.1727322243705878,0,2.2204460492503131e-16
kepler_0000688,difficult,0.99999996377711031,5.9955903686930377e-06,0.033009586704169834,0.033009586704168953,8.81239525796218e-16,8.8938459461701536e-20
kepler_0000689,high_e,0.91916316039933954,0.60524288785553493,1.5233726402006447,1.5233726402006447,0,1.1102230246251565e-16
kepler_0000690,ordinary,0.82896860796335403,0.030775728340505834,0.17557642379606353,0.17557642379606883,5.3013149425851225e-15,9.8532293435482643e-16
kepler_0000691,ordinary,0.55732617675888807,1.5089578156964594,2.0127377758767695,2.0127377758767695,0,0
kepler_0000692,difficult,0.99999999997637112,1.782899738472306e-06,0.022034144631817614,0.022034144631821614,4.0002723356025172e-15,1.1752582143153417e-18
kepler_0000693,high_e,0.95105584698955248,1.5206845748191529,2.2566727215912716,2.2566727215912716,0,0
kepler_0000694,ordinary,0.83756394232444265,1.0576399522946893,1.8603397406026034,1.8603397406026037,2.2204460492503131e-16,0
kepler_0000695,ordinary,0.72563340912051388,0.85468257433133665,1.5802833290282177,1.5802833290282177,0,0
kepler_0000696,difficult,0.99999999985213583,0.0014420137862683341,0.20543718356363116,0.20543718356363122,5.5511151231257827e-17,1.3877787807814457e-17
kepler_0000697,high_e,0.92637208271886773,0.93657067169313091,1.831612658868752,1.831612658868752,0,0
kepler_0000698,ordinary,0.17455674901929047,3.0181747248181545,3.0364877365043434,3.0364877365043434,0,0
kepler_0000699,ordinary,0.46099105762006809,1.4886180272380598,1.9215423941515264,1.9215423941515266,2.2204460492503131e-16,2.2204460492503131e-16
kepler_0000700,difficult,0.99999998964304893,0.0010288059330166499,0.18354328070662557,0.1835432807066259,3.3306690738754696e-16,7.8062556418956319e-18
kepler_0000701,high_e,0.98639523075860114,0.49264030067563253,1.4744620518680236,1.4744620518680236,0,5.5511151231257827e-17
kepler_0000702,ordinary,0.33215109459580172,1.1950706424847446,1.5269018058863992,1.5269018058863992,0,0
kepler_0000703,ordinary,0.64497121644059663,1.8591526706158625,2.3279249548474077,2.3279249548474072,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000704,difficult,0.99999999986823396,0.0051002188690218407,0.3132977259873696,0.31329772598736932,2.7755575615628914e-16,3.4694469519536142e-18
kepler_0000705,high_e,0.92590269730499652,1.8164683717986398,2.4247756492071666,2.4247756492071666,0,0
kepler_0000706,ordinary,0.22054126205226557,1.7975923180123148,1.9982868540850542,1.9982868540850542,0,0
kepler_0000707,ordinary,0.089325311657876161,2.5327239368931629,2.580272201725565,2.580272201725565,0,0
kepler_0000708,difficult,0.99999994820690064,5.1806206481753163e-07,0.014587066352433887,0.014587066352431474,2.4130003550837387e-15,7.2993064229639332e-19
kepler_0000709,high_e,0.97050642887381033,1.6766836667905705,2.3601887851505334,2.3601887851505334,0,4.4408920985006262e-16
kepler_0000710,ordinary,0.89020696415611489,0.079625604287743873,0.52850987712277064,0.52850987712277075,1.1102230246251565e-16,2.7755575615628914e-17
kepler_0000711,ordinary,0.61511045013491306,0.90412896539715992,1.5183950962616484,1.5183950962616484,0,1.1102230246251565e-16
kepler_0000712,difficult,0.99999993184901959,0.00017976855006420912,0.10257122036308043,0.10257122036308114,7.0776717819853729e-16,4.0928632011327792e-18
kepler_0000713,high_e,0.95802085361397604,2.3206887121127351,2.7161163177153664,2.7161163177153664,0,0
kepler_0000714,ordinary,0.20895131600489023,2.9681116071202998,2.9980103411737287,2.9980103411737287,0,0
kepler_0000715,ordinary,0.076459936557564209,2.808434470435281,2.8317479277951159,2.8317479277951159,0,0
kepler_0000716,difficult,0.9999999978556201,6.4732052325856331e-07,0.015718742253545193,0.015718742253540793,4.3992587350771828e-15,1.8685546816429865e-18
kepler_0000717,high_e,0.97172917622449617,0.48776865994365531,1.4527332907387689,1.4527332907387689,0,5.5511151231257827e-17
kepler_0000718,ordinary,0.6912303119554728,2.4990127892259819,2.757822545344585,2.757822545344585,0,0
kepler_0000719,ordinary,0.32628242489245479,3.0456328995624609,3.0692246895755648,3.0692246895755648,0,0
kepler_0000720,difficult,0.99999999998381861,0.00010291769042939949,0.085166001919324844,0.085166001919323664,1.1796119636642288e-15,2.6427427954334171e-18
kepler_0000721,high_e,0.93212349098082636,2.1552545127209894,2.6198318126631364,2.6198318126631364,0,4.4408920985006262e-16
kepler_0000722,ordinary,0.4846981580334731,2.2970618693112992,2.562372006755762,2.562372006755762,0,0
kepler_0000723,ordinary,0.06436675744603601,2.741646832272274,2.7653000089392075,2.7653000089392075,0,0
kepler_0000724,difficult,0.99999998123878253,2.5397768692267687e-05,0.053415079676479037,0.053415079676478655,3.8163916471489756e-16,1.6771252355635147e-18
kepler_0000725,high_e,0.9484383482369938,2.2950437401328587,2.7002084565460969,2.7002084565460973,4.4408920985006262e-16,8.8817841970012523e-16
kepler_0000726,ordinary,0.50038126224278079,2.6483691917856826,2.8108607009788273,2.8108607009788273,0,0
kepler_0000727,ordinary,0.58280371295735023,0.44410846707094981,0.90099427548440436,0.90099427548440436,0,0
kepler_0000728,difficult,0.99999999991178423,0.0044908282206455302,0.3002468647997753,0.30024686479977536,5.5511151231257827e-17,2.9490299091605721e-17
kepler_0000729,high_e,0.95320261549817875,2.8669960168298538,3.0007778800378722,3.0007778800378722,0,0
kepler_0000730,ordinary,0.21983545211823499,1.6390178125194919,1.8503207387097806,1.8503207387097809,2.2204460492503131e-16,0
kepler_0000731,ordinary,0.21427733447677197,0.28744296647763778,0.36366103131016697,0.36366103131016697,0,0
kepler_0000732,difficult,0.99999999996886213,8.1317868019852404e-07,0.016960854672606135,0.016960854672611572,5.4366233737113134e-15,6.0054635960329894e-19
kepler_0000733,high_e,0.97367357807616273,1.8755463812551758,2.4764612393308378,2.4764612393308378,0,0
kepler_0000734,ordinary,0.75511771500005398,0.42638226620167508,1.099008947205435,1.099008947205435,0,1.1102230246251565e-16
kepler_0000735,ordinary,0.56195647937659488,2.2468240466737184,2.5569626835423511,2.5569626835423511,0,0
kepler_0000736,difficult,0.99999999400684447,1.9943829581697502e-06,0.022872507157489605,0.022872507157490868,1.2628786905111156e-15,5.8741734892085729e-19
kepler_0000737,high_e,0.90925745388404267,2.0582431599668203,2.5587204408578059,2.5587204408578059,0,0
kepler_0000738,ordinary,0.54291718829747948,0.79331400491797055,1.3191284523953302,1.3191284523953302,0,0
kepler_0000739,ordinary,0.19679333549293371,1.9366524813211217,2.1059338177700857,2.1059338177700857,0,2.2204460492503131e-16
kepler_0000740,difficult,0.99999999998130118,0.002521113087782773,0.24756629446296652,0.24756629446296677,2.4980018054066022e-16,4.3368086899420177e-19
kepler_0000741,high_e,0.94744597648834306,0.7428137929608849,1.6841765461900191,1.6841765461900191,0,0
kepler_0000742,ordinary,0.22373828551877395,2.9175434758608949,2.9583195228265802,2.9583195228265802,0,0
kepler_0000743,ordinary,0.68102297061624917,0.84613969049020299,1.5264944638130356,1.5264944638130353,2.2204460492503131e-16,1.1102230246251565e-16
kepler_0000744,difficult,0.99999999996905087,4.519419673893028e-07,0.013944809209628645,0.013944809209635095,6.4497018836817688e-15,4.7396787354798443e-19
kepler_0000745,high_e,0.96415796811517662,0.20737366641062727,1.0377839138773641,1.0377839138773641,0,0
kepler_0000746,ordinary,0.32227150439659863,1.7975115815371721,2.0790470435636035,2.0790470435636039,4.4408920985006262e-16,2.2204460492503131e-16
kepler_0000747,ordinary,0.042008221128781512,2.6424360283388966,2.6618258600075695,2.661825860007569,4.4408920985006262e-16,4.4408920985006262e-16
kepler_0000748,difficult,0.99999999839337683,7.3838211275317406e-08,0.0076229056902962083,0.0076229056903040007,7.7923778540878175e-15,1.4915720805556195e-20
kepler_0000749,high_e,0.92216904306116099,2.4921995255493443,2.8005967036478601,2.8005967036478601,0,4.4408920985006262e-16
kepler_0000750,ordinary,0.065418122647389054,0.075648847510266681,0.080937872055036622,0.080937872055036622,0,0
kepler_0000751,ordinary,0.36564107808474511,1.5926022859838758,1.9343453236106103,1.9343453236106105,2.2204460492503131e-16,2.2204460492503131e-16
kepler_0000752,difficult,0.99999999567377917,1.1719734010933917e-06,0.019157937599258327,0.019157937599259794,1.4675760606763788e-15,1.7618285302889447e-19
kepler_0000753,high_e,0.94401969056348345,1.1709255701087253,2.0209161553941932,2.0209161553941932,0,0
kepler_0000754,ordinary,0.79332211503104633,0.45688164728309727,1.1947774946926963,1.1947774946926963,0,5.5511151231257827e-17
kepler_0000755,ordinary,0.64587724549177028,1.5082728944219912,2.0740675400019613,2.0740675400019613,0,2.2204460492503131e-16
kepler_0000756,difficult,0.99999994328577768,0.0012387373112272236,0.19527721236072856,0.19527721236072895,3.8857805861880479e-16,4.5536491244391186e-18
kepler_0000757,high_e,0.90646742409728687,1.1500851934813912,1.9812583231461125,1.9812583231461125,0,0
kepler_0000758,ordinary,0.74321097942330128,2.4824993296227378,2.7595681966511227,2.7595681966511227,0,0
kepler_0000759,ordinary,0.13614498655406218,1.3172542063331221,1.4524468410296354,1.4524468410296354,0,0
kepler_0000760,difficult,0.99999999997653533,3.8863607034914037e-07,0.013260684501264386,0.013260684501257884,6.501743587961073e-15,5.0017295535366435e-19
kepler_0000761,high_e,0.95388022812302387,2.3023003847367582,2.7053500405792357,2.7053500405792357,0,0
kepler_0000762,ordinary,0.37919792136089725,1.2152647573533928,1.5943574323285497,1.5943574323285494,2.2204460492503131e-16,0
kepler_0000763,ordinary,0.58719121669438734,1.062163164896984,1.6476223620873895,1.6476223620873895,0,0
kepler_0000764,difficult,0.99999999944596574,1.5160364339942239e-08,0.0044970734693158022,0.0044970734693051241,1.0678090356375236e-14,1.6843713377294792e-19
kepler_0000765,high_e,0.97759312595567016,1.1262962378182746,2.0107814422418837,2.0107814422418837,0,0
kepler_0000766,ordinary,0.040756076800360086,0.83603147965680191,0.86710635138144909,0.86710635138144909,0,0
kepler_0000767,ordinary,0.15628846375946354,0.47769423333794686,0.56082122346530816,0.56082122346530816,0,5.5511151231257827e-17
kepler_0000768,difficult,0.99999999997053868,1.4096420723512253e-06,0.020374625946142894,0.020374625946145097,2.203098814490545e-15,2.5029823591364575e-19
kepler_0000769,high_e,0.91284504456093607,0.73010066699042564,1.6407153231209834,1.6407153231209834,0,1.1102230246251565e-16
kepler_0000770,ordinary,0.89161319642176318,0.19921629503877861,0.89468565874889627,0.89468565874889627,0,2.7755575615628914e-17
kepler_0000771,ordinary,0.32896993550954379,2.7940565414219316,2.8793432231657521,2.8793432231657521,0,0
