domain,n,method,timing_kind,speedup_median,ci95_low,ci95_high,significant_speedup
kepler,2097152,fp32,e2e,4.859409290991713,4.812324300774447,4.895637976677022,True
kepler,2097152,fp32,kernel,153.96987668384037,153.68132964533785,154.6807031992525,True
kepler,2097152,fp64,e2e,2.1230838754561887,2.11342997999225,2.1334545297978917,True
kepler,2097152,fp64,kernel,3.73177278571038,3.652487357551678,3.742548982556551,True
kepler,8388608,adaptive_frozen_v1,e2e,2.1100937868483722,2.107343682674859,2.114292338058478,True
kepler,8388608,adaptive_frozen_v1,kernel,3.631158147716821,3.6266824107997957,3.6352917621866223,True
kepler,8388608,adaptive_no_gradient_gate,e2e,2.1114599481973597,2.10419315121848,2.113493700294285,True
kepler,8388608,adaptive_no_gradient_gate,kernel,3.6355493985000606,3.630609312417789,3.6476061003473887,True
kepler,8388608,fp32,e2e,4.904162967846095,4.894138033055779,4.908358718185603,True
kepler,8388608,fp32,kernel,160.0989830583838,159.88618977461647,160.18252929311254,True
kepler,8388608,fp64,e2e,2.1479763166827777,2.143266173778587,2.1527479853214895,True
kepler,8388608,fp64,kernel,3.7340406037128364,3.7276543109718787,3.74999470135163,True
kepler,16777216,adaptive_frozen_v1,e2e,2.0958170424173557,2.091659626699434,2.0999189030519485,True
kepler,16777216,adaptive_frozen_v1,kernel,3.606324707823117,3.6005287434271818,3.612674670727677,True
kepler,16777216,adaptive_no_gradient_gate,e2e,2.092915185685925,2.0896720463658314,2.099144532346229,True
kepler,16777216,adaptive_no_gradient_gate,kernel,3.6099664852080413,3.601482030866838,3.61403319611689,True
kepler,16777216,fp32,e2e,4.85852084085541,4.830097200180957,4.870100698510707,True
kepler,16777216,fp32,kernel,159.36267210882215,159.1686303429111,159.64139023678837,True
kepler,16777216,fp64,e2e,2.1316979877559046,2.125409124760049,2.1332257202463047,True
kepler,16777216,fp64,kernel,3.7036571809726695,3.697637478829903,3.712455343462639,True
peng_robinson,1,adaptive_frozen_v1,e2e,3.0434092158939654,3.026217112254918,3.0841792881306525,True
peng_robinson,1,adaptive_frozen_v1,kernel,6.783509464125924,6.701455046826837,7.329165749904864,True
peng_robinson,1,adaptive_no_gradient_gate,e2e,3.148920397182837,3.0892076023563577,3.3244159294144815,True
peng_robinson,1,adaptive_no_gradient_gate,kernel,6.754942598889904,6.715008445837947,7.311175326972854,True
peng_robinson,1,fp32,e2e,5.254786171563362,5.145061405870321,5.594372676786911,True
peng_robinson,1,fp32,kernel,7.711844416274502,7.654713569611126,8.295702139383142,True
peng_robinson,1,fp64,e2e,2.5987677302211223,2.5216662784502857,2.754671849562653,True
peng_robinson,1,fp64,kernel,3.841597642482761,3.8076448396288924,4.10320042397772,True
peng_robinson,8,adaptive_frozen_v1,e2e,2.267125334802304,2.1605758020920254,2.319910093259538,True
peng_robinson,8,adaptive_frozen_v1,kernel,2.8084154332773292,2.8015679100735884,3.139607407856422,True
peng_robinson,8,adaptive_no_gradient_gate,e2e,3.306602404766819,3.114143745530013,3.7760605032073555,True
peng_robinson,8,adaptive_no_gradient_gate,kernel,5.687978651421593,5.605532193389676,6.304451501938171,True
peng_robinson,8,fp32,e2e,5.636775370555355,5.570755535618084,6.01343447463648,True
peng_robinson,8,fp32,kernel,8.53362184176273,8.431386328409982,9.455624582455217,True
peng_robinson,8,fp64,e2e,2.5393913733316187,2.4372145018557534,2.6315997345308464,True
peng_robinson,8,fp64,kernel,3.4109116351272153,3.3598871296049553,3.7597387030155858,True
peng_robinson,32,adaptive_frozen_v1,e2e,1.7610398875353717,1.7017998193554598,1.7760822864611656,True
peng_robinson,32,adaptive_frozen_v1,kernel,2.7375243333201276,2.7177290608985722,2.7720206763761626,True
peng_robinson,32,adaptive_no_gradient_gate,e2e,1.7714438664861731,1.7570397099476813,1.794001400865879,True
peng_robinson,32,adaptive_no_gradient_gate,kernel,2.7511674886889264,2.727836755619843,2.786950839220414,True
peng_robinson,32,fp32,e2e,4.708454357915691,4.546392432225364,5.100760690447096,True
peng_robinson,32,fp32,kernel,9.624563566206952,9.58528038345231,9.798189786665999,True
peng_robinson,32,fp64,e2e,2.1080249357431518,2.066014451492406,2.454135820031799,True
peng_robinson,32,fp64,kernel,3.8499317097898778,3.814964289148582,3.918030428645321,True
peng_robinson,128,adaptive_frozen_v1,e2e,1.8473764081079318,1.7917532200875939,1.8728267769883962,True
peng_robinson,128,adaptive_frozen_v1,kernel,2.8859305847364203,2.858358302282173,2.9063098826786993,True
peng_robinson,128,adaptive_no_gradient_gate,e2e,1.8764014485535876,1.850748899888295,1.8948536642123912,True
peng_robinson,128,adaptive_no_gradient_gate,kernel,3.361029662626031,3.3426179636497593,3.403755745159511,True
peng_robinson,128,fp32,e2e,4.669432388786271,4.559609243855934,4.747664760649105,True
peng_robinson,128,fp32,kernel,10.133509996627101,10.088835365853136,10.241139666196478,True
peng_robinson,128,fp64,e2e,2.183191630593287,2.067924450364511,2.2750291944995436,True
peng_robinson,128,fp64,kernel,4.049210010709963,4.033608437060732,4.0861466970808555,True
peng_robinson,512,adaptive_frozen_v1,e2e,1.223339511776808,1.2026919419856077,1.349259676171672,True
peng_robinson,512,adaptive_frozen_v1,kernel,1.8460483476218235,1.8357276124127073,1.8601270705608777,True
peng_robinson,512,adaptive_no_gradient_gate,e2e,1.3124644107029897,1.2556606766046956,1.4081927188760939,True
peng_robinson,512,adaptive_no_gradient_gate,kernel,2.256984157767491,2.233110604975491,2.270547798967053,True
peng_robinson,512,fp32,e2e,3.384967915259403,3.087948758012206,3.725530321675314,True
peng_robinson,512,fp32,kernel,10.224328246100034,10.144571169693542,10.320766802062222,True
peng_robinson,512,fp64,e2e,1.708627769016182,1.538459762129188,1.721768242546636,True
peng_robinson,512,fp64,kernel,2.5307631582228964,2.513614901421384,2.5576376582705804,True
peng_robinson,2048,adaptive_frozen_v1,e2e,1.2397853162038754,1.2350516004471612,1.2452683878246305,True
peng_robinson,2048,adaptive_frozen_v1,kernel,1.9703463976656534,1.9616441965963323,1.981492910836043,True
peng_robinson,2048,adaptive_no_gradient_gate,e2e,1.2381063347419183,1.2325245263636688,1.2452528787879205,True
peng_robinson,2048,adaptive_no_gradient_gate,kernel,2.17045464094599,2.1585331304548636,2.182157742484959,True
peng_robinson,2048,fp32,e2e,2.0730658946657003,2.0571055260580993,2.0937873504520343,True
peng_robinson,2048,fp32,kernel,10.802722195663028,10.738878130085308,10.846130946957437,True
peng_robinson,2048,fp64,e2e,1.3077890747310286,1.2998381601868472,1.3832654826497517,True
peng_robinson,2048,fp64,kernel,2.7093580552293197,2.6936859976931293,2.7254129929486384,True
peng_robinson,8192,adaptive_frozen_v1,e2e,0.9851996433097139,0.954936664245046,0.9950208134397646,False
peng_robinson,8192,adaptive_frozen_v1,kernel,2.3338818759884488,2.2593919061021883,2.359248021483197,True
peng_robinson,8192,adaptive_no_gradient_gate,e2e,0.9790091299149708,0.957865083822997,0.9992508049531983,False
peng_robinson,8192,adaptive_no_gradient_gate,kernel,2.5879766180845314,2.556275669024389,2.599664632369575,True
peng_robinson,8192,fp32,e2e,1.3407133471063606,1.318463825298153,1.3564065110014376,True
peng_robinson,8192,fp32,kernel,12.826150091332035,12.744717647450255,12.942589305269028,True
peng_robinson,8192,fp64,e2e,1.0239936130406115,0.9973914703232483,1.0290371416647761,False
peng_robinson,8192,fp64,kernel,3.2318906782812484,3.1996309151325137,3.248399397180954,True
peng_robinson,32768,adaptive_frozen_v1,e2e,0.5810843063827333,0.5716925794971032,0.5887305134371275,False
peng_robinson,32768,adaptive_frozen_v1,kernel,3.746746752279847,3.735981005126477,3.7827531281848668,True
peng_robinson,32768,adaptive_no_gradient_gate,e2e,0.5826029338621768,0.5720268800460138,0.5888755776215602,False
peng_robinson,32768,adaptive_no_gradient_gate,kernel,4.103833911343257,4.082765358114187,4.15585245330627,True
peng_robinson,32768,fp32,e2e,0.6355067174355657,0.6235085072123372,0.6447034385734309,False
peng_robinson,32768,fp32,kernel,13.603839818389735,13.529620194841426,13.835759818982309,True
peng_robinson,32768,fp64,e2e,0.5869395016375245,0.5683820486934834,0.6068211243922994,False
peng_robinson,32768,fp64,kernel,4.958934374435604,4.899824508392302,5.005349157347602,True
peng_robinson,131072,adaptive_frozen_v1,e2e,0.4494554980777662,0.44832215106107726,0.4527982469455093,False
peng_robinson,131072,adaptive_frozen_v1,kernel,2.9433838900006135,2.9313982231468616,2.9733634993333675,True
peng_robinson,131072,adaptive_no_gradient_gate,e2e,0.46296868180994666,0.46138957910111844,0.4658338471331991,False
peng_robinson,131072,adaptive_no_gradient_gate,kernel,3.5004600699471435,3.48494165570395,3.536971207159739,True
peng_robinson,131072,fp32,e2e,0.5214070190327964,0.5190693670898052,0.5256193835604275,False
peng_robinson,131072,fp32,kernel,18.24537485634203,18.106511314096544,18.378202056416164,True
peng_robinson,131072,fp64,e2e,0.47105542773823567,0.46989722972354575,0.47390712030693927,False
peng_robinson,131072,fp64,kernel,3.8525092564971306,3.814872805221184,3.8949870938377678,True
peng_robinson,524288,adaptive_frozen_v1,e2e,0.42470470291416246,0.4192761191097917,0.43023177499682563,False
peng_robinson,524288,adaptive_frozen_v1,kernel,3.4934811469189633,3.4793200812299343,3.50144781141066,True
peng_robinson,524288,adaptive_no_gradient_gate,e2e,0.4347270109027165,0.43100926636460557,0.44044392486087025,False
peng_robinson,524288,adaptive_no_gradient_gate,kernel,4.302369308088377,4.286232771761533,4.329924311580861,True
peng_robinson,524288,fp32,e2e,0.4729625513823741,0.46633593362715653,0.4824016064323108,False
peng_robinson,524288,fp32,kernel,26.860152472512052,26.518476873628916,27.088862885267652,True
peng_robinson,524288,fp64,e2e,0.4392833380751296,0.43408090012881606,0.4434838257815917,False
peng_robinson,524288,fp64,kernel,4.474444242010523,4.463994791755777,4.479298824923472,True
peng_robinson,2097152,adaptive_frozen_v1,e2e,0.33730399008227374,0.22657279797382346,0.404112010730758,False
peng_robinson,2097152,adaptive_frozen_v1,kernel,2.908398299477481,1.953661520504558,3.5423018971529325,True
peng_robinson,2097152,adaptive_no_gradient_gate,e2e,0.34386142666948477,0.23294498171398087,0.41059723534363474,False
peng_robinson,2097152,adaptive_no_gradient_gate,kernel,3.6561217311510896,2.4562587789656787,4.462715223882094,True
peng_robinson,2097152,fp32,e2e,0.37687247834920956,0.2504404853789977,0.44754457774741885,False
peng_robinson,2097152,fp32,kernel,23.60129423798608,15.651642328269244,28.24034852494237,True
peng_robinson,2097152,fp64,e2e,0.3473055025790627,0.2263073030584419,0.41049304011691445,False
peng_robinson,2097152,fp64,kernel,3.7285219091596824,2.4988009686327017,4.527098540126892,True
peng_robinson,8388608,adaptive_frozen_v1,e2e,0.20242123583756144,0.20134774837125702,0.20291801477051577,False
peng_robinson,8388608,adaptive_frozen_v1,kernel,1.7728701333516073,1.7694273136933596,1.7753375602727872,True
peng_robinson,8388608,adaptive_no_gradient_gate,e2e,0.2070748563571349,0.20627850126139377,0.20802435015217732,False
peng_robinson,8388608,adaptive_no_gradient_gate,kernel,2.246009654141907,2.2428262009247755,2.2529014299876735,True
peng_robinson,8388608,fp32,e2e,0.22456894932760943,0.2233408399142658,0.2256412563681448,False
peng_robinson,8388608,fp32,kernel,13.947955015382044,13.9293326368085,13.989208529667444,True
peng_robinson,8388608,fp64,e2e,0.20820452647995186,0.20719365964157554,0.20885933080597024,False
peng_robinson,8388608,fp64,kernel,2.2823377485197707,2.278324995218783,2.2849379300473904,True
peng_robinson,16777216,adaptive_frozen_v1,e2e,0.20485253423623623,0.20423998845661318,0.20538488735855864,False
peng_robinson,16777216,adaptive_frozen_v1,kernel,1.7918130226224096,1.7332468394038898,1.7941783735239265,True
peng_robinson,16777216,adaptive_no_gradient_gate,e2e,0.21015724722010376,0.20953230747901008,0.21055489293558888,False
peng_robinson,16777216,adaptive_no_gradient_gate,kernel,2.276384725224207,2.271601625412436,2.2804369248410525,True
peng_robinson,16777216,fp32,e2e,0.2280178733976239,0.22748781613945432,0.2283492545962708,False
peng_robinson,16777216,fp32,kernel,14.080640778146476,14.057864452583152,14.096919610935776,True
peng_robinson,16777216,fp64,e2e,0.21017495990346763,0.20961467537690603,0.21072464489707426,False
peng_robinson,16777216,fp64,kernel,2.2984229802988656,2.2572586640545893,2.3026811660761908,True
pv,1,adaptive_frozen_v1,e2e,0.18071073212945699,0.17925668995240862,0.1836418254739213,False
pv,1,adaptive_frozen_v1,kernel,0.18498524589839999,0.1836841006795324,0.1870599991021554,False
pv,1,adaptive_no_gradient_gate,e2e,0.18136861347725125,0.1804391296870659,0.18285029712749398,False
pv,1,adaptive_no_gradient_gate,kernel,0.18485330332261193,0.18380632656943463,0.18684635214539946,False
pv,1,fp32,e2e,1.3397417083824283,1.2691252446764463,1.6334177982062994,True
pv,1,fp32,kernel,1.9592480159493078,1.9331899974936069,2.019706060915029,True
pv,1,fp64,e2e,0.18888793002074009,0.1873628949592216,0.19065029947833012,False
pv,1,fp64,kernel,0.1985781124891301,0.19719581776145134,0.20044403216033635,False
pv,8,adaptive_frozen_v1,e2e,0.1839628570668892,0.1827422036537506,0.18529601031543602,False
pv,8,adaptive_frozen_v1,kernel,0.1882339337822511,0.1868934039456444,0.18967191457238977,False
pv,8,adaptive_no_gradient_gate,e2e,0.18467169359433086,0.18287116610835524,0.18556476320176618,False
pv,8,adaptive_no_gradient_gate,kernel,0.18820306430767858,0.18709678844898414,0.18943690465103125,False
pv,8,fp32,e2e,1.3190006356866424,1.3008240276043481,1.6777770297802324,True
pv,8,fp32,kernel,1.9762295697167054,1.957420749628196,2.0208725839492576,True
pv,8,fp64,e2e,0.1911683514216596,0.18955413204595184,0.1930698744062695,False
pv,8,fp64,kernel,0.20233466077904094,0.20108270472100995,0.2036142089678536,False
pv,32,adaptive_frozen_v1,e2e,0.21130630022435054,0.20880300542702093,0.21491222319839642,False
pv,32,adaptive_frozen_v1,kernel,0.2233678967900561,0.22146886220073628,0.22852510469848641,False
pv,32,adaptive_no_gradient_gate,e2e,0.21068214529188836,0.2082178373877439,0.21677057277062106,False
pv,32,adaptive_no_gradient_gate,kernel,0.22323074189715997,0.2214112185197007,0.22856118018078603,False
pv,32,fp32,e2e,1.5429731715205826,1.5227164392640495,1.576261855497845,True
pv,32,fp32,kernel,2.4873045095889514,2.3850880149265508,2.5172955411277558,True
pv,32,fp64,e2e,0.22908023211578205,0.2282629467321865,0.23465954827574087,False
pv,32,fp64,kernel,0.2466629766550813,0.2445350317701484,0.2522482988167276,False
pv,128,adaptive_frozen_v1,e2e,0.22538090238870828,0.22053358811623974,0.2279066381874223,False
pv,128,adaptive_frozen_v1,kernel,0.23982866335565245,0.23593908306028835,0.24332671110721413,False
pv,128,adaptive_no_gradient_gate,e2e,0.22434098966823676,0.22160516138433717,0.2268605633897046,False
pv,128,adaptive_no_gradient_gate,kernel,0.23944870448397793,0.235762353128606,0.2434152136459552,False
pv,128,fp32,e2e,1.7272301853350531,1.7168902227503477,1.7528395373948618,True
pv,128,fp32,kernel,2.6875598685973916,2.6558202714767196,2.7351749697637073,True
pv,128,fp64,e2e,0.24668944808807913,0.24282837991830852,0.2503826137407892,False
pv,128,fp64,kernel,0.2623160770014319,0.2585677710737274,0.2668006031379684,False
pv,512,adaptive_frozen_v1,e2e,0.1728059658583206,0.17084828136439886,0.17555801609200114,False
pv,512,adaptive_frozen_v1,kernel,0.1810499866830323,0.17832691839476572,0.18229580863830053,False
pv,512,adaptive_no_gradient_gate,e2e,0.17279468753027624,0.1708570395412734,0.1765237759961653,False
pv,512,adaptive_no_gradient_gate,kernel,0.18098601615839663,0.17824570485677615,0.18225586113963343,False
pv,512,fp32,e2e,1.6165625250695257,1.495919553793748,1.730482372548722,True
pv,512,fp32,kernel,2.620252823707784,2.5927421872987635,2.6607230264040895,True
pv,512,fp64,e2e,0.18690190005290552,0.18549351570555778,0.18903399767203716,False
pv,512,fp64,kernel,0.195104396665094,0.19220864369030788,0.19662574128478827,False
pv,2048,adaptive_frozen_v1,e2e,0.2625841945478799,0.2599967156836208,0.2641605111028199,False
pv,2048,adaptive_frozen_v1,kernel,0.2769413678495089,0.27534356314336694,0.27912160244667933,False
pv,2048,adaptive_no_gradient_gate,e2e,0.26247339403429976,0.2612741957615533,0.2640594846615424,False
pv,2048,adaptive_no_gradient_gate,kernel,0.27645766047176457,0.2752641912050374,0.27868190485333044,False
pv,2048,fp32,e2e,2.0750978552577597,2.021417159384664,2.2314922459745503,True
pv,2048,fp32,kernel,4.065993697682947,4.046054108692756,4.08424419040078,True
pv,2048,fp64,e2e,0.2821282037535283,0.27873079312868954,0.2874485733422093,False
pv,2048,fp64,kernel,0.2969148568200357,0.29515183072930007,0.29962212939783367,False
pv,8192,adaptive_frozen_v1,e2e,0.7445759297953856,0.742904324870134,0.7491764381628433,False
pv,8192,adaptive_frozen_v1,kernel,0.8485987760571339,0.8449267201069481,0.8531982745125224,False
pv,8192,adaptive_no_gradient_gate,e2e,0.7450393258459946,0.7432107878142986,0.7487544957900876,False
pv,8192,adaptive_no_gradient_gate,kernel,0.8487820243977852,0.8453785786291652,0.8538519594633223,False
pv,8192,fp32,e2e,3.9293612212084383,3.876870577301461,4.034356694084598,True
pv,8192,fp32,kernel,12.692856485980386,12.666470791921185,12.75854470223633,True
pv,8192,fp64,e2e,0.7911307614330509,0.7878874444250538,0.800841443461339,False
pv,8192,fp64,kernel,0.9025519387195224,0.8969374871265098,0.9043533571531615,False
pv,32768,adaptive_frozen_v1,e2e,2.0072994713390218,1.9949934560558558,2.02207982029486,True
pv,32768,adaptive_frozen_v1,kernel,2.927268707501099,2.918462744063153,2.9341473814314565,True
pv,32768,adaptive_no_gradient_gate,e2e,2.0132787033436976,2.0007799063257536,2.0271488350535103,True
pv,32768,adaptive_no_gradient_gate,kernel,2.9310289621138814,2.9205556783247824,2.9401752913944503,True
pv,32768,fp32,e2e,5.603045963234338,5.470215343506188,5.764845995364981,True
pv,32768,fp32,kernel,43.812239612490075,43.62509159535743,43.898064505530996,True
pv,32768,fp64,e2e,2.130102159784685,2.120719409193227,2.140712549682079,True
pv,32768,fp64,kernel,3.140898500703707,3.1107626372341057,3.1488016444023335,True
pv,131072,adaptive_frozen_v1,e2e,1.8068256628548394,1.7847603872481566,2.1907170996705423,True
pv,131072,adaptive_frozen_v1,kernel,2.6126713143434586,2.5732203889455745,3.1753622384755715,True
pv,131072,adaptive_no_gradient_gate,e2e,1.809238302969968,1.7849187849365353,2.1902402202766353,True
pv,131072,adaptive_no_gradient_gate,kernel,2.612213507997705,2.5796536832416876,3.1803382758792704,True
pv,131072,fp32,e2e,5.180217625738361,4.861152996264471,6.3395376010685585,True
pv,131072,fp32,kernel,49.55206447360918,48.71255245119055,59.78457871144053,True
pv,131072,fp64,e2e,1.8503024620896558,1.8309588384422135,2.2575079006841765,True
pv,131072,fp64,kernel,2.710526928561208,2.6749662728964143,3.3049362344187982,True
pv,524288,adaptive_frozen_v1,e2e,1.2175196679171263,1.2106256003032279,1.2212476162081893,True
pv,524288,adaptive_frozen_v1,kernel,1.8913658161337006,1.8853335956663742,1.8921463146098518,True
pv,524288,adaptive_no_gradient_gate,e2e,1.2180309088128927,1.2031670572308193,1.2221811017468367,True
pv,524288,adaptive_no_gradient_gate,kernel,1.8839228093041984,1.8813343683958117,1.8861076364915588,True
pv,524288,fp32,e2e,3.164482325632801,3.114173287495685,3.1762668034134194,True
pv,524288,fp32,kernel,37.20145617585033,37.117344116254685,37.306181779748485,True
pv,524288,fp64,e2e,1.2683833677268979,1.2505277386338105,1.2708322037999094,True
pv,524288,fp64,kernel,2.0041161371864797,1.9977046518711319,2.0078536026876406,True
pv,2097152,adaptive_frozen_v1,e2e,1.2631227849368956,1.260374180743638,1.273199155558205,True
pv,2097152,adaptive_frozen_v1,kernel,2.011048518148719,1.9841092038842119,2.0250625689806077,True
pv,2097152,adaptive_no_gradient_gate,e2e,1.2621966818565047,1.255463814115724,1.2734161943004163,True
pv,2097152,adaptive_no_gradient_gate,kernel,1.9825042422528074,1.9733597224266477,2.007316779334184,True
pv,2097152,fp32,e2e,3.214105567711983,3.1946395743172906,3.228088830595575,True
pv,2097152,fp32,kernel,40.21221115013459,40.13067271334923,40.42552393136599,True
pv,2097152,fp64,e2e,1.3182412655744833,1.309479851450536,1.3281179992786591,True
pv,2097152,fp64,kernel,2.1058359248331655,2.094172657164326,2.1456237838923418,True
pv,8388608,adaptive_frozen_v1,e2e,1.2650367203722859,1.2619191575647446,1.2668131794467983,True
pv,8388608,adaptive_frozen_v1,kernel,1.9875482796236108,1.982662749452519,1.9963454034333794,True
pv,8388608,adaptive_no_gradient_gate,e2e,1.2623430186826532,1.2589603981889717,1.2655203837859894,True
pv,8388608,adaptive_no_gradient_gate,kernel,1.9848988347991756,1.9806659015264612,1.987556598585495,True
pv,8388608,fp32,e2e,3.1894432428456234,3.1713305386043715,3.198374024016898,True
pv,8388608,fp32,kernel,40.655723443628546,40.59734190402983,40.74145980805645,True
pv,8388608,fp64,e2e,1.313763313842561,1.3070665245957112,1.3174776682698703,True
pv,8388608,fp64,kernel,2.1143111396156575,2.109761097718274,2.1189197495799235,True
pv,16777216,adaptive_frozen_v1,e2e,1.2686337098905631,1.2662220204138037,1.2698116048851271,True
pv,16777216,adaptive_frozen_v1,kernel,1.9927882509504533,1.9918152836423801,1.9964649379392863,True
pv,16777216,adaptive_no_gradient_gate,e2e,1.2695582853865366,1.2671368449961382,1.2704574941813633,True
pv,16777216,adaptive_no_gradient_gate,kernel,1.9926686538513985,1.9917276428600128,1.9963863246698326,True
pv,16777216,fp32,e2e,3.205011159726128,3.1986186887804116,3.2156182270034632,True
pv,16777216,fp32,kernel,40.82989826532364,38.69843234883967,40.91783053517187,True
pv,16777216,fp64,e2e,1.3167325398406526,1.3141039778140757,1.3195308311887994,True
pv,16777216,fp64,kernel,2.1207023865242816,2.1160123070761445,2.12211499979749,True
