domain,n,method,kernel_median_ms,e2e_median_ms,kernel_mroots_s,e2e_mroots_s,root_p99,root_max,wrong_root,iterations_median,iterations_p99,checksum
kepler,32,brent_dekker,0.0882508158684,0.0980009585619,0.362602880043,0.326527418401,1.09532181068e-10,3.53386719193e-10,0,31,45,447.458383107
kepler,32,safeguarded_newton,0.0307447351515,0.0366054400802,1.04082861154,0.87418700417,6.8052553176e-11,3.53407184593e-10,0,5,18,447.458383108
kepler,32,bracketed_secant,0.106036953628,0.120283201337,0.301781585618,0.266038812106,5.77482636363e-11,2.00623389429e-10,0,14,83,447.458383101
kepler,128,safeguarded_newton,0.0348127037287,0.0477417595685,3.67681869807,2.68109096014,8.30203492758e-11,3.53407184593e-10,0,6,18,1724.55615534
kepler,128,mikkola_kepler,0.0122887361795,0.0213273596019,10.416042637,6.00168058257,8.30411546818e-11,3.53386766898e-10,0,4,4,1724.55615534
kepler,128,safeguarded_halley,0.032794944942,0.0474499166012,3.90304055172,2.69758113751,8.27134081713e-11,3.53730722664e-10,0,4,11,1724.55615534
kepler,128,bracketed_secant,0.119457982481,0.134738877416,1.07150646062,0.949985649688,2.00623389429e-10,5.3398419974e-10,0,16,83,1724.55615532
kepler,128,brent_dekker,0.0972996428609,0.110178880394,1.31552384198,1.16174714739,1.09532181068e-10,8.15070577004e-10,0,30,46,1724.55615533
kepler,512,safeguarded_newton,0.0576018877327,0.0650796815753,8.88859758165,7.86727881278,3.32345887789e-10,8.17996162125e-10,0,6,19,6968.58034376
kepler,512,brent_dekker,0.178674906492,0.19633024931,2.86553948762,2.60785081158,3.55382117831e-10,8.21147651611e-10,0,32,46,6968.58034375
kepler,512,mikkola_kepler,0.0184331517667,0.0257615987211,27.7760421268,19.8745429405,3.36671650628e-10,8.19887466079e-10,0,4,4,6968.58034376
kepler,512,safeguarded_halley,0.0555295012891,0.0700262412429,9.22032411806,7.31154479967,3.31520991215e-10,8.19941073371e-10,0,4,12,6968.58034377
kepler,512,bracketed_secant,0.209277376533,0.221158415079,2.44651384915,2.31508260636,7.30284036368e-10,1.21462582353e-09,0,16,87,6968.5803437
kepler,2048,brent_dekker,0.179464638233,0.196675211191,11.4117188777,10.4131069065,4.47660807729e-10,1.06338232317e-09,0,31,47,28210.7605264
kepler,2048,safeguarded_halley,0.0553596764803,0.0734687969089,36.9944358459,27.8757797346,3.53730722664e-10,1.0674865358e-09,0,4,12,28210.7605264
kepler,2048,safeguarded_newton,0.0574057586491,0.0744576007128,35.6758633314,27.5055868091,3.82516023197e-10,1.08607853613e-09,0,6,19,28210.7605265
kepler,2048,mikkola_kepler,0.0184425599873,0.0349312014878,111.04749023,58.6295321309,3.8254642943e-10,1.06749693893e-09,0,4,4,28210.7605264
kepler,2048,bracketed_secant,0.21080480516,0.228220790625,9.71514856338,8.97376612532,5.81024560929e-10,1.64422961964e-09,0,16,87,28210.7605262
kepler,8192,brent_dekker,0.180180802941,0.218892782927,45.4654428567,37.4247149242,3.74844881697e-10,1.11823269134e-09,0,31,47,112785.479077
kepler,8192,safeguarded_newton,0.0594185590744,0.100867196918,137.869381682,81.2156999535,3.68976816982e-10,1.18303646827e-09,0,6,19,112785.479077
kepler,8192,safeguarded_halley,0.0573446415365,0.0960287973285,142.85554466,85.3077433843,3.60540632072e-10,1.11816778666e-09,0,4,12,112785.479077
kepler,8192,mikkola_kepler,0.0184438396245,0.05687360093,444.159142932,144.038708048,3.46454812755e-10,1.11825380553e-09,0,4,4,112785.479077
kepler,8192,bracketed_secant,0.215121924877,0.253724783659,38.0807302867,32.28695235,5.8383298196e-10,2.03543181181e-09,0,16,87,112785.479076
kepler,32768,safeguarded_newton,0.0594784021378,0.183264002204,550.922668099,178.802163032,3.75451422556e-10,1.27305227297e-09,0,6,19,449644.306978
kepler,32768,bracketed_secant,0.217151999474,0.339807987213,150.898909885,96.4309293279,5.50760432053e-10,2.11143389231e-09,0,16,87,449644.306973
kepler,32768,brent_dekker,0.18398720026,0.307040005922,178.09934579,106.722249114,3.78216922191e-10,1.50601051768e-09,0,31,47,449644.306977
kepler,32768,safeguarded_halley,0.0574015974998,0.178432002664,570.855192664,183.644186642,3.69233745141e-10,1.25688220422e-09,0,4,12,449644.306978
kepler,32768,mikkola_kepler,0.0184735991061,0.138656005263,1773.77455318,236.32586225,3.60515743127e-10,1.2568212842e-09,0,4,4,449644.306977
kepler,131072,safeguarded_newton,0.22467200458,0.678399980068,583.392667212,193.207552846,3.60133842019e-10,1.33774779448e-09,0,6,19,1371436.38426
kepler,131072,bracketed_secant,0.847999989986,1.30255997181,154.566039561,100.626460844,5.23528898184e-10,2.35366478824e-09,0,16,87,1371436.38424
kepler,131072,mikkola_kepler,0.0670080035925,0.521568000317,1956.0648426,251.303760814,3.48095164672e-10,1.28140417027e-09,0,4,4,1371436.38426
kepler,131072,brent_dekker,0.702592015266,1.16067194939,186.554923984,112.927688198,3.69515017543e-10,1.50601051768e-09,0,31,47,1371436.38425
kepler,131072,safeguarded_halley,0.216288000345,0.672191977501,606.006804773,194.991913601,3.56387240899e-10,1.28139451827e-09,0,4,12,1371436.38426
kepler,524288,brent_dekker,2.2678399086,4.04457616806,231.183867085,129.627426513,3.69515017543e-10,1.50601051768e-09,0,31,47,1371436.38425
kepler,524288,mikkola_kepler,0.208223998547,1.98256003857,2517.90381349,264.449998891,3.48095164672e-10,1.28140417027e-09,0,4,4,1371436.38426
kepler,524288,safeguarded_halley,0.727967977524,2.50595188141,720.207503884,209.217105839,3.56387240899e-10,1.28139451827e-09,0,4,12,1371436.38426
kepler,524288,safeguarded_newton,0.754783987999,2.4964799881,694.619928796,210.010896342,3.60133842019e-10,1.33774779448e-09,0,6,19,1371436.38426
kepler,524288,bracketed_secant,2.88438391685,4.65059185028,181.76775877,112.735758561,5.23528898184e-10,2.35366478824e-09,0,16,87,1371436.38424
kepler,2097152,brent_dekker,8.53884792328,15.6502084732,245.601282379,134.001537653,3.69515017543e-10,1.50601051768e-09,0,31,47,1371436.38425
kepler,2097152,bracketed_secant,10.3740158081,17.4679355621,202.154309266,120.057232438,5.23528898184e-10,2.35366478824e-09,0,16,87,1371436.38424
