domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
peng_robinson,128,safeguarded_halley,kernel,4.900011454432433,4.899769867603368,4.90018136176944,True
peng_robinson,128,safeguarded_newton,e2e,4.04189065547197,3.18693880285578,4.048625571706349,True
peng_robinson,128,safeguarded_newton,kernel,4.899956292955245,4.899725684522823,4.900143513212194,True
peng_robinson,512,analytic_cubic,e2e,7.255706154798213,7.2393292754800145,7.264239060417303,True
peng_robinson,512,analytic_cubic,kernel,9.645124353206619,9.637209105826445,9.647457192060653,True
peng_robinson,512,bracketed_secant,e2e,1.4004306911768474,1.3996244432948495,1.4007974272844879,True
peng_robinson,512,bracketed_secant,kernel,1.4085405370513093,1.4072997987684246,1.4092483269133005,True
peng_robinson,512,safeguarded_halley,e2e,4.648423417963091,4.048306100439555,4.703991257233612,True
peng_robinson,512,safeguarded_halley,kernel,5.186405729010279,5.179370274640072,5.189680609725878,True
peng_robinson,512,safeguarded_newton,e2e,3.628490522478268,3.6242980992352845,3.6972994853465964,True
peng_robinson,512,safeguarded_newton,kernel,4.837381588534667,4.82278573707184,4.838920002958322,True
peng_robinson,2048,analytic_cubic,e2e,4.78458907835738,4.770224704495424,4.883037202206386,True
peng_robinson,2048,analytic_cubic,kernel,9.685784621419046,9.68368830669958,9.687859917496015,True
peng_robinson,2048,bracketed_secant,e2e,1.39039860111018,1.3856221744039818,1.3920424816875583,True
peng_robinson,2048,bracketed_secant,kernel,1.418111625179519,1.4173142082109014,1.418729219441502,True
peng_robinson,2048,safeguarded_halley,e2e,3.664475897997782,3.585821881332218,3.668263011393994,True
peng_robinson,2048,safeguarded_halley,kernel,5.171586572865263,5.169771634517544,5.172678088885446,True
peng_robinson,2048,safeguarded_newton,e2e,3.512924018832022,3.2861078244951223,3.542646715584986,True
peng_robinson,2048,safeguarded_newton,kernel,4.848114459436295,4.846327870324533,4.84924761472812,True
peng_robinson,8192,analytic_cubic,e2e,3.358117924522716,3.3270212302860687,3.3968047504089234,True
peng_robinson,8192,analytic_cubic,kernel,9.684955677515614,9.682060378070958,9.68798354103084,True
peng_robinson,8192,bracketed_secant,e2e,1.3021809450480004,1.2946063187047476,1.3124383751100894,True
peng_robinson,8192,bracketed_secant,kernel,1.4089864859699772,1.4087833406953394,1.409491116760474,True
peng_robinson,8192,safeguarded_halley,e2e,2.7252485681372134,2.706250361808892,2.7336883488083243,True
peng_robinson,8192,safeguarded_halley,kernel,5.170121530259014,5.16901175098053,5.171963613756282,True
peng_robinson,8192,safeguarded_newton,e2e,2.6685100479934203,2.6521214016375296,2.676905693247883,True
peng_robinson,8192,safeguarded_newton,kernel,4.738651106659185,4.730708074070566,4.74085423304143,True
peng_robinson,32768,analytic_cubic,e2e,2.023325334215013,1.9788670590373796,2.052056668919649,True
peng_robinson,32768,analytic_cubic,kernel,8.672649557887352,8.66346121165363,8.67528241069574,True
peng_robinson,32768,bracketed_secant,e2e,1.1452263599665025,1.136693427209594,1.1535207960974447,True
peng_robinson,32768,bracketed_secant,kernel,1.278693359697992,1.2779311204866075,1.2801822848939626,True
peng_robinson,32768,safeguarded_halley,e2e,1.7889870800425847,1.7714573813075927,1.8296811315518184,True
peng_robinson,32768,safeguarded_halley,kernel,5.176388218498117,5.171458164571084,5.1813096241056575,True
peng_robinson,32768,safeguarded_newton,e2e,1.7405357576528793,1.72106236675753,1.7672327234514469,True
peng_robinson,32768,safeguarded_newton,kernel,4.592175793716377,4.587271640301346,4.595938173005542,True
peng_robinson,131072,analytic_cubic,e2e,2.0534994909324107,2.02431063265957,2.0692078881979072,True
peng_robinson,131072,analytic_cubic,kernel,9.762942120154399,9.73451083091962,9.78923041860272,True
peng_robinson,131072,bracketed_secant,e2e,1.18504695277598,1.179957855833278,1.1914779045212456,True
peng_robinson,131072,bracketed_secant,kernel,1.3818055942110026,1.3777697151568378,1.3865154789903809,True
peng_robinson,131072,safeguarded_halley,e2e,1.886387490320595,1.8728035697504013,1.9067662746048224,True
peng_robinson,131072,safeguarded_halley,kernel,5.711394166144023,5.666268894045278,5.766948929211623,True
peng_robinson,131072,safeguarded_newton,e2e,1.8403538369733805,1.8154978785273193,1.849983414308304,True
peng_robinson,131072,safeguarded_newton,kernel,5.00328348096543,4.991205004067587,5.014842869457327,True
peng_robinson,524288,analytic_cubic,e2e,1.8947628522637923,1.8871718172981855,1.8974416874811169,True
peng_robinson,524288,analytic_cubic,kernel,10.08670293247987,10.035836639215837,10.137865431173623,True
peng_robinson,524288,bracketed_secant,e2e,1.1806463880711364,1.178329805613312,1.1823632156302883,True
peng_robinson,524288,bracketed_secant,kernel,1.40725325323226,1.4052451165873985,1.409286969032318,True
peng_robinson,524288,safeguarded_halley,e2e,1.7689950624550264,1.7640850866622597,1.7725953636336829,True
peng_robinson,524288,safeguarded_halley,kernel,5.7923924626552425,5.782481476727401,5.800887587721204,True
peng_robinson,524288,safeguarded_newton,e2e,1.7303008954724524,1.7275835800091885,1.7325960276795749,True
peng_robinson,524288,safeguarded_newton,kernel,5.080932419083598,5.0699788844289575,5.094286310295577,True
peng_robinson,2097152,analytic_cubic,e2e,1.8551977892267106,1.8444707429172618,1.8648904443835639,True
peng_robinson,2097152,analytic_cubic,kernel,10.165208293578607,10.158952274554116,10.176172848747544,True
peng_robinson,2097152,bracketed_secant,e2e,1.1733041773996586,1.1670275463595963,1.1801775647081434,True
peng_robinson,2097152,bracketed_secant,kernel,1.4078723246113198,1.4073966641641293,1.4085650333471953,True
peng_robinson,2097152,safeguarded_halley,e2e,1.7339070212085825,1.7259591680321575,1.743616414332266,True
peng_robinson,2097152,safeguarded_halley,kernel,5.824019834165718,5.818645150035162,5.826774963646478,True
peng_robinson,2097152,safeguarded_newton,e2e,1.700283286654353,1.691116231811698,1.7102469670283216,True
peng_robinson,2097152,safeguarded_newton,kernel,5.1293504599927635,5.127000302431097,5.132081167755304,True
peng_robinson,8388608,analytic_cubic,e2e,1.847278237175914,1.8426986191022137,1.8530174722476036,True
peng_robinson,8388608,analytic_cubic,kernel,10.208468450898483,10.20400086674181,10.212802181316317,True
peng_robinson,8388608,bracketed_secant,e2e,1.1749053285022346,1.1725446950624518,1.1776071961277874,True
peng_robinson,8388608,bracketed_secant,kernel,1.408527327861195,1.4081711368705192,1.4087161606448517,True
peng_robinson,8388608,safeguarded_halley,e2e,1.728828134325215,1.7237171850916035,1.733445300561865,True
peng_robinson,8388608,safeguarded_halley,kernel,5.838802994332133,5.836770895224774,5.840294608220653,True
peng_robinson,8388608,safeguarded_newton,e2e,1.6946395569380694,1.6902691212876055,1.6991739884586425,True
peng_robinson,8388608,safeguarded_newton,kernel,5.13886991698813,5.137545528726559,5.139539489312631,True
peng_robinson,16777216,analytic_cubic,e2e,1.8468637516757347,1.843870012393651,1.850630685035342,True
peng_robinson,16777216,analytic_cubic,kernel,10.25021473830003,10.214987729025195,10.253646115979768,True
peng_robinson,16777216,bracketed_secant,e2e,1.171792947299976,1.1687220593284262,1.1745615185546048,True
peng_robinson,16777216,bracketed_secant,kernel,1.4131003344064086,1.401082928913152,1.4135491463174261,True
peng_robinson,16777216,safeguarded_halley,e2e,1.7275925172637718,1.725228774974238,1.7312894690768814,True
peng_robinson,16777216,safeguarded_halley,kernel,5.862332088732993,5.842173418957017,5.864576943468249,True
peng_robinson,16777216,safeguarded_newton,e2e,1.692122574814761,1.6894754162594405,1.6956545903602784,True
peng_robinson,16777216,safeguarded_newton,kernel,5.157213797509241,5.139518503917196,5.158940048147781,True
pv,1,bishop_transform,e2e,1.1961061655940917,1.1873465517948631,1.2010458246234545,True
pv,1,bishop_transform,kernel,1.2619300398438669,1.2590573120617987,1.2645119477143885,True
pv,1,bracketed_secant,e2e,5.838596393656902,5.383828618901934,5.907395099771568,True
pv,1,bracketed_secant,kernel,6.820118526361615,6.81789958479685,6.820607967638501,True
pv,1,chandrupatla,e2e,3.0495005894878084,3.025336196286604,3.0657022510959027,True
pv,1,chandrupatla,kernel,4.262781245491469,4.261430879865779,4.262992188605774,True
pv,1,lambert_w,e2e,5.825404973111001,5.766705610111982,5.870669198878725,True
pv,1,lambert_w,kernel,8.524589419232544,8.521887241062375,8.52521889288362,True
pv,1,safeguarded_halley,e2e,3.8528005811468145,3.317191589329683,3.9652178999151326,True
pv,1,safeguarded_halley,kernel,4.87162300713754,4.8701299291233875,4.871830747979292,True
pv,1,safeguarded_newton,e2e,5.0700462617897655,4.746119104068829,5.129324839847343,True
pv,1,safeguarded_newton,kernel,5.6834588290531105,5.681664451537419,5.683757027912267,True
pv,8,bishop_transform,e2e,1.6046368996038003,1.6023782962507158,1.6292851744990113,True
pv,8,bishop_transform,kernel,1.7750769280386367,1.774548356477115,1.7817102241780822,True
pv,8,bracketed_secant,e2e,1.3414514720129602,1.339501201334989,1.3620145378672053,True
pv,8,bracketed_secant,kernel,1.4543195795746728,1.454297240738906,1.4570305508810621,True
pv,8,chandrupatla,e2e,2.6301468922703233,2.6249904829318456,2.6711278830962724,True
pv,8,chandrupatla,kernel,3.006364770173574,2.996912831980253,3.0064560987174334,True
pv,8,lambert_w,e2e,4.092879490618594,4.082564293094731,4.1580781335453425,True
pv,8,lambert_w,kernel,6.012204357467308,6.011951842571474,6.012378279352202,True
pv,8,safeguarded_halley,e2e,4.082943826542775,4.068585433240272,4.148345934163757,True
pv,8,safeguarded_halley,kernel,4.376567149448825,4.376440387478337,4.376688178563479,True
pv,8,safeguarded_newton,e2e,3.9033634326597726,3.895213755933308,3.9643601372216173,True
pv,8,safeguarded_newton,kernel,4.8103697985803295,4.809989937070325,4.810611492785151,True
pv,32,bishop_transform,e2e,1.9900188966858652,1.7620328521878141,1.9951999146245214,True
pv,32,bishop_transform,kernel,1.9608118877516278,1.959501297787366,1.9660420070035987,True
pv,32,bracketed_secant,e2e,1.42478724826688,1.3626490068765138,1.4251549307604683,True
pv,32,bracketed_secant,kernel,1.3585480731219315,1.3579095726933967,1.3587057811217749,True
pv,32,chandrupatla,e2e,2.021570745623863,1.9337685949667314,2.0229053695737647,True
pv,32,chandrupatla,kernel,2.209113870769126,2.2025890688082073,2.2139490645319166,True
pv,32,lambert_w,e2e,5.212344604316332,4.986182665010659,5.222913442250843,True
pv,32,lambert_w,kernel,6.633771513346588,6.630630565173903,6.634545875196078,True
pv,32,safeguarded_halley,e2e,3.378411375397132,3.2291709901439685,3.380332727220092,True
pv,32,safeguarded_halley,kernel,3.7910799124594603,3.7891598284589407,3.7915604457746293,True
pv,32,safeguarded_newton,e2e,3.4272063681480414,3.2782219769197574,3.4301801671208776,True
pv,32,safeguarded_newton,kernel,4.086088723078032,4.083441501323815,4.086570742017118,True
pv,128,bishop_transform,e2e,1.6991391965719043,1.6837891083631442,1.756023725158737,True
pv,128,bishop_transform,kernel,1.9223471028674897,1.921504613151184,1.9292809044523769,True
pv,128,bracketed_secant,e2e,1.2701867178186665,1.258664807857189,1.3172865566064753,True
pv,128,bracketed_secant,kernel,1.4066363700788829,1.4059536766910257,1.4081993601484002,True
pv,128,chandrupatla,e2e,2.035947141967406,2.017467428423311,2.1038944155029538,True
pv,128,chandrupatla,kernel,2.3036157626375338,2.3020021786349503,2.3143691106553157,True
pv,128,lambert_w,e2e,5.164591149589393,5.11736213272199,5.34077787579658,True
pv,128,lambert_w,kernel,6.429199092393338,6.426290337078043,6.436495196178389,True
pv,128,safeguarded_halley,e2e,3.4028010472355708,3.371876408822895,3.5166067733351465,True
pv,128,safeguarded_halley,kernel,3.858147786707387,3.856287681512825,3.8624349500795208,True
pv,128,safeguarded_newton,e2e,3.445101478551186,3.413634477606516,3.5604553596162707,True
pv,128,safeguarded_newton,kernel,4.168918443430484,4.1361267258773005,4.187860087335077,True
pv,512,bishop_transform,e2e,1.7991747816725252,1.7960007112476406,1.799972926245945,True
pv,512,bishop_transform,kernel,1.8103550776534925,1.8096530721654618,1.8107226987156255,True
pv,512,bracketed_secant,e2e,1.4946722506609877,1.4774274709021817,1.4979234206199832,True
pv,512,bracketed_secant,kernel,1.4877961363435859,1.4861073780579224,1.4885682795243307,True
pv,512,chandrupatla,e2e,2.2639621768466465,2.2631911349689817,2.2650487286926473,True
pv,512,chandrupatla,kernel,2.53156229987783,2.530932074431615,2.5320261264905466,True
pv,512,lambert_w,e2e,4.668699921438084,4.663032262912954,4.793476242386348,True
pv,512,lambert_w,kernel,6.478901724065309,6.474038242331674,6.484250887179148,True
pv,512,safeguarded_halley,e2e,3.6250388513250953,3.623833025360198,3.627539065328704,True
pv,512,safeguarded_halley,kernel,4.050417071917606,4.047944628140241,4.064698777296416,True
pv,512,safeguarded_newton,e2e,3.6752187637421185,3.6703088237724844,4.030535476188776,True
pv,512,safeguarded_newton,kernel,4.619053541515367,4.595904758634948,4.619853581871167,True
pv,2048,bishop_transform,e2e,1.728510960610308,1.7249627201835633,1.733897136380048,True
pv,2048,bishop_transform,kernel,1.8554333219986758,1.855171869027423,1.8557935591553067,True
pv,2048,bracketed_secant,e2e,1.4629373114454254,1.4591155062719519,1.4671491138383714,True
pv,2048,bracketed_secant,kernel,1.5249812517348693,1.5242234299222852,1.5253035393900838,True
pv,2048,chandrupatla,e2e,2.3322500851880346,2.327819776164457,2.3373038301227957,True
pv,2048,chandrupatla,kernel,2.475255458755525,2.474982288111574,2.47574414974564,True
pv,2048,lambert_w,e2e,4.733608363180948,4.723499216699169,4.7688457301235,True
pv,2048,lambert_w,kernel,6.610117288852849,6.597611568222601,6.618048640166653,True
pv,2048,safeguarded_halley,e2e,3.6415467222422295,3.298072227131573,3.6671027751663536,True
pv,2048,safeguarded_halley,kernel,4.156526408693146,4.155872479399584,4.1576944403310865,True
pv,2048,safeguarded_newton,e2e,3.7638472442653486,3.739295653210178,3.779495582443173,True
pv,2048,safeguarded_newton,kernel,4.724216991333886,4.722649186083641,4.725338047012537,True
pv,8192,bishop_transform,e2e,1.643938080370017,1.6401520063981407,1.6489829111574474,True
pv,8192,bishop_transform,kernel,1.8814543083363706,1.881058804770693,1.8818837906414692,True
pv,8192,bracketed_secant,e2e,1.417981066790731,1.4142406134603784,1.4221483093188005,True
pv,8192,bracketed_secant,kernel,1.5466621103262355,1.5461472275832808,1.5471686374139968,True
pv,8192,chandrupatla,e2e,1.9972620475354996,1.9833143817406689,2.0049861208156656,True
pv,8192,chandrupatla,kernel,2.51051506397946,2.510009432372932,2.5111251732120308,True
pv,8192,lambert_w,e2e,3.6225056757087777,3.5854777147010553,3.66279183689241,True
pv,8192,lambert_w,kernel,6.604687780159104,6.601305555136422,6.610228669234416,True
pv,8192,safeguarded_halley,e2e,2.730047475849554,2.7153758052992005,2.738296292353686,True
pv,8192,safeguarded_halley,kernel,4.0515962968123995,4.050600679401929,4.052460167526471,True
pv,8192,safeguarded_newton,e2e,2.894944650957579,2.8583707281678548,2.9179798908638137,True
pv,8192,safeguarded_newton,kernel,4.582956390811167,4.581882947093506,4.583947096391264,True
pv,32768,bishop_transform,e2e,1.4810134659951082,1.466246102835984,1.5024862595207649,True
pv,32768,bishop_transform,kernel,2.00609045280776,1.9871981928954168,2.0083814373489033,True
pv,32768,bracketed_secant,e2e,1.2945599588299366,1.2813156655575322,1.3203663711661924,True
pv,32768,bracketed_secant,kernel,1.5731280501774074,1.5711016239850524,1.5826781442923863,True
pv,32768,chandrupatla,e2e,1.635567327716204,1.6080526814947653,1.6596155372245023,True
pv,32768,chandrupatla,kernel,2.4927862327436525,2.4884434663821993,2.4971451074971247,True
pv,32768,lambert_w,e2e,2.264282683771823,2.2202567034923875,2.3109251714483205,True
pv,32768,lambert_w,kernel,7.033786778508625,7.025987577687775,7.041727690972239,True
pv,32768,safeguarded_halley,e2e,2.0227648278788393,2.0018303425471666,2.05525844589174,True
pv,32768,safeguarded_halley,kernel,4.3210135371325515,4.314625225123474,4.327537671126422,True
pv,32768,safeguarded_newton,e2e,2.0235078142207383,1.9968960448738577,2.053535485363077,True
pv,32768,safeguarded_newton,kernel,4.68500356024396,4.678288143099029,4.692942094565339,True
pv,131072,bishop_transform,e2e,1.4166357342614353,1.410702359437653,1.4227376658916375,True
pv,131072,bishop_transform,kernel,1.8318371244707705,1.8287381062976553,1.8344701720055054,True
pv,131072,bracketed_secant,e2e,1.3449857438929178,1.3415021816897748,1.3507628376070935,True
pv,131072,bracketed_secant,kernel,1.6448746636618974,1.6400710522717064,1.6498250666185097,True
pv,131072,chandrupatla,e2e,1.7086584850887896,1.696534251965311,1.7161638605449174,True
pv,131072,chandrupatla,kernel,2.8029852084345297,2.7918599213692437,2.8141757147852795,True
pv,131072,lambert_w,e2e,2.2285221503411705,2.2040726692336556,2.2387271857197684,True
pv,131072,lambert_w,kernel,6.906062652567188,6.888593371615199,6.918601733559244,True
pv,131072,safeguarded_halley,e2e,2.036503651541919,2.0259239431771117,2.044058375170828,True
pv,131072,safeguarded_halley,kernel,4.68413902973931,4.674426959711463,4.716979606639438,True
pv,131072,safeguarded_newton,e2e,2.0877337800014577,2.080283116657608,2.095456593733999,True
pv,131072,safeguarded_newton,kernel,5.132191323489497,5.097501019735316,5.1534484411036505,True
pv,524288,bishop_transform,e2e,1.365697356775058,1.362032094585486,1.368608089658221,True
pv,524288,bishop_transform,kernel,1.806478430569433,1.8044581302663374,1.8101058192239132,True
pv,524288,bracketed_secant,e2e,1.3134862463116674,1.309534713369205,1.3219036737490957,True
pv,524288,bracketed_secant,kernel,1.6807026975108825,1.6547234183463122,1.6907061927211224,True
pv,524288,chandrupatla,e2e,1.6319719991489086,1.628676417828169,1.6357843872644917,True
pv,524288,chandrupatla,kernel,2.8246899032301003,2.820566947254667,2.8408823398024796,True
pv,524288,lambert_w,e2e,2.0510315942581525,2.047197854512933,2.0559931570650205,True
pv,524288,lambert_w,kernel,6.9626891164954605,6.946166432687603,6.979157181483769,True
pv,524288,safeguarded_halley,e2e,1.9086111841527864,1.9051560475251879,1.9138440656788362,True
pv,524288,safeguarded_halley,kernel,4.915045971269169,4.880849634365774,4.928108083306153,True
pv,524288,safeguarded_newton,e2e,1.9436732375934063,1.937116676101962,1.9489630258450072,True
pv,524288,safeguarded_newton,kernel,5.249730557417612,5.213565467338879,5.276051258576634,True
pv,2097152,bishop_transform,e2e,1.3531805531125567,1.3468075513969464,1.3581092105119659,True
pv,2097152,bishop_transform,kernel,1.8055909991351855,1.8049873019456477,1.806795660877815,True
pv,2097152,bracketed_secant,e2e,1.3153069660731833,1.3087951520656025,1.321811953732961,True
pv,2097152,bracketed_secant,kernel,1.6874555078578637,1.6861371822818072,1.6891759148323287,True
pv,2097152,chandrupatla,e2e,1.614766672508789,1.6100553456109312,1.6228230712036877,True
pv,2097152,chandrupatla,kernel,2.8615286716793986,2.860170879151047,2.863704943745402,True
pv,2097152,lambert_w,e2e,2.0123970594859224,1.9987440103078509,2.0202944554833877,True
pv,2097152,lambert_w,kernel,6.974683959289913,6.971307920657698,6.9814613163896855,True
pv,2097152,safeguarded_halley,e2e,1.8769174464166567,1.8693059101420988,1.884690222036394,True
pv,2097152,safeguarded_halley,kernel,4.92005906041118,4.918181067683601,4.925886319084099,True
pv,2097152,safeguarded_newton,e2e,1.9085802164866,1.8975661640463934,1.9167991392465127,True
pv,2097152,safeguarded_newton,kernel,5.312430320577144,5.3102096529513965,5.3199245782949225,True
pv,8388608,bishop_transform,e2e,1.3257411692244974,1.3222519962943873,1.3375048703572674,True
pv,8388608,bishop_transform,kernel,1.8050964752336052,1.803829230940398,1.8173722880048004,True
pv,8388608,bracketed_secant,e2e,1.29783811816261,1.2835498690348195,1.3077617623318172,True
pv,8388608,bracketed_secant,kernel,1.653441051386765,1.6372386860899215,1.666066547632861,True
pv,8388608,chandrupatla,e2e,1.6105908449973656,1.606044244626944,1.6129562176141912,True
pv,8388608,chandrupatla,kernel,2.8691496569166453,2.866993198642885,2.8888351180888927,True
pv,8388608,lambert_w,e2e,1.9938698352972857,1.990305693919759,1.9981297097686819,True
pv,8388608,lambert_w,kernel,6.985315150433526,6.979707118460371,7.033024032321871,True
pv,8388608,safeguarded_halley,e2e,1.8295318710442774,1.8206286137585375,1.8326476767808701,True
pv,8388608,safeguarded_halley,kernel,4.941234885545886,4.647170690558658,4.973556223064616,True
pv,8388608,safeguarded_newton,e2e,1.89873478145207,1.894564652026855,1.9020515837158138,True
pv,8388608,safeguarded_newton,kernel,5.3343210324962795,5.3304071143913605,5.370596175512093,True
pv,16777216,bishop_transform,e2e,1.3486844500937523,1.3480899352355364,1.3497697145849619,True
pv,16777216,bishop_transform,kernel,1.8071135245382774,1.794187416347607,1.8075741442149347,True
pv,16777216,bracketed_secant,e2e,1.3149758299442902,1.3112545300228118,1.3163565183216344,True
pv,16777216,bracketed_secant,kernel,1.6991019828673284,1.6888436207759658,1.6998055425644223,True
pv,16777216,chandrupatla,e2e,1.6125491532681533,1.61074481061589,1.6144130321539536,True
pv,16777216,chandrupatla,kernel,2.879901053453728,2.8790523755266766,2.8811321350148655,True
pv,16777216,lambert_w,e2e,1.9952047733842329,1.993130530891146,1.9978217809258991,True
pv,16777216,lambert_w,kernel,7.0048099943946935,7.002597511326889,7.006854687097157,True
pv,16777216,safeguarded_halley,e2e,1.868663421913903,1.8671404192728347,1.8703754985818137,True
pv,16777216,safeguarded_halley,kernel,4.962447267852337,4.96082878044977,4.963857479783852,True
pv,16777216,safeguarded_newton,e2e,1.8999377610521415,1.8966598770792025,1.9014178945716451,True
pv,16777216,safeguarded_newton,kernel,5.353860398772619,5.352060409895181,5.35559546978203,True
