domain,n,mode,repetition,time_ms,throughput_mroots_s,checksum,nonfinite
bem,1,omp_parallel_simd,0,0.0189895629883,0.0526605062274,0.12307233740234183,0
bem,1,omp_parallel_simd,1,0.0185995101929,0.0537648566887,0.12307233740234183,0
bem,1,omp_parallel_simd,2,0.0192193984985,0.0520307646504,0.12307233740234183,0
bem,1,omp_parallel_simd,3,0.01891040802,0.0528809319683,0.12307233740234183,0
bem,1,omp_parallel_simd,4,0.0190706253052,0.0524366654998,0.12307233740234183,0
bem,1,omp_parallel_simd,5,0.0188598632812,0.0530226537217,0.12307233740234183,0
bem,1,omp_parallel_simd,6,0.0193195343018,0.0517610820417,0.12307233740234183,0
bem,1,omp_parallel_simd,7,0.0189094543457,0.052883598951,0.12307233740234183,0
bem,1,omp_parallel_simd,8,0.0193891525269,0.0515752299444,0.12307233740234183,0
bem,1,omp_parallel_simd,9,0.019100189209,0.0523555022968,0.12307233740234183,0
bem,1,omp_parallel_simd,10,0.018630027771,0.0536767852572,0.12307233740234183,0
bem,1,omp_parallel_simd,11,0.0193099975586,0.0517866455946,0.12307233740234183,0
bem,1,omp_parallel_simd,12,0.0188102722168,0.0531624416954,0.12307233740234183,0
bem,1,omp_parallel_simd,13,0.0195598602295,0.0511251097026,0.12307233740234183,0
bem,1,omp_parallel_simd,14,0.0195398330688,0.0511775098834,0.12307233740234183,0
bem,1,omp_parallel_simd,15,0.0189905166626,0.0526578616984,0.12307233740234183,0
bem,1,omp_parallel_simd,16,0.0193996429443,0.0515473404778,0.12307233740234183,0
bem,1,omp_parallel_simd,17,0.0194301605225,0.051466378718,0.12307233740234183,0
bem,1,omp_parallel_simd,18,0.0188703536987,0.0529931773387,0.12307233740234183,0
bem,1,omp_parallel_simd,19,0.0189599990845,0.0527426185806,0.12307233740234183,0
bem,1,omp_parallel_simd,20,0.0187692642212,0.0532785935674,0.12307233740234183,0
bem,1,omp_parallel_simd,21,0.0188398361206,0.0530790179701,0.12307233740234183,0
bem,1,omp_parallel_simd,22,0.0188999176025,0.0529102835806,0.12307233740234183,0
bem,1,omp_parallel_simd,23,0.0192193984985,0.0520307646504,0.12307233740234183,0
bem,1,omp_parallel_simd,24,0.0188798904419,0.0529664090519,0.12307233740234183,0
bem,1,omp_parallel_simd,25,0.0192003250122,0.0520824516962,0.12307233740234183,0
bem,1,omp_parallel_simd,26,0.0187397003174,0.0533626463104,0.12307233740234183,0
bem,1,omp_parallel_simd,27,0.019100189209,0.0523555022968,0.12307233740234183,0
bem,1,omp_parallel_simd,28,0.0189895629883,0.0526605062274,0.12307233740234183,0
bem,1,omp_parallel_simd,29,0.0191497802734,0.0522199203187,0.12307233740234183,0
bem,8,omp_parallel_simd,0,0.0190000534058,0.421051448075,8.033630044887845,0
bem,8,omp_parallel_simd,1,0.0185804367065,0.430560385978,8.033630044887845,0
bem,8,omp_parallel_simd,2,0.0185394287109,0.431512757202,8.033630044887845,0
bem,8,omp_parallel_simd,3,0.0181894302368,0.439815865359,8.033630044887845,0
bem,8,omp_parallel_simd,4,0.0185298919678,0.431734843026,8.033630044887845,0
bem,8,omp_parallel_simd,5,0.0184803009033,0.43289338425,8.033630044887845,0
bem,8,omp_parallel_simd,6,0.0182199478149,0.439079193928,8.033630044887845,0
bem,8,omp_parallel_simd,7,0.0182504653931,0.438344986152,8.033630044887845,0
bem,8,omp_parallel_simd,8,0.0184001922607,0.43477806572,8.033630044887845,0
bem,8,omp_parallel_simd,9,0.0183095932007,0.436929423407,8.033630044887845,0
bem,8,omp_parallel_simd,10,0.018440246582,0.433833678113,8.033630044887845,0
bem,8,omp_parallel_simd,11,0.0183506011963,0.435953019437,8.033630044887845,0
bem,8,omp_parallel_simd,12,0.019190788269,0.41686666998,8.033630044887845,0
bem,8,omp_parallel_simd,13,0.0189599990845,0.421940948644,8.033630044887845,0
bem,8,omp_parallel_simd,14,0.0185499191284,0.431268726544,8.033630044887845,0
bem,8,omp_parallel_simd,15,0.0189199447632,0.422834215434,8.033630044887845,0
bem,8,omp_parallel_simd,16,0.0184698104858,0.4331392575,8.033630044887845,0
bem,8,omp_parallel_simd,17,0.0184307098389,0.434058159992,8.033630044887845,0
bem,8,omp_parallel_simd,18,0.0182695388794,0.437887351882,8.033630044887845,0
bem,8,omp_parallel_simd,19,0.018500328064,0.432424764163,8.033630044887845,0
bem,8,omp_parallel_simd,20,0.0182800292969,0.4376360601,8.033630044887845,0
bem,8,omp_parallel_simd,21,0.0184202194214,0.43430535853,8.033630044887845,0
bem,8,omp_parallel_simd,22,0.0183897018433,0.435026085153,8.033630044887845,0
bem,8,omp_parallel_simd,23,0.0186796188354,0.428274263542,8.033630044887845,0
bem,8,omp_parallel_simd,24,0.0184297561646,0.434080620957,8.033630044887845,0
