channel,unit,finite,nonfinite,min,median,max
AB1N005Alp,deg,48001,0,-0.7052341122305191,6.450654517079502,28.597199131325276
AB1N006Alp,deg,48001,0,-1.5712084926430325,4.209064934168014,20.778823012414037
AB1N007Alp,deg,48001,0,-1.8264399176407404,3.0196860252187343,14.60631137106478
AB1N008Alp,deg,48001,0,-2.293452060016223,1.9883936302394918,9.657197166383227
AB1N009Alp,deg,48001,0,-2.7542617199054336,0.9922302444579812,8.085324300392527
AB1N010Alp,deg,48001,0,-3.04715588847328,0.8754364949352172,7.882305135905646
AB1N011Alp,deg,48001,0,-3.298522070210878,0.5122036434636686,6.591849436836145
AB1N012Alp,deg,48001,0,-3.1636561226708495,0.6126932017441385,5.957226926475335
AB1N013Alp,deg,48001,0,-2.7421005115691077,1.2247538202333295,6.648483141804607
AB1N014Alp,deg,48001,0,-3.8119894608447855,1.3549741331480463,6.101263702711782
AB1N015Alp,deg,48001,0,-3.403331068544982,1.579918382724327,5.834126336765842
AB1N016Alp,deg,48001,0,-2.9015879425155626,1.8182584273389917,5.538120835706662
AB1N017Alp,deg,48001,0,-2.3637119247595533,2.0289670479361828,5.9718968415028115
AB1N018Alp,deg,48001,0,-1.866255485337593,2.2904319391322145,5.311241174276995
AB1N019Alp,deg,48001,0,-0.2612545898435914,-0.14317324331064527,-0.07671636804710803
AB2N001Alp,deg,48001,0,-13.308000000000018,-13.308000000000018,166.692
AB2N002Alp,deg,48001,0,22.17813729631383,50.89507405476031,92.56964509400332
AB2N003Alp,deg,48001,0,10.377092711926723,33.87383172550898,68.95454547701188
AB2N004Alp,deg,48001,0,5.860281050656814,23.123892835192525,54.99118284835753
AB2N005Alp,deg,48001,0,-0.419639442361567,6.471071725417798,32.56276693734618
AB2N006Alp,deg,48001,0,-1.7879748371854198,4.2479697041369455,21.026914851623193
AB2N007Alp,deg,48001,0,-1.8513862300328503,3.0647918085346775,13.322878921815997
AB2N008Alp,deg,48001,0,-2.1762656664121383,2.019166540725706,10.634786055777047
AB2N009Alp,deg,48001,0,-2.771644941225483,1.0412125529564709,9.255251868919135
AB2N010Alp,deg,48001,0,-2.653553717499922,0.9059694467392815,7.568126394794391
AB2N011Alp,deg,48001,0,-3.1351140690661534,0.5497254493200605,6.220423235075632
AB2N012Alp,deg,48001,0,-3.0472967472533674,0.6447213490639625,5.891279255718737
AB2N013Alp,deg,48001,0,-2.6149364181893207,1.2314047283888643,6.045803757406332
AB2N014Alp,deg,48001,0,-2.7970001638352815,1.3671601213644873,6.302677418099386
AB2N015Alp,deg,48001,0,-2.3510318646114365,1.6015532185551944,6.397646284250748
AB2N016Alp,deg,48001,0,-1.7764550652713371,1.8277274375287764,5.66493747750718
AB2N017Alp,deg,48001,0,-1.9720122141171255,2.032986973123706,5.555990337251234
AB2N018Alp,deg,48001,0,-0.9584337462007005,2.28909173262859,5.178120560134256
AB2N019Alp,deg,48001,0,-0.26568760513106426,-0.1428258173703826,-0.07158288155188994
AB3N001Alp,deg,48001,0,-13.308000000000018,-13.308000000000018,166.692
AB3N002Alp,deg,48001,0,24.9702559418449,50.8547158044017,92.44552684770251
AB3N003Alp,deg,48001,0,10.37930957313542,33.81959620722641,67.09256597488027
AB3N004Alp,deg,48001,0,5.076218918345113,23.03365100614855,48.1732474526371
AB3N005Alp,deg,48001,0,-0.6007802250188938,6.469521958289679,26.806087357854015
AB3N006Alp,deg,48001,0,-1.7393386178014467,4.251066035695712,21.10575773079626
AB3N007Alp,deg,48001,0,-1.447302292090875,3.0163108018637197,12.601273246922672
AB3N008Alp,deg,48001,0,-2.436693081798399,1.9797766312053229,9.641492311042509
AB3N009Alp,deg,48001,0,-2.838629244103984,1.0146630662301268,7.929892045953267
AB3N010Alp,deg,48001,0,-2.7565163944538633,0.9004678272345301,6.8390011392785155
