domain,n,method,timing_kind,speedup_vs_brent,ci95_low,ci95_high,faster_than_brent
cstr,2048,safeguarded_halley,kernel,1.193768147760045,1.1930008600447717,1.1963179936040986,True
cstr,2048,safeguarded_newton,e2e,1.2044308614150168,1.2025814526256822,1.2081823923048236,True
cstr,2048,safeguarded_newton,kernel,1.2144461776302695,1.2123792193647405,1.2148759503960225,True
cstr,8192,bracketed_secant,e2e,1.1928931025521488,1.1894429720324,1.195545450594313,True
cstr,8192,bracketed_secant,kernel,1.2092888598373315,1.2064315478898215,1.2095000112778616,True
cstr,8192,safeguarded_halley,e2e,1.1832086211854098,1.176713111362452,1.1866648540558584,True
cstr,8192,safeguarded_halley,kernel,1.1957790501892767,1.1944050305759784,1.197648496605335,True
cstr,8192,safeguarded_newton,e2e,1.198745551097352,1.1944034538789747,1.2039427513989125,True
cstr,8192,safeguarded_newton,kernel,1.2159944216187952,1.2130179129801872,1.216209835704917,True
cstr,32768,bracketed_secant,e2e,1.1718231361624412,1.1704788784734659,1.1723193075356637,True
cstr,32768,bracketed_secant,kernel,1.2081227731462763,1.2073913591886907,1.20873483925797,True
cstr,32768,safeguarded_halley,e2e,1.1627607502740598,1.1565504719773896,1.1660481189471972,True
cstr,32768,safeguarded_halley,kernel,1.1968757016964686,1.1961624385742373,1.1979108030726362,True
cstr,32768,safeguarded_newton,e2e,1.1763678285715797,1.1724422425263148,1.1777970314887267,True
cstr,32768,safeguarded_newton,kernel,1.2142353629287244,1.213949776381713,1.2160214186953033,True
cstr,131072,bracketed_secant,e2e,1.1704713504993967,1.1690220941657583,1.1719558723569634,True
cstr,131072,bracketed_secant,kernel,1.2031359787505662,1.2022041821253109,1.2040453403137046,True
cstr,131072,safeguarded_halley,e2e,1.1628760243656797,1.1619062223179095,1.1637618215606778,True
cstr,131072,safeguarded_halley,kernel,1.1938277667944286,1.1927510205149545,1.1947150648833156,True
cstr,131072,safeguarded_newton,e2e,1.1783862513920904,1.177065431239117,1.1801331502354113,True
cstr,131072,safeguarded_newton,kernel,1.2119273027793247,1.211346429424652,1.2126810622200113,True
cstr,524288,bracketed_secant,e2e,1.1651873100556003,1.1634096778481573,1.1671826295179784,True
cstr,524288,bracketed_secant,kernel,1.204248457321511,1.2005510977332812,1.2048380007731956,True
cstr,524288,safeguarded_halley,e2e,1.1589019650742156,1.157417780594079,1.1631022201221497,True
cstr,524288,safeguarded_halley,kernel,1.1950580315446855,1.191623139893074,1.1957018629585496,True
cstr,524288,safeguarded_newton,e2e,1.1726122218661177,1.1703988800509948,1.181877335560563,True
cstr,524288,safeguarded_newton,kernel,1.2131439699114737,1.2123497352741355,1.2137890194436824,True
cstr,2097152,bracketed_secant,e2e,1.1625284533161566,1.1617574879651873,1.1639299390750417,True
cstr,2097152,bracketed_secant,kernel,1.200928342620958,1.200184459053708,1.210414221845192,True
cstr,2097152,safeguarded_halley,e2e,1.155266877180422,1.1540835243123801,1.1580046637709218,True
cstr,2097152,safeguarded_halley,kernel,1.191814671290476,1.1915784210931841,1.1935365300076552,True
cstr,2097152,safeguarded_newton,e2e,1.1699427039815629,1.1692971885608414,1.175088596088166,True
cstr,2097152,safeguarded_newton,kernel,1.2100009812676535,1.2093308437961405,1.218873104258559,True
cstr,8388608,bracketed_secant,e2e,1.1647426136153118,1.1632983099303615,1.1654553864575448,True
cstr,8388608,bracketed_secant,kernel,1.2044772981400398,1.2038685258376443,1.2059984714599294,True
cstr,8388608,safeguarded_halley,e2e,1.159779006933542,1.1592707266395035,1.160480225708464,True
cstr,8388608,safeguarded_halley,kernel,1.1971184010549796,1.194789958204215,1.198080651528775,True
cstr,8388608,safeguarded_newton,e2e,1.171019507668108,1.1700990469366617,1.1724231901903588,True
cstr,8388608,safeguarded_newton,kernel,1.2133983027656123,1.2123319640792705,1.2147455457770298,True
cstr,16777216,bracketed_secant,e2e,1.1656593012964531,1.1642640338092498,1.1672255357672827,True
cstr,16777216,bracketed_secant,kernel,1.204405559299669,1.2036257010550875,1.2047509089753472,True
cstr,16777216,safeguarded_halley,e2e,1.157781814098123,1.1568997974956043,1.1587250394590605,True
cstr,16777216,safeguarded_halley,kernel,1.1945942126637434,1.1943989022986048,1.195535171134284,True
cstr,16777216,safeguarded_newton,e2e,1.1719124518981592,1.1709677774612997,1.1730623813179628,True
cstr,16777216,safeguarded_newton,kernel,1.2133609277969457,1.2129022609004498,1.2136483975754393,True
kepler,1,bracketed_secant,e2e,0.5850481306301223,0.5760118528037846,0.5868985816355294,False
kepler,1,bracketed_secant,kernel,0.6150600337543932,0.6145886189783754,0.6160260437564207,False
kepler,1,safeguarded_halley,e2e,2.07335696409812,2.0671412988099576,2.0777938641156104,True
kepler,1,safeguarded_halley,kernel,2.183539049037504,2.1795521005148064,2.188094192960156,True
kepler,1,safeguarded_newton,e2e,1.9286614941518705,1.9218693791312333,1.9450406874975963,True
kepler,1,safeguarded_newton,kernel,2.1777124086171553,2.1746520530640723,2.1858752126581793,True
kepler,8,bracketed_secant,e2e,0.9999835670490997,0.9961081935921248,1.0088968327311185,False
kepler,8,bracketed_secant,kernel,1.0000429567286793,0.9999149232464324,1.0003869402717467,False
kepler,8,safeguarded_halley,e2e,3.3539542736623726,3.0000445810400365,3.543428245004898,True
kepler,8,safeguarded_halley,kernel,3.5485809181078825,3.529291194671643,3.557186002435521,True
kepler,8,safeguarded_newton,e2e,3.214241896879738,2.8957613626913377,3.315786230994898,True
kepler,8,safeguarded_newton,kernel,3.4166402419971824,3.4041795837751003,3.424727086344562,True
kepler,32,bracketed_secant,e2e,0.8597499194670948,0.8454670826974666,0.8699384688486014,False
kepler,32,bracketed_secant,kernel,0.8344398762220716,0.8341670829946478,0.8350530183020123,False
kepler,32,safeguarded_halley,e2e,2.693565374084558,2.641204812957585,2.7005947705366182,True
kepler,32,safeguarded_halley,kernel,3.0411348111776193,3.035032920608333,3.0507751634013385,True
kepler,32,safeguarded_newton,e2e,2.68153397909687,2.4755297780200722,2.6866207487440987,True
kepler,32,safeguarded_newton,kernel,2.8407506178801025,2.8357834732555682,2.84346399365325,True
kepler,128,bracketed_secant,e2e,0.8183814022992442,0.8040911449613413,0.8340730764217756,False
kepler,128,bracketed_secant,kernel,0.8107380036289706,0.8105633745032323,0.8109538677701844,False
kepler,128,safeguarded_halley,e2e,2.334405790046657,2.315261953648318,2.511766620331699,True
kepler,128,safeguarded_halley,kernel,2.9382388555341326,2.9338722123181844,2.9387112138358513,True
kepler,128,safeguarded_newton,e2e,2.305375512013756,2.2211968648009788,2.3155592273046732,True
kepler,128,safeguarded_newton,kernel,2.7651177672435248,2.763748726157731,2.7680729859690127,True
kepler,512,bracketed_secant,e2e,0.8620068491830765,0.8487193341599935,0.8733793293660846,False
kepler,512,bracketed_secant,kernel,0.8576860108463533,0.8576525610718138,0.858003198919612,False
kepler,512,safeguarded_halley,e2e,3.0031563412693743,2.8940239867224764,3.0493524760595783,True
kepler,512,safeguarded_halley,kernel,3.2223657974732323,3.2171487156032526,3.2244184892764998,True
